,ADAM_BEDE_Q2611046,AFTER_DARK_noWikiID,AGNES_GREY_Q517172,ALICE'S_ADVENTURES_IN_WONDERLAND_Q92640,ALLAN_QUATERMAIN_(NOVEL)_Q4062545,ALTON_LOCKE_Q4736895,ANNALS_OF_THE_PARISH_Q4767877,ANN_VERONICA_Q1247736,AN_APOLOGY_FOR_THE_LIFE_OF_MRS._SHAMELA_ANDREWS_Q2743569,ARMADALE_Q4792516,AT_THE_BACK_OF_THE_NORTH_WIND_Q1619593,AURORA_FLOYD_Q4822530,AYESHA_(NOVEL)_Q2604590,A_CHILD_OF_THE_JAGO_Q4655860,A_CHRISTMAS_CAROL_Q62879,A_DRAMA_IN_MUSLIN_noWikiID,A_JOURNAL_OF_THE_PLAGUE_YEAR_Q1215399,A_MODEST_PROPOSAL_Q264143,A_PAIR_OF_BLUE_EYES_Q2931240,A_SENTIMENTAL_JOURNEY_THROUGH_FRANCE_AND_ITALY_Q768792,A_SICILIAN_ROMANCE_Q979649,A_STUDY_IN_SCARLET_Q223131,A_TALE_OF_A_TUB_Q2353123,A_TALE_OF_TWO_CITIES_Q308918,BELINDA_noWikiID,BLACK_BEAUTY_Q880092,BLEAK_HOUSE_Q883305,CAMILLA_Q2934813,CARMILLA_Q1043792,CASTLE_RACKRENT_Q5050238,CECILIA_Q3233990,CHRONICLES_OF_THE_CANONGATE_Q17352486,CLARISSA_Q980534,COELEBS_IN_SEARCH_OF_A_WIFE_Q5140605,CONFESSIONS_OF_A_THUG_(NOVEL)_Q5160036,CONFESSIONS_OF_A_YOUNG_MAN_Q5160039,CRANFORD_(NOVEL)_Q265100,DANIEL_DERONDA_Q552238,DAVID_COPPERFIELD_Q189811,DE_PROFUNDIS_(LETTER)_Q1249459,DOMBEY_AND_SON_Q963659,DRACULA_Q41542,EAST_LYNNE_Q5328900,EMMA_(NOVEL)_Q223880,EMMELINE_Q5373421,EREWHON_Q1350048,EVELINA_Q1635110,FAR_FROM_THE_MADDING_CROWD_Q5642996,FELIX_HOLT_THE_RADICAL_Q5442230,FRANKENSTEIN_Q150827,GLENARVON_Q3771960,GREAT_EXPECTATIONS_Q219552,GULLIVER'S_TRAVELS_Q181488,GUY_MANNERING_Q2288976,HARD_TIMES_(NOVEL)_Q1340493,HEART_OF_DARKNESS_Q129778,HE_KNEW_HE_WAS_RIGHT_noWikiID,HOLIDAY_HOUSE_noWikiID,HOWARDS_END_Q1146642,IT_IS_NEVER_TOO_LATE_TO_MEND_(NOVEL)_Q6091852,IVANHOE_Q840974,JACK_SHEPPARD_noWikiID,JANE_EYRE_Q182961,JESSICA'S_FIRST_PRAYER_noWikiID,JOHN_HALIFAX_GENTLEMAN_Q6237289,JUDE_THE_OBSCURE_Q1248773,KIDNAPPED_(NOVEL)_Q2349094,KIM_(NOVEL)_Q589868,KING_SOLOMON'S_MINES_Q1137494,KIPPS_Q1249082,KNOCKNAGOW_noWikiID,LADY_AUDLEY'S_SECRET_Q2738351,LITTLE_DORRIT_Q565638,LOVE_INTRIGUES_noWikiID,LOVE_IN_EXCESS;_OR_THE_FATAL_ENQUIRY_Q1588738,MANSFIELD_PARK_Q469690,MARIUS_THE_EPICUREAN_Q5477441,MARTIN_CHUZZLEWIT_Q1903609,MARY_BARTON_Q2607078,MELMOTH_THE_WANDERER_Q1475956,MEMOIRS_OF_A_CAVALIER_Q6815274,MEMOIRS_OF_EMMA_COURTNEY_Q2395365,MIDDLEMARCH_Q313129,MOLL_FLANDERS_Q612523,MORAL_TALES_noWikiID,NEWS_FROM_NOWHERE_Q7019506,NEW_GRUB_STREET_noWikiID,NIGHTMARE_ABBEY_Q4054406,NORTHANGER_ABBEY_Q477508,NORTH_AND_SOUTH_(GASKELL_NOVEL)_Q1853142,NOSTROMO_Q430248,NO_NAME_(NOVEL)_Q7044605,OLD_MORTALITY_Q3234969,OLIVER_TWIST_Q164974,ORIGINAL_STORIES_FROM_REAL_LIFE_Q2705647,OROONOKO_Q2453934,OUR_MUTUAL_FRIEND_Q1557935,OUR_VILLAGE_Q7111226,PENDENNIS_Q7162382,PERSUASION_(NOVEL)_Q333179,PETER_AND_WENDY_Q3435337,PHANTASTES_Q1616808,PRIDE_AND_PREJUDICE_Q170583,REDGAUNTLET_Q3422871,RINGAN_GILHAIZE_noWikiID,ROBERT_ELSMERE_Q7344052,ROBINSON_CRUSOE_Q483034,SALEM_CHAPEL_noWikiID,SANDITON_Q3180417,SARTOR_RESARTUS_Q1134140,SCENES_OF_CLERICAL_LIFE_Q6544172,SENSE_AND_SENSIBILITY_Q274744,SHIRLEY_(NOVEL)_Q615175,SILAS_MARNER_Q638327,SONS_AND_LOVERS_Q80771,SYBIL_Q3506752,TALES_FROM_SHAKESPEARE_Q589197,TESS_OF_THE_D'URBERVILLES_Q649409,THE_ABSENTEE_Q7712149,THE_ADVENTURES_OF_DAVID_SIMPLE_noWikiID,THE_AMBASSADORS_Q650571,THE_ANTIQUARY_Q1157183,THE_BATTLE_OF_THE_BOOKS_Q7715895,THE_BETH_BOOK_noWikiID,THE_BLACK_PROPHET_noWikiID,THE_BRIDE_OF_LAMMERMOOR_Q2659725,THE_BROWNIE_OF_BODSBECK_Q96408508,THE_CASTLE_OF_OTRANTO_Q548576,THE_CHILDREN_OF_THE_ABBEY_Q7722505,THE_CROCK_OF_GOLD_(NOVEL)_Q7728134,THE_DIARY_OF_A_NOBODY_Q864150,THE_DOCTOR'S_WIFE_(MOORE_NOVEL)_Q7730467,THE_ENTAIL_noWikiID,THE_EXPEDITION_OF_HUMPHRY_CLINKER_Q3203413,THE_FEMALE_QUIXOTE_Q1404172,THE_FOOL_OF_QUALITY_Q7734703,THE_FORSYTE_SAGA_Q735319,THE_GOLDEN_BOWL_Q1248585,"THE_GOVERNESS;_OR,_THE_LITTLE_FEMALE_ACADEMY_Q7737400",THE_GREAT_GOD_PAN_Q1394704,THE_HAPPY_PRINCE_AND_OTHER_TALES_Q797466,THE_HEART_OF_MIDLOTHIAN_Q2091094,THE_HEAVENLY_TWINS_noWikiID,THE_HEIR_OF_REDCLYFFE_Q7739314,THE_HISTORY_OF_EMILY_MONTAGUE_Q42191035,THE_HISTORY_OF_JACK_CONNOR_noWikiID,"THE_HISTORY_OF_RASSELAS,_PRINCE_OF_ABYSSINIA_Q3419875","THE_HISTORY_OF_TOM_JONES,_A_FOUNDLING_Q248096",THE_HOUND_OF_THE_BASKERVILLES_Q45192,THE_INTERESTING_NARRATIVE_OF_THE_LIFE_OF_OLAUDAH_EQUIANO_Q7742270,THE_INTERPRETERS_noWikiID,THE_INVISIBLE_MAN_Q1539509,THE_ISLAND_OF_DOCTOR_MOREAU_Q718268,THE_ITALIAN_(RADCLIFFE_NOVEL)_Q3204370,THE_JUNGLE_BOOK_Q189509,THE_LAST_DAYS_OF_POMPEII_Q1218985,THE_LAST_MAN_noWikiID,THE_LAW_AND_THE_LADY_(NOVEL)_Q3480742,THE_LIFE_AND_OPINIONS_OF_TRISTRAM_SHANDY_GENTLEMAN_Q1164083,THE_LIFE_OF_JOHN_BUNCLE_noWikiID,THE_MAN_OF_FEELING_Q7750109,THE_MASTER_OF_BALLANTRAE_Q2615930,THE_MAYOR_OF_CASTERBRIDGE_Q2343169,THE_MILL_ON_THE_FLOSS_Q1215018,THE_MONK_Q2659564,THE_MOONSTONE_Q2362563,THE_MYSTERIES_OF_LONDON_Q7752831,THE_MYSTERIES_OF_UDOLPHO_Q2600909,THE_NETHER_WORLD_Q7753436,THE_ODD_WOMEN_Q7754692,THE_OLD_CURIOSITY_SHOP_Q2700616,THE_OLD_ENGLISH_BARON_Q3796165,THE_OLD_MANOR_HOUSE_Q96409526,THE_PARENT'S_ASSISTANT_Q3522169,THE_PICKWICK_PAPERS_Q460583,THE_PICTURE_OF_DORIAN_GRAY_Q82464,THE_PRIVATE_MEMOIRS_AND_CONFESSIONS_OF_A_JUSTIFIED_SINNER_Q2992437,THE_REAL_CHARLOTTE_noWikiID,THE_RETURN_OF_THE_NATIVE_Q141568,THE_RIDDLE_OF_THE_SANDS_Q1170204,THE_ROMANCE_OF_THE_FOREST_Q3406503,THE_SCOTTISH_CHIEFS_noWikiID,THE_SECRET_AGENT_Q1247666,THE_SECRET_GARDEN_Q472194,THE_SLEEPER_AWAKES_Q650949,THE_SORROWS_OF_SATAN_Q13424700,THE_TALE_OF_PETER_RABBIT_Q580463,THE_TENANT_OF_WILDFELL_HALL_Q44701,THE_THREE_PERILS_OF_MAN_Q96409659,THE_TIME_MACHINE_Q627333,THE_TURN_OF_THE_SCREW_Q625923,THE_UNTILLED_FIELD_noWikiID,THE_VICAR_OF_WAKEFIELD_Q1196205,THE_VIRGINIANS_Q7772832,THE_WAY_OF_ALL_FLESH_Q255074,THE_WAY_WE_LIVE_NOW_Q7773866,THE_WILD_IRISH_GIRL_Q7774872,THE_WIND_IN_THE_WILLOWS_Q936276,THE_WOMAN_IN_WHITE_(NOVEL)_Q1212672,THE_WOODLANDERS_Q2254480,TOM_BROWN'S_SCHOOL_DAYS_Q7815084,TREASURE_ISLAND_Q185118,UNDER_WESTERN_EYES_(NOVEL)_Q3685905,VALPERGA_noWikiID,VANITY_FAIR_(NOVEL)_Q612836,VATHEK_Q54548,VILLETTE_(NOVEL)_Q2449570,VRIL_Q510699,WAVERLEY_Q678251,WHAT_MAISIE_KNEW_Q2943614,WUTHERING_HEIGHTS_Q202975
ADAM_BEDE_Q2611046,0.0,0.12411185000000002,0.10282170000000002,0.16756093000000005,0.16036293999999995,0.12988179999999994,0.0937863000000001,0.02335887999999997,0.11238355,0.12200159999999993,0.17973353999999997,0.17933854999999999,0.11630857000000006,0.0031206999999999763,0.24037306999999997,0.09420046000000004,0.027412629999999938,0.27615288,0.1794521,0.13218624,0.04099330000000001,0.00804729999999998,0.17409697000000002,0.05970710999999995,0.059693540000000045,0.10267216000000001,0.09545422999999997,0.14608244999999997,0.09527755000000004,0.014137439999999946,0.10342943999999998,0.026663369999999964,0.14184209999999997,0.11100429999999994,0.08221869999999998,0.0828044,0.032039669999999965,0.07261260000000003,0.054962100000000014,0.09707727,0.16544159999999997,0.2921743,0.1791313,0.13264180000000003,0.15271687,0.06073950000000006,0.09133180000000007,0.2162252,0.039323100000000055,0.1365196099999999,0.11487904999999998,0.04624700000000004,0.09265735000000008,0.2057352,0.11089676999999998,0.013271260000000007,0.24745360000000005,0.10511596999999995,0.12602800000000003,0.18263675000000001,0.27315142000000003,0.13827754000000003,0.099696,0.11883584999999997,0.18826803999999997,0.12895829999999997,0.0003654000000000712,0.25966152,0.20649773000000005,0.12570760000000003,0.26792359999999993,0.13263950000000002,0.17194606999999995,0.26824525000000005,0.20554163000000003,0.055734759999999994,0.03763954000000003,0.21438725000000003,0.14309490000000002,0.17131578999999997,0.09085564000000002,0.05154186000000005,0.06331169999999997,0.13665464000000005,0.13899677999999993,0.26487545,0.11191790999999995,0.045463240000000016,0.06025266000000007,0.12913916999999997,0.008741160000000026,0.14480329999999997,0.03841477999999998,0.1460718299999999,0.11986914999999998,0.12487015999999995,0.17840889999999998,0.06597912000000006,0.11064706999999996,0.08558655000000004,0.0017439000000000204,0.13948884000000006,0.07891373999999995,0.09330860000000007,0.0940609,0.18599824999999992,0.116336,0.14940757000000005,0.08031622999999999,0.09720429999999991,0.1109346,0.08118106999999997,0.1256252,0.12307853000000002,0.15162916000000004,0.08646604999999996,0.005506640000000007,0.1562846,0.23724652000000002,0.040612769999999965,0.011075150000000034,0.09608479999999997,0.004041239999999946,0.19714874999999998,0.14804161000000005,0.11280356000000002,0.11290450000000007,0.08688643000000007,0.1691956400000001,0.16754650999999998,0.0440005,0.08394605999999993,0.11762103999999995,0.14075959999999998,0.010998000000000063,0.10843199999999997,0.25795770000000007,0.15018129999999996,0.035837569999999985,0.057527499999999954,0.007618400000000025,0.15019625000000003,0.22194940000000007,0.22081814,0.027396160000000003,0.14830329999999992,0.14039050000000008,0.19032080000000007,0.15102363000000008,0.007606800000000025,0.15247230999999994,0.025457900000000033,0.20170564000000002,0.1171643,0.007822099999999943,0.09170639000000003,0.19198895000000005,0.0028456000000000037,0.021647799999999995,0.21098164000000008,0.07488066000000004,0.07331285999999992,0.15243679,0.037546089999999976,0.11440079999999997,0.04891356999999996,0.13080477000000001,0.18533145000000006,0.2764613,0.15530875,0.19225047000000006,0.10618039999999995,0.17670160000000001,0.0887367,0.1878424999999999,0.07220304,0.03355425000000001,0.26716106000000006,0.22096927,0.07454467000000009,0.0924855,0.08249984999999993,0.08178538000000002,0.19633634,0.12981619999999994,0.1298804,0.24720537999999997,0.1344739800000001,0.21271246999999993,0.13494050000000002,0.021861699999999984,0.16153043999999994,0.004730899999999982,0.14102906999999998,0.13326700000000002,0.19894906999999995,0.08619429999999995,0.025506650000000075,0.08595589999999997,0.28110920000000006,0.17334426000000003,0.05856919999999999,0.09516281000000004,0.1242548899999999,0.01948570000000005,0.08449674000000007,0.03987247000000005,0.15620365999999997,0.20238919999999994,0.01432501999999991,0.07833497999999994
AFTER_DARK_noWikiID,0.12411185000000002,0.0,0.13571133000000002,0.24142012999999996,0.10009710000000005,0.09024864999999993,0.27368050999999993,0.023664099999999966,0.5512748999999999,0.10401700000000003,0.24113759999999995,0.021941650000000035,0.1419825,0.2676412,0.16744577000000005,0.06366439999999995,0.22646515999999994,0.5901169,0.09490244000000003,0.20080989999999999,0.22252912000000002,0.05355140000000003,0.2835748,0.10035880000000008,0.06828280000000009,0.26660675,0.15327233000000007,0.009503799999999951,0.24236665999999996,0.019047089999999933,0.03748836,0.23950090000000002,0.22572364,0.10616729999999996,0.07819642999999998,0.19190425999999994,0.1279521600000001,0.16015895000000002,0.023256300000000008,0.2714706,0.08758070000000007,0.25038689999999997,0.05583780000000005,0.009665749999999917,0.16515840000000004,0.05975799999999998,0.10513996000000003,0.09192805999999998,0.0025334999999999663,0.11118259999999991,0.14559193000000004,0.11423470000000002,0.06449574000000002,0.010482169999999957,0.06951750000000001,0.016684260000000006,0.03221892999999998,0.2228734,0.014899400000000007,0.11533271999999994,0.004212699999999958,0.07643455999999993,0.19938430000000007,0.26156789,0.07100386000000003,0.05387805000000001,0.1717082900000001,0.0698626,0.06112335000000002,0.025680429999999976,0.13372357,0.11609559999999997,0.0741674,0.60918776,0.31746891,0.04994103000000005,0.12287236000000001,0.03275250000000007,0.10077720000000001,0.02453375000000002,0.30683065,0.14803830000000007,0.2234935400000001,0.0006637399999999127,0.1555377400000001,0.04361400000000004,0.005143649999999944,0.24886946,0.015366910000000011,0.001496300000000006,0.041918239999999996,0.03801029999999994,0.1797778000000001,0.08615470000000003,0.44905487,0.16602747000000007,0.012281499999999945,0.34386289000000003,0.11159096999999996,0.15227826,0.26846784,0.18935290000000005,0.02630094000000005,0.02196979999999993,0.20996079999999995,0.0038540999999999714,0.0010818400000000006,0.1027823,0.43854924999999995,0.0030729999999999924,0.08528473999999997,0.01653526999999999,0.005554570000000036,0.06477451000000001,0.0363536000000001,0.057693899999999965,0.29608367,0.014763709999999985,0.01424934,0.21025596999999996,0.06303564000000006,0.16302320000000003,0.37504035999999996,0.10777685000000004,0.15310629999999992,0.003171799999999947,0.22279713999999995,0.13937119999999992,0.17402240000000002,0.13254809999999995,0.3079354999999999,0.05403879999999994,0.2464987999999999,0.12783202999999999,0.024357199999999968,0.39475345999999994,0.09355860000000005,0.05591343999999998,0.43907527999999996,0.14162620000000004,0.27805446999999994,0.19308864999999997,0.06646394,0.13500659999999998,0.27556749999999997,0.19629001999999995,0.04135743000000003,0.02324921000000002,0.1436655400000001,0.2782876000000001,0.016932100000000005,0.04401284000000005,0.019955200000000062,0.03722411999999997,0.32521038999999996,0.13227658999999992,0.05197415000000005,0.019153499999999934,0.062215200000000026,0.17572750000000004,0.2279023,0.11780343999999998,0.14481679999999997,0.12578770000000006,0.020872800000000025,0.0954744999999999,0.06698247000000002,0.04562100000000002,0.11308214999999999,0.06562489999999999,0.05480562999999994,0.051115699999999986,0.16974120000000004,0.17040544000000002,0.10833424999999997,0.10122675999999997,0.07029384000000005,0.12864974000000007,0.11798350000000002,0.07799672999999996,0.20415950000000005,0.14387344999999996,0.06502944,0.23284189999999994,0.018817760000000017,0.0932467600000001,0.68204805,0.05977376000000001,0.09646257000000003,0.07541869999999995,0.07598870999999996,0.05524735999999997,0.33206893000000004,0.09875316,0.008932410000000002,0.029133999999999993,0.08230304,0.14770250000000007,0.2136142900000001,0.13587689999999997,0.04678245999999997,0.17340423000000005,0.04756590000000005,0.06777049999999996,0.009096199999999999,0.3216493,0.1592862100000001,0.16628754,0.024383299999999997,0.15706560000000003,0.06543874999999999
AGNES_GREY_Q517172,0.10282170000000002,0.13571133000000002,0.0,0.11937564999999994,0.10648769000000002,0.031669100000000006,0.06890412999999995,0.12147600000000003,0.035705939999999936,0.05374970000000001,0.010083069999999972,0.03451473000000005,0.07669195000000006,0.15519907,0.16694710000000001,0.0030397500000000077,0.01485930000000002,0.17480998999999997,0.11733916,0.05517099999999997,0.16236332999999992,0.11280029999999996,0.027901759999999998,0.051390999999999964,0.030253900000000056,0.13829285999999996,0.14701229999999998,0.05525600000000008,0.16850359999999998,0.0021996599999999367,0.13014335,0.08927804000000006,0.15903385000000003,0.07632659999999991,0.02452737000000005,0.06441229999999998,0.11887103999999993,0.0909895799999999,0.008675240000000084,0.16677463000000003,0.08036405999999996,0.15919428999999996,0.02933134999999998,0.11848123999999993,0.04509193,0.07414350000000003,0.04495161999999997,0.042702099999999965,0.04351724000000001,0.12050309999999997,0.01942116000000005,0.00730059999999999,0.14225504,0.09281081000000002,0.05462342999999992,0.09501542999999996,0.03793190000000002,0.10551370000000004,0.0576565,0.013689339999999994,0.05604416000000001,0.07659225000000003,0.03997139999999999,0.11416190999999998,0.10746974999999992,0.05507664999999995,0.14739133999999998,0.04800045000000008,0.04576224999999989,0.10158586000000003,0.22691320000000004,0.02878446000000001,0.11470717000000008,0.13622064999999994,0.005684840000000024,0.023765159999999952,0.10963995000000004,0.08832660000000003,0.030413070000000042,0.09437425999999993,0.23058073000000007,0.03514282999999996,0.17979599999999996,0.017662529999999954,0.08201105000000009,0.1144288,0.0222232,0.052665829999999914,0.09568770000000004,0.004054349999999984,0.13740760000000007,0.02240684000000004,0.0336535,0.08802390000000004,0.05691022000000001,0.005058559999999934,0.11884980999999994,0.009113460000000018,0.04843020000000009,0.047657240000000045,0.18637965999999995,0.030240029999999973,0.04798696000000002,0.03412183000000002,0.07608223000000003,0.09278989999999998,0.04144599999999998,0.023539030000000016,0.004340160000000037,0.050871250000000034,0.11299168999999998,0.0937734,0.0012894300000000358,0.12928054999999994,0.08438310000000004,0.004139249999999928,0.12627593000000004,0.03943916999999997,0.14126826999999997,0.03431514999999996,0.014701799999999987,0.0018678300000000148,0.06809640000000006,0.049366289999999924,0.052388699999999955,0.09393894999999997,0.026336969999999904,0.15763155000000006,0.09784209999999993,0.0036717499999999736,0.018143299999999973,0.016536410000000057,0.04242015999999993,0.1524436,0.04095280000000001,0.036061730000000014,0.08283414,0.08687124999999996,0.001125689999999957,0.16691350000000005,0.03111190000000008,0.02147270000000001,0.039590429999999954,0.13451935000000004,0.04814449999999992,0.18356320000000004,0.07131279999999995,0.08209169999999999,0.03654225000000011,0.07531500000000002,0.07141706000000003,0.09739286000000003,0.009565950000000045,0.018323179999999994,0.19571397000000001,0.0519613000000001,0.18889573000000004,0.06345263999999995,0.1285809,0.09353869999999997,0.044558459999999966,0.03874540000000004,0.06243310000000002,0.11941679999999999,0.0859936,0.06844413999999999,0.044345199999999974,0.10315370000000001,0.11139519999999992,0.06755042,0.08478423999999996,0.07949916000000001,0.16646550000000004,0.08215000000000006,0.15230679999999996,0.06491488000000001,0.03813349999999993,0.13997415000000002,0.03515979999999996,0.16093636999999994,0.006675099999999934,0.0702258,0.04907410000000001,0.01716200000000001,0.08000615999999994,0.00048600000000009747,0.2682713400000001,0.005471100000000062,0.12900710000000004,0.027181860000000002,0.004656839999999995,0.063496,0.030393959999999942,0.08756559999999991,0.12346071000000003,0.061520220000000014,0.0747627099999999,0.18009337000000003,0.0379974500000001,0.11078769999999993,0.03380654000000005,0.2296776599999999,0.040662500000000046,0.004477350000000047,0.10240100000000008,0.10154304000000003,0.039193869999999964,0.011504699999999923,0.15024500000000007,0.00401830000000003,0.09893842999999991
ALICE'S_ADVENTURES_IN_WONDERLAND_Q92640,0.16756093000000005,0.24142012999999996,0.11937564999999994,0.0,0.15554555000000003,0.22298600000000002,0.45443764000000003,0.09775356000000002,0.35937050000000004,0.25599419999999995,0.07154549999999993,0.18848889999999996,0.28293596,0.32238626000000004,0.17072995999999996,0.023598140000000045,0.41105987999999993,0.6702836,0.2074402999999999,0.42625826999999994,0.48203943000000005,0.21214889999999997,0.41755606,0.16381269999999992,0.10672219999999999,0.27609284,0.06607077000000006,0.1581882,0.24723630000000008,0.257593,0.31713956,0.5492464800000001,0.04945215000000003,0.29097468000000004,0.37807608,0.11073080000000002,0.16418314,0.14983656,0.1934838699999999,0.38169601999999997,0.06742029999999999,0.021640900000000074,0.17965926,0.13250079999999997,0.41766321999999995,0.18556898999999993,0.05594310000000002,0.19311338,0.34392225,0.20631029999999995,0.3391496,0.10174320000000003,0.22637554999999998,0.32438892,0.15972429999999993,0.10149049999999993,0.19634079999999998,0.21669074,0.14976120000000004,0.33420094,0.26285988000000005,0.30008855,0.046741309999999925,0.48171883,0.22227035000000006,0.12068962999999999,0.34115439999999997,0.09255102999999998,0.17537165,0.12735240000000003,0.27690618999999994,0.24465150000000002,0.08941712999999996,0.7743546699999999,0.49572460999999995,0.26246637,0.41095133000000006,0.14734047000000006,0.16620263000000002,0.25119654,0.5190356,0.32021758,0.08817399999999997,0.23346962999999998,0.21186032999999993,0.11320940000000002,0.2596788000000001,0.34418839000000007,0.20970332999999997,0.22859720000000006,0.29079874000000006,0.2617234599999999,0.4730974,0.11303043999999995,0.41376725999999997,0.28882446000000006,0.06299164999999995,0.24145244,0.26846400000000004,0.2699943,0.18526909999999996,0.44060617,0.11658615000000006,0.38591986,0.55894205,0.21530227000000002,0.20974820000000005,0.28753989999999996,0.27221779999999995,0.283185,0.30051896,0.07318627999999994,0.25402066,0.36566261,0.22175497,0.3394590999999999,0.484096,0.15909626,0.07501535999999998,0.34066870000000005,0.19746780000000008,0.45434230000000003,0.52991133,0.16614949999999995,0.26563380000000003,0.31071435000000003,0.41861125,0.18126093999999993,0.3881127,0.2755559000000001,0.1910865599999999,0.30149316000000004,0.53129955,0.21831046999999992,0.28635743999999996,0.59379,0.21007949999999997,0.21267546000000004,0.47287721,0.36205904999999994,0.19348979999999993,0.4553346999999999,0.044352140000000095,0.28000349,0.24798050000000005,0.34462743999999995,0.44119659999999994,0.2187232,0.21421104000000002,0.4722768,0.24889976000000003,0.17943226,0.15192962,0.38260603,0.23870400000000003,0.36456748000000005,0.26186499,0.18192560000000002,0.11374700000000004,0.2830726,0.42912778000000007,0.49267426999999997,0.38875855000000004,0.09103890000000003,0.18865769999999993,0.08781539999999999,0.43322640000000007,0.15141493000000006,0.31231332,0.23915368999999997,0.15391384000000008,0.36422903,0.33595573999999995,0.19136836000000002,0.13040494000000002,0.12075329000000001,0.48002492,0.16534359999999992,0.22803154999999997,0.21736816000000003,0.47782546000000004,0.52945378,0.3442685300000001,0.10186399999999995,0.19931900000000002,0.28400654000000003,0.42723267000000004,0.28247041000000006,0.36018542,0.05794244999999998,0.26974929999999997,0.19220760000000003,0.47937223000000007,0.21475054000000005,0.31628535999999996,0.23548044999999995,0.1311892,0.31346446000000006,0.17495114,0.28150719999999996,0.15049351,0.47062267,0.31387767,0.32925688999999997,0.09386123999999996,0.39790926,0.08485978999999999,0.31018119999999993,0.35314512000000003,0.26881199999999994,0.19641942999999995
ALLAN_QUATERMAIN_(NOVEL)_Q4062545,0.16036293999999995,0.10009710000000005,0.10648769000000002,0.15554555000000003,0.0,0.009424929999999998,0.14366424,0.08512688000000002,0.5240151000000001,0.10300306000000004,0.18723084,0.020532060000000074,0.05968740000000006,0.36801107,0.2118232,0.022792429999999975,0.03275989999999995,0.42052522,0.11792564999999999,0.08803525000000001,0.21558732000000003,0.07215052999999993,0.08399939999999995,0.09032843000000002,0.02824196999999995,0.18259774000000006,0.20461805,0.06823562999999999,0.3493684399999999,0.045255900000000016,0.07023690000000005,0.10990912000000008,0.30380834999999995,0.010564669999999943,0.049140390000000034,0.19381099999999996,0.1394363099999999,0.1874041999999999,0.025724300000000033,0.07906985,0.052629590000000004,0.24828823999999994,0.13777573999999992,0.05138235000000002,0.1407605500000001,0.1090582,0.10464830000000003,0.11907411000000001,0.0021507200000000504,0.17837327999999997,0.0976437,0.061443899999999996,0.26651192999999995,0.11747150000000006,0.01659674,0.19199126999999994,0.07682783999999998,0.16828829,0.007027600000000023,0.0052459000000000255,0.12077906999999999,0.11178648000000002,0.21003650000000007,0.47254062,0.08558176000000006,0.019125100000000006,0.17951464000000006,0.004240809999999984,0.06300684000000001,0.25421645000000004,0.07678719999999994,0.1389433,0.027324900000000096,0.37870472000000005,0.11183915,0.10825987000000004,0.055559950000000025,0.05683745000000007,0.05593632999999998,0.09908529999999993,0.17886733,0.14355436,0.15573740000000003,0.05006030000000006,0.17541830000000003,0.051164660000000084,0.05754807000000006,0.0959354,0.05947004,0.04131766999999997,0.12269326000000003,0.13703166999999994,0.07427554999999997,0.054727740000000025,0.3623129,0.018611909999999954,0.05939932999999997,0.10537855000000007,0.1479125,0.15247513999999995,0.1740005,0.12755415000000003,0.05497576999999998,0.04807396000000008,0.04121220000000003,0.000889899999999999,0.19924414000000001,0.1326218,0.43681613999999996,0.24626610000000004,0.13069640999999999,0.03781250000000003,0.007724199999999959,0.12318980000000002,0.012101559999999956,0.04178797999999995,0.19665179999999993,0.05125325000000003,0.09312580000000004,0.14395435999999995,0.017412859999999974,0.10897153000000004,0.19893436999999992,0.1784812,0.15249559999999995,0.01860845,0.09987497000000001,0.22658936000000007,0.08157697000000008,0.06770284999999998,0.39864191,0.03582864000000008,0.16958953999999993,0.02517955999999999,0.09810949999999996,0.27488755,0.10795849999999996,0.07161183999999998,0.39683345,0.36042067,0.15482450000000003,0.22494484000000003,0.046482899999999994,0.14179764000000006,0.19041469999999994,0.1222216599999999,0.09104440000000003,0.08071850000000003,0.17403227,0.12575645999999996,0.04152089000000003,0.23470312000000004,0.10180129999999998,0.08071689999999998,0.18752140000000006,0.04034846000000003,0.11516914,0.17729509,0.20206723000000004,0.04131693999999997,0.12748494,0.0204899300000001,0.20886433000000004,0.14749753999999993,0.018492900000000034,0.02501634000000008,0.05850160000000004,0.05985802000000007,0.12019150999999995,0.12801785999999993,0.06266720000000003,0.04202254999999999,0.06666119999999998,0.10966610999999993,0.17792740000000007,0.18548293000000005,0.038621449999999946,0.12899004000000003,0.1868069,0.05801880000000004,0.13818589999999997,0.046881339999999994,0.20112944,0.2656313800000001,0.04780565999999997,0.03407484000000005,0.703480054,0.09699386999999993,0.011135820000000018,0.021712830000000016,0.15351740000000003,0.032354000000000105,0.24226954,0.055686860000000005,0.02283074000000007,0.004241770000000034,0.23361713000000006,0.08939543000000005,0.14977742000000005,0.13053835000000003,0.10239692999999994,0.09689360000000002,0.04085422000000005,0.05761179999999999,0.04436410000000002,0.11334340999999992,0.08411009999999997,0.001648340000000026,0.12210502999999995,0.23378664999999998,0.08580560000000004
