;Text;CanonisationScore;NearestNeighbour;SimilarityScore
151;DAS_HEIMWEH_Q1168923;0.020546783;DER_GENIUS_noWikiID;0.814451936
152;DAS_HEIMWEH_Q1168923;0.020546783;HERRMANN_UND_ULRIKE_noWikiID;0.753981524
489;DAS_HEXAMERON_VON_ROSENHAIN_noWikiID;0.056072341;ARISTIPP_UND_EINIGE_SEINER_ZEITGENOSSEN_noWikiID;0.906987184
490;DAS_HEXAMERON_VON_ROSENHAIN_noWikiID;0.056072341;AGATHODAEMON_noWikiID;0.89169355
491;DAS_HEXAMERON_VON_ROSENHAIN_noWikiID;0.056072341;FLORENTIN_noWikiID;0.835490447
309;DAS_HOELZERNE_BEIN_noWikiID;0.022106849;LEBEN_DER_SCHWEDISCHEN_GRAEFIN_VON_G_noWikiID;0.295148778
310;DAS_HOELZERNE_BEIN_noWikiID;0.022106849;DER_REDLICHE_MANN_AM_HOFE_noWikiID;0.259372415
311;DAS_HOELZERNE_BEIN_noWikiID;0.022106849;SCHELMUFFSKY_Q107356648;0.251313778
1469;DAS_JUDENGRAB_Q18411268;0.056072341;ESCH_ODER_DIE_ANARCHIE_noWikiID;0.711267567
1470;DAS_JUDENGRAB_Q18411268;0.056072341;HASTENBECK_noWikiID;0.693368624
1471;DAS_JUDENGRAB_Q18411268;0.056072341;FRAU_SORGE_noWikiID;0.674067177
1697;DAS_JUNGE_EUROPA_noWikiID;0.060164085;CABANIS_noWikiID;0.914976178
1698;DAS_JUNGE_EUROPA_noWikiID;0.060164085;DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283;0.844110594
1699;DAS_JUNGE_EUROPA_noWikiID;0.060164085;DER_FREIHOF_VON_AARAU_noWikiID;0.836197509
1460;DAS_KAJUETENBUCH_noWikiID;0.020546783;MUENCHHAUSEN_noWikiID;0.89670315
1461;DAS_KAJUETENBUCH_noWikiID;0.020546783;DER_ROLAND_VON_BERLIN_noWikiID;0.864038064
1462;DAS_KAJUETENBUCH_noWikiID;0.020546783;DIE_EPIGONEN_noWikiID;0.833509538
510;DAS_KLOSTER_BEI_SENDOMIR_Q1169335;0.056072341;DER_FREIHOF_VON_AARAU_noWikiID;0.800211447
511;DAS_KLOSTER_BEI_SENDOMIR_Q1169335;0.056072341;LICHTENSTEIN_noWikiID;0.797644207
512;DAS_KLOSTER_BEI_SENDOMIR_Q1169335;0.056072341;NACHTSTUECKE_Q15836200;0.794516036
330;DAS_KREUZ_IM_VENN_noWikiID;0.056072341;DIE_WISKOTTENS_noWikiID;0.901622645
331;DAS_KREUZ_IM_VENN_noWikiID;0.056072341;DAS_WEIBERDORF_noWikiID;0.885966633
332;DAS_KREUZ_IM_VENN_noWikiID;0.056072341;DIE_LEUTE_VOM_BLAUEN_GUGUCKHAUS_noWikiID;0.879792088
486;DAS_LEBEN_DER_HOCHGRAEFIN_GRITTA_VON_RATTENZUHAUSBEIUNS_noWikiID;0.056072341;DIE_NARRENBURG_Q21328513;0.878214532
487;DAS_LEBEN_DER_HOCHGRAEFIN_GRITTA_VON_RATTENZUHAUSBEIUNS_noWikiID;0.056072341;GOCKEL,_HINKEL_UND_GACKELEIA_Q1478745;0.859662925
488;DAS_LEBEN_DER_HOCHGRAEFIN_GRITTA_VON_RATTENZUHAUSBEIUNS_noWikiID;0.056072341;SCHWARZWAELDER_DORFGESCHICHTEN_Q60982841;0.84619514
1256;DAS_LEBEN_UND_DIE_MEINUNGEN_DES_HERRN_MAGISTER_SEBALDUS_NOTHANKER_Q1810894;0.022106849;DER_GOLDNE_SPIEGEL_noWikiID;0.883656224
1257;DAS_LEBEN_UND_DIE_MEINUNGEN_DES_HERRN_MAGISTER_SEBALDUS_NOTHANKER_Q1810894;0.022106849;GESCHICHTE_DES_AGATHON_Q1517277;0.842602011
1258;DAS_LEBEN_UND_DIE_MEINUNGEN_DES_HERRN_MAGISTER_SEBALDUS_NOTHANKER_Q1810894;0.022106849;GRANDISON_DER_ZWEYTE_noWikiID;0.808024663
900;DAS_LEIDEN_EINES_KNABEN_Q1169610;0.074172235;BOZENA_noWikiID;0.841641168
901;DAS_LEIDEN_EINES_KNABEN_Q1169610;0.074172235;EIN_KAMPF_UM_ROM_Q636812;0.804564966
902;DAS_LEIDEN_EINES_KNABEN_Q1169610;0.074172235;DIE_ZWEITE_FRAU_noWikiID;0.801868063
300;DAS_MAEDCHEN_VON_TREPPI_Q28071194;0.056072341;AUS_EINER_FAMILIE_noWikiID;0.81290457
301;DAS_MAEDCHEN_VON_TREPPI_Q28071194;0.056072341;EIN_GRUENES_BLATT_Q111150981;0.776156307
302;DAS_MAEDCHEN_VON_TREPPI_Q28071194;0.056072341;BUNTE_STEINE_Q1009887;0.772576373
762;DAS_MAERCHEN_DER_672._NACHT_Q1169916;0.056072341;BAHNWAERTER_THIEL_Q803617;0.7843982
763;DAS_MAERCHEN_DER_672._NACHT_Q1169916;0.056072341;FRAU_SORGE_noWikiID;0.759178122
764;DAS_MAERCHEN_DER_672._NACHT_Q1169916;0.056072341;MEISTER_TIMPE_noWikiID;0.74765462
336;DAS_MARMORBILD_Q1169722;0.628138424;AHNUNG_UND_GEGENWART_Q402329;0.858558138
337;DAS_MARMORBILD_Q1169722;0.628138424;DAS_SCHLOSS_DUERANDE_Q1170280;0.833980522
338;DAS_MARMORBILD_Q1169722;0.628138424;UNDINE_noWikiID;0.830379285
1259;DAS_NATURFORSCHERSCHIFF_noWikiID;0.020546783;NOVELLEN_AUS_OESTERREICH_noWikiID;0.820529101
1260;DAS_NATURFORSCHERSCHIFF_noWikiID;0.020546783;ZUR_WALD-_UND_WASSERFREUDE_noWikiID;0.820220027
1261;DAS_NATURFORSCHERSCHIFF_noWikiID;0.020546783;ZUERICHER_NOVELLEN_Q248678;0.810619874
534;DAS_NUSS-KERNEN_noWikiID;0.027513442;FREUDEN_DES_JUNGEN_WERTHERS_Q1455757;0.788371079
535;DAS_NUSS-KERNEN_noWikiID;0.027513442;DER_SATYR_MOPSUS_noWikiID;0.742934313
536;DAS_NUSS-KERNEN_noWikiID;0.027513442;EDUARD_ALLWILLS_PAPIEREN_noWikiID;0.733531981
579;DAS_ODFELD_Q1169997;0.338005458;PFISTERS_MUEHLE_Q1373296;0.859503653
580;DAS_ODFELD_Q1169997;0.338005458;IM_ALTEN_EISEN_Q1474111;0.85265786
581;DAS_ODFELD_Q1169997;0.338005458;EIN_DOPPELGAENGER_Q19188654;0.85024234
600;DAS_RECHT_DER_MUTTER_noWikiID;0.02378249;AUS_TROTZKOPFS_EHE_noWikiID;0.889379402
601;DAS_RECHT_DER_MUTTER_noWikiID;0.02378249;EFFI_BRIEST_Q1296168;0.87509695
602;DAS_RECHT_DER_MUTTER_noWikiID;0.02378249;DE_PROFUNDIS_noWikiID;0.858942651
501;DAS_SANCTUS_Q1170225;0.056072341;DIE_ELIXIERE_DES_TEUFELS_Q600849;0.800309878
502;DAS_SANCTUS_Q1170225;0.056072341;KREISLERIANA_noWikiID;0.778300094
503;DAS_SANCTUS_Q1170225;0.056072341;UNDINE_noWikiID;0.756115124
78;DAS_SCHAEDLICHE_noWikiID;0.056072341;UNSUEHNBAR_noWikiID;0.87543473
79;DAS_SCHAEDLICHE_noWikiID;0.056072341;ERINNERUNGEN_VON_LUDOLF_URSLEU_noWikiID;0.851183338
80;DAS_SCHAEDLICHE_noWikiID;0.056072341;DER_TROTZKOPF_Q1197625;0.792060137
1184;DAS_SCHATZHAUS_DES_KOENIGS_noWikiID;0.020546783;EIN_KAMPF_UMS_RECHT_Q95606786;0.850499748
1185;DAS_SCHATZHAUS_DES_KOENIGS_noWikiID;0.020546783;BOZENA_noWikiID;0.838283
1186;DAS_SCHATZHAUS_DES_KOENIGS_noWikiID;0.020546783;HOMO_SUM_noWikiID;0.836265556
1589;DAS_SCHLOSS_DUERANDE_Q1170280;0.28976479;AHNUNG_UND_GEGENWART_Q402329;0.913661351
1590;DAS_SCHLOSS_DUERANDE_Q1170280;0.28976479;DER_GOLDNE_TOPF_Q785009;0.816572232
1591;DAS_SCHLOSS_DUERANDE_Q1170280;0.28976479;ARMUT,_REICHTUM,_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540;0.801450222
1157;DAS_SCHWEIGEN_IM_WALDE_noWikiID;0.022106849;KINDER_DER_EIFEL_Q111345448;0.90547364
1158;DAS_SCHWEIGEN_IM_WALDE_noWikiID;0.022106849;DAS_RECHT_DER_MUTTER_noWikiID;0.886469151
1159;DAS_SCHWEIGEN_IM_WALDE_noWikiID;0.022106849;DER_RANGIERBAHNHOF_noWikiID;0.876533332
1487;DAS_STEINERNE_HERZ_noWikiID;0.060164085;DIE_ELIXIERE_DES_TEUFELS_Q600849;0.814508179
1488;DAS_STEINERNE_HERZ_noWikiID;0.060164085;KREISLERIANA_noWikiID;0.808316794
1489;DAS_STEINERNE_HERZ_noWikiID;0.060164085;DER_MAGNETISEUR_(E._T._A._HOFFMANN)_Q15456531;0.804072204
1148;DAS_STUTTGARTER_HUTZELMAENNLEIN_Q13142535;0.259978378;DIE_KAESEREI_IN_DER_VEHFREUDE_noWikiID;0.797430517
1149;DAS_STUTTGARTER_HUTZELMAENNLEIN_Q13142535;0.259978378;JAKOBS_DES_HANDWERKSGESELLEN_WANDERUNGEN_DURCH_DIE_SCHWEIZ_noWikiID;0.776475316
1150;DAS_STUTTGARTER_HUTZELMAENNLEIN_Q13142535;0.259978378;ULI_DER_PAECHTER_noWikiID;0.769920597
876;DAS_URTEIL_(KAFKA)_Q278998;0.104292669;DER_WEG_INS_FREIE_Q700479;0.7221424
877;DAS_URTEIL_(KAFKA)_Q278998;0.104292669;DER_SELBSTMOERDER_noWikiID;0.703844551
878;DAS_URTEIL_(KAFKA)_Q278998;0.104292669;IM_REICHE_DER_HOMUNKULIDEN_noWikiID;0.695937809
1121;DAS_VERLASSENE_HAUS_noWikiID;0.020546783;DIE_NARRENBURG_Q21328513;0.807592916
1122;DAS_VERLASSENE_HAUS_noWikiID;0.020546783;DIE_ROSE_VON_DISENTIS_noWikiID;0.805433085
1123;DAS_VERLASSENE_HAUS_noWikiID;0.020546783;DER_HOCHWALD_Q1194364;0.789513302
1673;DAS_VERLORENE_LACHEN_Q1171678;0.44434842;SIEBEN_LEGENDEN_Q1652394;0.77402337
1674;DAS_VERLORENE_LACHEN_Q1171678;0.44434842;KINDER_DER_WELT_noWikiID;0.758761072
1675;DAS_VERLORENE_LACHEN_Q1171678;0.44434842;DIE_LEUTE_VON_SELDWYLA_Q936322;0.737771829
963;DAS_VERMAECHTNIS_DES_INKA_noWikiID;0.056072341;PFLUG_UND_SCHRAUBSTOCK_noWikiID;0.844253697
964;DAS_VERMAECHTNIS_DES_INKA_noWikiID;0.056072341;KRIMINAL-HUMORESKEN_noWikiID;0.82497551
965;DAS_VERMAECHTNIS_DES_INKA_noWikiID;0.056072341;DAS_WALDROESCHEN_noWikiID;0.796228576
1232;DAS_WALDROESCHEN_noWikiID;0.060164085;EIN_KAMPF_UMS_RECHT_Q95606786;0.916774933
1233;DAS_WALDROESCHEN_noWikiID;0.060164085;STURMFLUT_noWikiID;0.896110844
1234;DAS_WALDROESCHEN_noWikiID;0.060164085;NOVELLEN_AUS_OESTERREICH_noWikiID;0.890512422
1328;DAS_WEIBERDORF_noWikiID;0.056072341;KINDER_DER_EIFEL_Q111345448;0.939059715
1329;DAS_WEIBERDORF_noWikiID;0.056072341;DAS_SCHWEIGEN_IM_WALDE_noWikiID;0.911190432
1330;DAS_WEIBERDORF_noWikiID;0.056072341;JUNGFER_MUTTER_noWikiID;0.828251778
477;DAS_ZAUBERSCHLOSS_noWikiID;0.056072341;DER_ALTE_VOM_BERGE_noWikiID;0.879137559
478;DAS_ZAUBERSCHLOSS_noWikiID;0.056072341;DICHTERLEBEN_noWikiID;0.844741634
479;DAS_ZAUBERSCHLOSS_noWikiID;0.056072341;GABRIELE_noWikiID;0.724707029
660;DE_PROFUNDIS_noWikiID;0.020546783;STERBEN_noWikiID;0.823682118
661;DE_PROFUNDIS_noWikiID;0.020546783;WIE_FRAUEN_WERDEN._WERDE,_DIE_DU_BIST_noWikiID;0.798277756
662;DE_PROFUNDIS_noWikiID;0.020546783;TOTENMESSE_noWikiID;0.792528128
249;DEN_STEIN_DER_WEISEN_noWikiID;0.056072341;GEHEIME_GESCHICHTE_DES_PHILOSOPHEN_PEREGRINUS_PROTEUS_noWikiID;0.892759988
250;DEN_STEIN_DER_WEISEN_noWikiID;0.056072341;DSCHINNISTAN_Q1262121;0.875008166
251;DEN_STEIN_DER_WEISEN_noWikiID;0.056072341;ARDINGHELLO_noWikiID;0.800707097
36;DER_ALTE_VOM_BERGE_noWikiID;0.056072341;DICHTERLEBEN_noWikiID;0.893102651
37;DER_ALTE_VOM_BERGE_noWikiID;0.056072341;DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283;0.809803286
38;DER_ALTE_VOM_BERGE_noWikiID;0.056072341;GABRIELE_noWikiID;0.799321212
1026;DER_AMERIKAMUEDE_noWikiID;0.020546783;DER_GRUENE_HEINRICH_Q1198871;0.926768188
1027;DER_AMERIKAMUEDE_noWikiID;0.020546783;DIE_RITTER_VOM_GEISTE_noWikiID;0.879744181
1028;DER_AMERIKAMUEDE_noWikiID;0.020546783;ISEGRIMM_noWikiID;0.868168579
846;DER_AMTMANN_VON_HOHENWEILER_noWikiID;0.020546783;MARIA_noWikiID;0.92777384
847;DER_AMTMANN_VON_HOHENWEILER_noWikiID;0.020546783;JULCHEN_GRUENTHAL_noWikiID;0.925265996
848;DER_AMTMANN_VON_HOHENWEILER_noWikiID;0.020546783;DSCHINNISTAN_Q1262121;0.907126364
339;DER_APOSTEL_(HAUPTMANN)_Q28131950;0.056072341;BAHNWAERTER_THIEL_Q803617;0.830623579
340;DER_APOSTEL_(HAUPTMANN)_Q28131950;0.056072341;DER_SCHIMMELREITER_Q895730;0.767100722
341;DER_APOSTEL_(HAUPTMANN)_Q28131950;0.056072341;FRAU_SORGE_noWikiID;0.737219129
1094;DER_ARME_SPIELMANN_Q1198306;0.321481357;FRAGMENT_EINES_ROMANS_noWikiID;0.835627803
1095;DER_ARME_SPIELMANN_Q1198306;0.321481357;SCHWARZWAELDER_DORFGESCHICHTEN_Q60982841;0.82500426
1096;DER_ARME_SPIELMANN_Q1198306;0.321481357;DIE_FRAU_PROFESSORIN_noWikiID;0.818744738
42;DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283;0.085118974;ADDRICH_IM_MOOS_noWikiID;0.913857224
43;DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283;0.085118974;DER_FREIHOF_VON_AARAU_noWikiID;0.86695429
44;DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283;0.085118974;DIE_WIEDERTAEUFER_noWikiID;0.840544212
843;DER_BAUERNSPIEGEL_noWikiID;0.064533999;DIE_EPIGONEN_noWikiID;0.878534079
844;DER_BAUERNSPIEGEL_noWikiID;0.064533999;MALER_NOLTEN_Q1752673;0.811681938
845;DER_BAUERNSPIEGEL_noWikiID;0.064533999;DAS_JUNGE_EUROPA_noWikiID;0.787047936
1244;DER_BESUCH_noWikiID;0.060164085;DIE_KAESEREI_IN_DER_VEHFREUDE_noWikiID;0.872249569
1245;DER_BESUCH_noWikiID;0.060164085;GELD_UND_GEIST_noWikiID;0.812491397
1246;DER_BESUCH_noWikiID;0.060164085;JAKOBS_DES_HANDWERKSGESELLEN_WANDERUNGEN_DURCH_DIE_SCHWEIZ_noWikiID;0.803129493
396;DER_BLONDE_ECKBERT_Q1198407;0.372234888;DIE_FAMILIE_SELDORF_Q977237;0.811661402
397;DER_BLONDE_ECKBERT_Q1198407;0.372234888;DER_GENIUS_noWikiID;0.769502266
398;DER_BLONDE_ECKBERT_Q1198407;0.372234888;WILHELM_MEISTERS_LEHRJAHRE_Q1194031;0.768075708
1679;DER_BUETTNERBAUER_noWikiID;0.022106849;MEINE_KINDERJAHRE_Q1918015;0.89181688
1680;DER_BUETTNERBAUER_noWikiID;0.022106849;MEISTER_TIMPE_noWikiID;0.889214933
1681;DER_BUETTNERBAUER_noWikiID;0.022106849;DER_SCHATZ_IM_SILBERSEE_Q249905;0.876810351
135;DER_CONDOR_Q19156156;0.056072341;DIE_EUROPAMUEDEN_noWikiID;0.755559801
136;DER_CONDOR_Q19156156;0.056072341;UNTERHALTUNGEN_MIT_EINER_HEILIGEN_noWikiID;0.728826378
137;DER_CONDOR_Q19156156;0.056072341;LENZ_(BUECHNER)_Q353180;0.724597622
1313;DER_DRAEUMLING_Q1193032;0.056072341;DER_SCHUEDDERUMP_Q1196819;0.887292399
1314;DER_DRAEUMLING_Q1193032;0.056072341;ABU_TELFAN_Q335418;0.85217157
1315;DER_DRAEUMLING_Q1193032;0.056072341;VENUS_IM_PELZ_Q677592;0.843996968
210;DER_EINSAME_noWikiID;0.060164085;DORFGAENGE_noWikiID;0.899254422
211;DER_EINSAME_noWikiID;0.060164085;DIE_GEIER-WALLY_(ROMAN)_Q1212872;0.847758479
212;DER_EINSAME_noWikiID;0.060164085;WALDHEIMAT_Q41547677;0.78306624
468;DER_FALSCHE_WOLDEMAR_noWikiID;0.020546783;DER_ROLAND_VON_BERLIN_noWikiID;0.926311869
469;DER_FALSCHE_WOLDEMAR_noWikiID;0.020546783;MUENCHHAUSEN_noWikiID;0.83195082
470;DER_FALSCHE_WOLDEMAR_noWikiID;0.020546783;DAS_JUNGE_EUROPA_noWikiID;0.808638593
171;DER_FAUST_DER_MORGENLAENDER_noWikiID;0.056072341;WILLIAM_LOVELL_Q2579763;0.837012169
172;DER_FAUST_DER_MORGENLAENDER_noWikiID;0.056072341;ELISA_ODER_DAS_WEIB_WIE_ES_SEYN_SOLLTE_noWikiID;0.813249741
173;DER_FAUST_DER_MORGENLAENDER_noWikiID;0.056072341;DAS_BLUETHENALTER_DER_EMPFINDUNG_noWikiID;0.808289684
759;DER_FINDLING_noWikiID;0.056072341;MARQUISE_VON_O_noWikiID;0.766765712
760;DER_FINDLING_noWikiID;0.056072341;DIE_WAHLVERWANDTSCHAFTEN_Q951198;0.697997225
761;DER_FINDLING_noWikiID;0.056072341;DAS_ERDBEBEN_IN_CHILI_Q1167748;0.676517111
450;DER_FREIHOF_VON_AARAU_noWikiID;0.020546783;WILHELM_MEISTERS_WANDERJAHRE_Q478344;0.874578762
451;DER_FREIHOF_VON_AARAU_noWikiID;0.020546783;DIE_KRONENWAECHTER_Q1214104;0.867990354
452;DER_FREIHOF_VON_AARAU_noWikiID;0.020546783;LEBENS-ANSICHTEN_DES_KATERS_MURR_Q1314475;0.863627389
885;DER_FROMME_SPRUCH_noWikiID;0.060164085;KUSS_VON_SENTZE_noWikiID;0.852119627
886;DER_FROMME_SPRUCH_noWikiID;0.060164085;DER_WALDBRUNNEN_noWikiID;0.804761431
887;DER_FROMME_SPRUCH_noWikiID;0.060164085;DER_NACHSOMMER_Q167320;0.798496342
1005;DER_GEHUELFE_Q1193785;0.074172235;ESCH_ODER_DIE_ANARCHIE_noWikiID;0.878147063
1006;DER_GEHUELFE_Q1193785;0.074172235;DIE_VERWIRRUNGEN_DES_ZOEGLINGS_TOERLESS_Q1112285;0.874416459
1007;DER_GEHUELFE_Q1193785;0.074172235;GESCHWISTER_TANNER_Q1510146;0.87264561
201;DER_GEISTERSEHER_Q1193812;0.162696328;DSCHINNISTAN_Q1262121;0.898082664
202;DER_GEISTERSEHER_Q1193812;0.162696328;JULCHEN_GRUENTHAL_noWikiID;0.874452717
203;DER_GEISTERSEHER_Q1193812;0.162696328;MARIA_noWikiID;0.835462966
573;DER_GENIUS_noWikiID;0.022106849;DSCHINNISTAN_Q1262121;0.890320171
574;DER_GENIUS_noWikiID;0.022106849;JULCHEN_GRUENTHAL_noWikiID;0.886592182
575;DER_GENIUS_noWikiID;0.022106849;DER_AMTMANN_VON_HOHENWEILER_noWikiID;0.882918506
864;DER_GOLDNE_SPIEGEL_noWikiID;0.097511134;GESCHICHTE_DES_AGATHON_Q1517277;0.850637512
865;DER_GOLDNE_SPIEGEL_noWikiID;0.097511134;GESCHICHTE_DES_FRAEULEINS_VON_STERNHEIM_Q1517346;0.779294914
866;DER_GOLDNE_SPIEGEL_noWikiID;0.097511134;GRANDISON_DER_ZWEYTE_noWikiID;0.760825732
1433;DER_GOLDNE_TOPF_Q785009;0.321481357;ARMUT,_REICHTUM,_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540;0.834307207
1434;DER_GOLDNE_TOPF_Q785009;0.321481357;DER_ZAUBERRING_noWikiID;0.80471816
1435;DER_GOLDNE_TOPF_Q785009;0.321481357;DIE_ELFEN_(LUDWIG_TIECK)_Q1169906;0.740679867
264;DER_GOTTSUCHER_Q55978264;0.056072341;FELICITAS_noWikiID;0.89249899
265;DER_GOTTSUCHER_Q55978264;0.056072341;WALDHEIMAT_Q41547677;0.866871781
266;DER_GOTTSUCHER_Q55978264;0.056072341;DIE_GEIER-WALLY_(ROMAN)_Q1212872;0.844288607
1529;DER_GRUENE_HEINRICH_Q1198871;0.988875593;DIE_RITTER_VOM_GEISTE_noWikiID;0.902315414
1530;DER_GRUENE_HEINRICH_Q1198871;0.988875593;RUHE_IST_DIE_ERSTE_BUERGERPFLICHT_noWikiID;0.862218848
1531;DER_GRUENE_HEINRICH_Q1198871;0.988875593;SCHLOSS_UND_FABRIK_noWikiID;0.847280979
297;DER_HEILIGE_Q1194176;0.144732512;DAS_LEIDEN_EINES_KNABEN_Q1169610;0.852937875
298;DER_HEILIGE_Q1194176;0.144732512;HOMO_SUM_noWikiID;0.820764287
299;DER_HEILIGE_Q1194176;0.144732512;EIN_KAMPF_UM_ROM_Q636812;0.810500243
867;DER_HEIZER_noWikiID;0.060164085;DIE_VERWANDLUNG_Q184222;0.860627314
868;DER_HEIZER_noWikiID;0.060164085;DER_TORSO_noWikiID;0.815157065
869;DER_HEIZER_noWikiID;0.060164085;VON_PAUL_ZU_PEDRO_noWikiID;0.793726016
1571;DER_HERR_ETATSRAT_Q15805136;0.060164085;ZUR_WALD-_UND_WASSERFREUDE_noWikiID;0.866058738
1572;DER_HERR_ETATSRAT_Q15805136;0.060164085;ALTE_NESTER_Q436036;0.865733762
1573;DER_HERR_ETATSRAT_Q15805136;0.060164085;AUCH_EINER_Q758582;0.859238912
261;DER_HEXENMEISTER_noWikiID;0.020546783;ZUR_WALD-_UND_WASSERFREUDE_noWikiID;0.799568428
262;DER_HEXENMEISTER_noWikiID;0.020546783;HEIDI_(ROMAN)_Q271697;0.769261471
263;DER_HEXENMEISTER_noWikiID;0.020546783;HANS_UND_HEINZ_KIRCH_Q1489200;0.767123079
117;DER_HEXENSABBAT_noWikiID;0.056072341;DER_ALTE_VOM_BERGE_noWikiID;0.869322674
118;DER_HEXENSABBAT_noWikiID;0.056072341;DICHTERLEBEN_noWikiID;0.853629037
119;DER_HEXENSABBAT_noWikiID;0.056072341;DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283;0.851987656
1628;DER_HOCHWALD_Q1194364;0.259978378;DER_CONDOR_Q19156156;0.841357794
1629;DER_HOCHWALD_Q1194364;0.259978378;DICHTER_UND_IHRE_GESELLEN_Q1209499;0.804118637
1630;DER_HOCHWALD_Q1194364;0.259978378;DIE_NACHBARN_noWikiID;0.789264074
9;DER_HUNGERPASTOR_Q1194487;0.235356217;DIE_LEUTE_AUS_DEM_WALDE_Q1214404;0.96223715
10;DER_HUNGERPASTOR_Q1194487;0.235356217;VERWORRENES_LEBEN_noWikiID;0.854324894
11;DER_HUNGERPASTOR_Q1194487;0.235356217;AUF_DER_UNIVERSITAET_Q15792139;0.847606615
1661;DER_IM_IRR-GARTEN_DER_LIEBE_HERUM_TAUMELNDE_CAVALIER_noWikiID;0.022106849;DIE_INSEL_FELSENBURG_Q1664415;0.881380191
1662;DER_IM_IRR-GARTEN_DER_LIEBE_HERUM_TAUMELNDE_CAVALIER_noWikiID;0.022106849;DIE_LIEBENSWUERDIGE_ADALIE_noWikiID;0.614099172
1663;DER_IM_IRR-GARTEN_DER_LIEBE_HERUM_TAUMELNDE_CAVALIER_noWikiID;0.022106849;SCHELMUFFSKY_Q107356648;0.539004397
144;DER_JUNGE_TISCHLERMEISTER_Q1198964;0.056072341;UNTERHALTUNGEN_MIT_EINER_HEILIGEN_noWikiID;0.898314875
145;DER_JUNGE_TISCHLERMEISTER_Q1198964;0.056072341;DAS_JUNGE_EUROPA_noWikiID;0.891072591
146;DER_JUNGE_TISCHLERMEISTER_Q1198964;0.056072341;MADONNA_noWikiID;0.885458556
1169;DER_JUNKER_VON_DENOW_Q1194662;0.056072341;DIE_CHRONIK_DER_SPERLINGSGASSE_Q1211874;0.700829815
1170;DER_JUNKER_VON_DENOW_Q1194662;0.056072341;DAS_MAEDCHEN_VON_TREPPI_Q28071194;0.699267433
1171;DER_JUNKER_VON_DENOW_Q1194662;0.056072341;MARION_noWikiID;0.698681472
1295;DER_KLEINE_HAEWELMANN_Q1199225;0.056072341;DIE_FLUSSPIRATEN_DES_MISSISSIPPI_Q1212508;0.650079525
1296;DER_KLEINE_HAEWELMANN_Q1199225;0.056072341;DIE_GLUECKSRITTER_noWikiID;0.64271851
1297;DER_KLEINE_HAEWELMANN_Q1199225;0.056072341;DER_ARME_SPIELMANN_Q1198306;0.642540907
1568;DER_KOENIG_DER_BERNINA_noWikiID;0.020546783;AN_HEILIGEN_WASSERN_noWikiID;0.886463043
1569;DER_KOENIG_DER_BERNINA_noWikiID;0.020546783;SCHICKSALE_EINER_SEELE_noWikiID;0.830768168
1570;DER_KOENIG_DER_BERNINA_noWikiID;0.020546783;DAS_SCHWEIGEN_IM_WALDE_noWikiID;0.828938278
1412;DER_LANDPREDIGER_Q1195163;0.056072341;DIE_ABDERITEN_Q1210777;0.859547428
1413;DER_LANDPREDIGER_Q1195163;0.056072341;DAS_LEBEN_UND_DIE_MEINUNGEN_DES_HERRN_MAGISTER_SEBALDUS_NOTHANKER_Q1810894;0.829913071
1414;DER_LANDPREDIGER_Q1195163;0.056072341;DER_GOLDNE_SPIEGEL_noWikiID;0.788281789
12;DER_LANDVOGT_VON_GREIFENSEE_Q1195171;0.305392408;KLEIDER_MACHEN_LEUTE_Q1746163;0.894838348
13;DER_LANDVOGT_VON_GREIFENSEE_Q1195171;0.305392408;ASPASIA_noWikiID;0.842770244
14;DER_LANDVOGT_VON_GREIFENSEE_Q1195171;0.305392408;DAS_VERLORENE_LACHEN_Q1171678;0.838144049
1361;DER_MAGNETISEUR_(E._T._A._HOFFMANN)_Q15456531;0.060164085;LIEBESZAUBER_noWikiID;0.799754992
1362;DER_MAGNETISEUR_(E._T._A._HOFFMANN)_Q15456531;0.060164085;AMANDA_UND_EDUARD_noWikiID;0.747526611
1363;DER_MAGNETISEUR_(E._T._A._HOFFMANN)_Q15456531;0.060164085;AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377;0.728328188
1268;DER_MAJOR_noWikiID;0.022106849;DAS_GEHEIMNIS_DER_ALTEN_MAMSELL_noWikiID;0.8986752
1269;DER_MAJOR_noWikiID;0.022106849;GOLDELSE_(MARLITT)_Q93955765;0.896049084
1270;DER_MAJOR_noWikiID;0.022106849;DIE_MANDANEN-WAISE_noWikiID;0.867225776
1178;DER_NACHSOMMER_Q167320;0.768032202;DIE_LEUTE_VON_SELDWYLA_Q936322;0.934801374
1179;DER_NACHSOMMER_Q167320;0.768032202;DER_GRUENE_HEINRICH_Q1198871;0.910756989
1180;DER_NACHSOMMER_Q167320;0.768032202;DIE_VERLORENE_HANDSCHRIFT_noWikiID;0.909210523
1088;DER_POJAZ_Q1196233;0.056072341;ARBEIT_noWikiID;0.890653358
