,Text,CanonisationScore,NearestNeighbour,SimilarityScore
45,ARDINGHELLO_noWikiID,0.274620702296579,DER_GOLDNE_SPIEGEL_noWikiID,0.9074476957321167
46,DER_GOLDNE_TOPF_Q785009,0.321481356814517,"ARMUT,_REICHTUM,_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540",0.868355929851532
47,LEDWINA_noWikiID,0.0560723413501725,FLORENTIN_noWikiID,0.8772844672203064
48,DER_HERR_ETATSRAT_Q15805136,0.0601640846066759,NOVELLEN_AUS_OESTERREICH_noWikiID,0.8908255696296692
49,LEIDEN_UND_FREUDEN_EINES_SCHULMEISTERS_noWikiID,0.0560723413501725,DER_BAUERNSPIEGEL_noWikiID,0.975339949131012
50,GUTMANNS_REISEN_Q1557236,0.0560723413501725,IM_ALTEN_EISEN_Q1474111,0.7220703959465027
51,DIE_GEIER-WALLY_(ROMAN)_Q1212872,0.0237824899093644,POLE_POPPENSPAELER_Q1760267,0.8975419402122498
52,BUDDENBROOKS_Q326909,0.144732511897424,DER_BUETTNERBAUER_noWikiID,0.9388648867607117
53,NACHTSTUECKE_Q15836200,0.537517652776424,DIE_ELIXIERE_DES_TEUFELS_Q600849,0.9598274827003479
54,DIE_CHINESISCHE_MAUER_noWikiID,0.0205467828522686,WIENER_BLUT_noWikiID,0.9358829259872437
55,WILHELM_MEISTERS_LEHRJAHRE_Q1194031,0.999115717764715,WILHELM_MEISTERS_THEATRALISCHE_SENDUNG_Q2574172,0.9595832228660583
56,LEBENS-ANSICHTEN_DES_KATERS_MURR_Q1314475,0.425970768854918,DIE_SERAPIONSBRUEDER_Q321013,0.974749743938446
57,ZWEI_SCHWESTERN_noWikiID,0.0560723413501725,DIE_EPIGONEN_noWikiID,0.9065136909484863
58,GEHEIME_GESCHICHTE_DES_PHILOSOPHEN_PEREGRINUS_PROTEUS_noWikiID,0.0601640846066759,GESCHICHTE_DES_AGATHON_Q1517277,0.9358163475990295
59,DER_ARME_SPIELMANN_Q1198306,0.321481356814517,MUENCHHAUSEN_noWikiID,0.8732547760009766
60,AUS_TROTZKOPFS_EHE_noWikiID,0.0205467828522686,DIE_NACHBARN_noWikiID,0.9259622693061829
61,LEBENSGESCHICHTE_UND_NATUERLICHE_ABENTHEUER_DES_ARMEN_MANNES_IN_TOCKENBURG_noWikiID,0.0560723413501725,ROBINSON_DER_JUENGERE_Q42195141,0.8552175760269165
62,DER_APOSTEL_(HAUPTMANN)_Q28131950,0.0560723413501725,BAHNWAERTER_THIEL_Q803617,0.8474032878875732
63,JAKOBS_DES_HANDWERKSGESELLEN_WANDERUNGEN_DURCH_DIE_SCHWEIZ_noWikiID,0.0560723413501725,LEIDEN_UND_FREUDEN_EINES_SCHULMEISTERS_noWikiID,0.9789324998855591
64,ANTON_REISER_Q593385,0.827943039612669,WILHELM_MEISTERS_THEATRALISCHE_SENDUNG_Q2574172,0.9226869940757751
65,PARALYSE_noWikiID,0.0560723413501725,ALSO_SPRACH_ZARATHUSTRA_Q199774,0.8559534549713135
66,HUMORISTISCHEN_SKIZZEN_AUS_DEM_DEUTSCHEN_HANDELSLEBEN_noWikiID,0.0601640846066759,DAS_KAJUETENBUCH_noWikiID,0.8499496579170227
67,DICHTER_UND_IHRE_GESELLEN_Q1209499,0.0975111340573339,AHNUNG_UND_GEGENWART_Q402329,0.9772664904594421
68,AUS_GUTER_FAMILIE_noWikiID,0.0221068485323305,ANNA_noWikiID,0.9441182017326355
69,ERINNERUNGEN_VON_LUDOLF_URSLEU_noWikiID,0.0560723413501725,SERAPHINE_noWikiID,0.9316014051437378
70,STURMFLUT_noWikiID,0.0221068485323305,HAMMER_UND_AMBOSS_noWikiID,0.963010311126709
71,ARDISTAN_UND_DSCHINNISTAN_Q639501,0.0601640846066759,DER_SCHATZ_IM_SILBERSEE_Q249905,0.9464413523674011
72,DIE_GOLDENE_SCHMIEDE_noWikiID,0.0205467828522686,STUFENJAHRE_EINES_GLUECKLICHEN_noWikiID,0.8813402652740479
73,DAS_GEMEINDEKIND_Q1168304,0.289764790109877,SCHWARZWAELDER_DORFGESCHICHTEN_Q60982841,0.9470112323760986
74,DIE_BRAUTNACHT_noWikiID,0.0601640846066759,DIE_NACHBARN_noWikiID,0.8014590740203857
75,GABRIELE_noWikiID,0.0205467828522686,AMANDA_UND_EDUARD_noWikiID,0.9453251361846924
76,HEIDI_(ROMAN)_Q271697,0.0205467828522686,WALDHEIMAT_Q41547677,0.897057056427002
77,DORFGAENGE_noWikiID,0.0560723413501725,WALDHEIMAT_Q41547677,0.9237278699874878
78,KREISLERIANA_noWikiID,0.321481356814517,GODWI_Q1533941,0.8639430403709412
79,UNWAHRSCHEINLICHE_WAHRHAFTIGKEITEN_noWikiID,0.0560723413501725,MICHAEL_KOHLHAAS_Q279676,0.6055829524993896
80,LEUTNANT_GUSTL_Q1821658,0.462879594039226,IRRUNGEN_WIRRUNGEN_Q669599,0.877210795879364
81,TRAGIK_DES_LEBENS_noWikiID,0.0560723413501725,NOVELLEN_AUS_OESTERREICH_noWikiID,0.9412103295326233
82,WIE_WUNDERBAR_noWikiID,0.0601640846066759,ELLEN_VON_DER_WEIDEN_noWikiID,0.6901812553405762
83,DER_SATYR_MOPSUS_noWikiID,0.0221068485323305,NEUE_IDYLLEN_noWikiID,0.8044469952583313
84,DAS_AMULETT_Q1167148,0.518885031764307,ANDREA_DELFIN_Q28054637,0.9041708707809448
85,VOR_DEM_STURM_(ROMAN)_Q1273542,0.2221662156401,NOVELLEN_AUS_OESTERREICH_noWikiID,0.9461231231689453
86,DER_RABBI_VON_BACHERACH_noWikiID,0.259978377605495,AUS_DEN_MEMOIREN_DES_HERRN_SCHNABELEWOPSKI_noWikiID,0.88376384973526
87,EIN_KAMPF_UM_ROM_Q636812,0.0367536016133564,DIE_AHNEN_Q42185371,0.9476410746574402
88,DE_PROFUNDIS_noWikiID,0.0205467828522686,DAS_GEHEIMNIS_DER_ALTEN_MAMSELL_noWikiID,0.8609251379966736
89,DER_SCHUEDDERUMP_Q1196819,0.119112826840361,DIE_LEUTE_AUS_DEM_WALDE_Q1214404,0.9494788646697998
90,DER_MAJOR_noWikiID,0.0221068485323305,LYDIA_noWikiID,0.9352010488510132
91,UNDINE_noWikiID,0.462879594039226,DER_ZAUBERRING_noWikiID,0.8856292963027954
92,STERBEN_noWikiID,0.305392408053958,L'ADULTERA_Q1744488,0.9044514894485474
93,FRAU_VON_SAVERNE_noWikiID,0.0560723413501725,DER_ZWEIKAMPF_noWikiID,0.7943918704986572
94,"ARMUT,_REICHTUM,_SCHULD_UND_BUSSE_DER_GRAEFIN_DOLORES_Q689540",0.154236863598718,RINALDO_RINALDINI_noWikiID,0.9115744829177856
95,DER_POSTEN_DER_FRAU_noWikiID,0.0221068485323305,CABANIS_noWikiID,0.8843449354171753
96,AUS_EINER_FAMILIE_noWikiID,0.0205467828522686,LEDWINA_noWikiID,0.8830143809318542
97,DER_VERBRECHER_AUS_VERLORENER_EHRE_Q1197800,0.125932681512614,BELPHEGOR_noWikiID,0.7653694152832031
98,EINE_AEGYPTISCHE_KOENIGSTOCHTER_noWikiID,0.0205467828522686,TITAN_(JEAN_PAUL)_Q492384,0.8917014598846436
99,FELICITAS_noWikiID,0.0237824899093644,VERWORRENES_LEBEN_noWikiID,0.9070963263511658
100,STUFENJAHRE_EINES_GLUECKLICHEN_noWikiID,0.0221068485323305,DIE_LETZTE_RECKENBURGERIN_noWikiID,0.9558047652244568
101,PSYCHE_noWikiID,0.0560723413501725,VIOLA_TRICOLOR_(STORM)_Q2527399,0.8892766833305359
102,EIN_WORT_noWikiID,0.0205467828522686,SCHWARZWAELDER_DORFGESCHICHTEN_Q60982841,0.9281787872314453
103,UNRUHIGE_GAESTE_Q2496722,0.0560723413501725,ABU_TELFAN_Q335418,0.9249262809753418
104,LEBEN_DES_VERGNUEGTEN_SCHULMEISTERLEIN_MARIA_WUTZ_IN_AUENTHAL_Q1810880,0.274620702296579,ANTON_REISER_Q593385,0.795653223991394
105,ALSO_SPRACH_ZARATHUSTRA_Q199774,0.0205467828522686,"FAUSTS_LEBEN,_THATEN_UND_HOELLENFAHRT_Q1368395",0.8653242588043213
106,DIE_DREI_NUESSE_noWikiID,0.0560723413501725,DIE_FAMILIE_SELDORF_Q977237,0.8440925478935242
107,ZUERICHER_NOVELLEN_Q248678,0.305392408053958,KLEIDER_MACHEN_LEUTE_Q1746163,0.9285948276519775
108,KRIMINAL-HUMORESKEN_noWikiID,0.0221068485323305,GOLDELSE_(MARLITT)_Q93955765,0.9101203083992004
109,PETER_CAMENZIND_Q576493,0.0601640846066759,DIE_KRONENWAECHTER_Q1214104,0.8972218036651611
110,FRIDOLIN_UND_SEIN_GLUECK_noWikiID,0.0560723413501725,NOVELLEN_AUS_OESTERREICH_noWikiID,0.9107624888420105
111,ISEGRIMM_noWikiID,0.0205467828522686,RUHE_IST_DIE_ERSTE_BUERGERPFLICHT_noWikiID,0.9731734395027161
112,DER_STECHLIN_(ROMAN)_Q1197130,0.904141522122553,CÉCILE_noWikiID,0.9698091745376587
113,POLIZEIGESCHICHTEN_noWikiID,0.0205467828522686,EVREMONT_noWikiID,0.9217822551727295
114,DIE_ABENTEUER_DER_SYLVESTERNACHT_noWikiID,0.259978377605495,DER_BLONDE_ECKBERT_Q1198407,0.8290177583694458
115,DIE_LEHRLINGE_ZU_SAIS_Q1214361,0.500199736105852,ARDINGHELLO_noWikiID,0.7818467617034912
116,IM_HAUSE_DES_KOMMERZIENRATES_noWikiID,0.0205467828522686,DIE_ZWEITE_FRAU_noWikiID,0.9684102535247803
117,DER_GOTTSUCHER_Q55978264,0.0560723413501725,NACH_DEM_GROSSEN_KRIEGE_Q1269839,0.9320537447929382
118,DIE_MANDANEN-WAISE_noWikiID,0.0205467828522686,REVOLUTION_UND_CONTREREVOLUTION_noWikiID,0.949379563331604
119,DIE_EPIGONEN_noWikiID,0.175635939901511,WILHELM_MEISTERS_THEATRALISCHE_SENDUNG_Q2574172,0.9612274765968323
120,DAS_RECHT_DER_MUTTER_noWikiID,0.0237824899093644,DIE_RITTER_VOM_GEISTE_noWikiID,0.9291030168533325
