Source,Target,Weight
PETER_AND_WENDY_Q3435337,PREFACE_TO_THE_LYRICAL_BALLADS_Q7239796,0.5433645844459534
ROBERT_ELSMERE_Q7344052,LONGMAN_ANTHOLOGY_noWikiID,0.6944905519485474
ECLOGUES_Q546203,LONGMAN_ANTHOLOGY_noWikiID,0.5567619502544403
ACALLAM_noWikiID,THE_EDINBURGH_REVIEW_noWikiID,0.4983336329460144
THE_NATURE_OF_GOTHIC_noWikiID,JANE_EYRE_Q182961,0.499362051486969
WOMAN'S_JOURNAL_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.6819353401660919
SARTOR_RESARTUS_Q1134140,LONGMAN_ANTHOLOGY_noWikiID,0.6474886834621429
A_VINDICATION_OF_THE_RIGHTS_OF_WOMAN_Q300646,BECKETT_noWikiID,0.6362961530685425
TO_THE_LIGHTHOUSE_Q478016,BIBLE_noWikiID,0.8605557978153229
TO_THE_LIGHTHOUSE_Q478016,THE_EDINBURGH_REVIEW_noWikiID,0.8234597444534302
THE_VISION_noWikiID,JANE_EYRE_Q182961,0.4830888509750366
CHAIGNEAU_noWikiID,THE_PRELUDE_Q1242779,0.5480528175830841
THE_DEMON_LOVER_noWikiID,THE_EDINBURGH_REVIEW_noWikiID,0.6229692697525024
THE_SNAPPER_noWikiID,BIBLE_noWikiID,0.6134740114212036
THE_LIVES_OF_CLEOPATRA_noWikiID,THE_PRELUDE_Q1242779,0.6239754259586334
NIGHT_AND_DAY_Q1610831,BIBLE_noWikiID,0.5422687530517578
JANE_EYRE_Q182961,THE_EDINBURGH_REVIEW_noWikiID,0.8070050328969955
JANE_EYRE_Q182961,THE_SEASONS_noWikiID,0.7075879275798798
JANE_EYRE_Q182961,THE_FLEECE_noWikiID,0.6199279725551605
JANE_EYRE_Q182961,POEMS_OF_OSSIAN_noWikiID,0.5839230120182037
JANE_EYRE_Q182961,ANNUS_MIRABILIS_noWikiID,0.5792213082313538
JANE_EYRE_Q182961,SOLEDAD_BROTHER_noWikiID,0.5703750848770142
JANE_EYRE_Q182961,ESSAYS_AND_REVIEWS_Q5399401,0.5683801472187042
JANE_EYRE_Q182961,SCRIPTURE_noWikiID,0.5513896942138672
JANE_EYRE_Q182961,ARS_POETICA_(HORACE)_Q677997,0.5511425733566284
JANE_EYRE_Q182961,JEREMIAD_noWikiID,0.550627738237381
JANE_EYRE_Q182961,MADOC_noWikiID,0.5496176779270172
JANE_EYRE_Q182961,UNTO_THIS_LAST_Q144132,0.5476295948028564
JANE_EYRE_Q182961,CAOINEADH_AIRT_UÍ_LAOIRE_noWikiID,0.5414201319217682
JANE_EYRE_Q182961,SIGNS_OF_THE_TIMES_noWikiID,0.5398475825786591
JANE_EYRE_Q182961,THE_ENGLISH_noWikiID,0.5373705625534058
JANE_EYRE_Q182961,THE_CHARGE_OF_THE_LIGHT_BRIGADE_noWikiID,0.533406674861908
JANE_EYRE_Q182961,ORBIS_PICTUS_Q655794,0.5332980751991272
JANE_EYRE_Q182961,THE_BARD_noWikiID,0.5278360545635223
JANE_EYRE_Q182961,THE_OLD_LADY_SAYS_noWikiID,0.5237534642219543
JANE_EYRE_Q182961,A_DRUNK_MAN_LOOKS_AT_THE_THISTLE_noWikiID,0.5197540521621704
JANE_EYRE_Q182961,THE_LADY_OF_SHALOTT_noWikiID,0.5147301256656647
JANE_EYRE_Q182961,THE_IRISH_noWikiID,0.5130312740802765
JANE_EYRE_Q182961,SUNSET_SONG_Q3655833,0.5044457316398621
JANE_EYRE_Q182961,ON_A_RAISED_BEACH_noWikiID,0.5023822486400604
JANE_EYRE_Q182961,RIMINI_noWikiID,0.49983400106430054
JANE_EYRE_Q182961,EASTER_1916_noWikiID,0.49868106842041016
JANE_EYRE_Q182961,TOUR_noWikiID,0.4986425042152405
JANE_EYRE_Q182961,THE_BOTANIC_GARDEN_Q7719466,0.49784374237060547
JANE_EYRE_Q182961,THE_CONDUCT_OF_THE_ALLIES_Q17984448,0.4915332794189453
JANE_EYRE_Q182961,ON_THE_STUDY_OF_CELTIC_LITERATURE_noWikiID,0.48582136631011963
JANE_EYRE_Q182961,PROMETHEUS_UNBOUND_Q508181,0.48293447494506836
JANE_EYRE_Q182961,DIVINE_COMEDY_Q40185,0.47861558198928833
JANE_EYRE_Q182961,THE_PROGRESS_OF_POESY_noWikiID,0.47497886419296265
JANE_EYRE_Q182961,THE_CONQUEST_OF_GRANADA_Q3207748,0.4740220308303833
JANE_EYRE_Q182961,THE_LIFE_OF_NELSON_noWikiID,0.47114241123199463
JANE_EYRE_Q182961,THE_REVIEW_noWikiID,0.4699711799621582
JANE_EYRE_Q182961,SAKI_noWikiID,0.4431765079498291
JANE_EYRE_Q182961,THE_METAPHYSICAL_POETS_noWikiID,0.4421747922897339
JANE_EYRE_Q182961,THE_FOUR_AGES_OF_POETRY_noWikiID,0.4413408637046814
COLLECTED_POEMS_(LOVECRAFT)_Q5146035,DRACULA_Q41542,0.5363701581954956
PRIDE_AND_PREJUDICE_Q170583,WELLEK_noWikiID,0.7085345387458801
KUBLA_KHAN_noWikiID,CHAMBERS_noWikiID,0.547291487455368
THE_BOROUGH_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.6710130274295807
THE_CRITIC_AS_ARTIST_Q7728129,LONGMAN_ANTHOLOGY_noWikiID,0.517410546541214
THE_BUTCHER_BOY_(NOVEL)_Q43891,LONGMAN_ANTHOLOGY_noWikiID,0.6612697541713715
TÁIN_BÓ_CÚAILNGE_Q399113,LONGMAN_ANTHOLOGY_noWikiID,0.7530418783426285
JULIA_DE_ROUBIGNE_noWikiID,THE_PRELUDE_Q1242779,0.6220908761024475
THE_AMBASSADORS_Q650571,BIBLE_noWikiID,0.5449545681476593
THE_NEW_POETRY_Q4118298,LONGMAN_ANTHOLOGY_noWikiID,0.7099379897117615
CHRIST'S_KIRK_ON_THE_GREEN_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.5918123722076416
DÁIBHÍ_Ó_BRUADAIR_noWikiID,DRACULA_Q41542,0.6213124692440033
MEMOIRS_OF_A_CAVALIER_Q6815274,BECKETT_noWikiID,0.5062762200832367
EARLY_LESSONS_noWikiID,BECKETT_noWikiID,0.5395311713218689
DEGENERATION_noWikiID,MIDDLEMARCH_Q313129,0.6346909999847412
THE_DUNCIAD_Q3208398,LONGMAN_ANTHOLOGY_noWikiID,0.6084363758563995
NEW_GRUB_STREET_noWikiID,BIBLE_noWikiID,0.6034723818302155
VRIL_Q510699,THE_PRELUDE_Q1242779,0.6048051714897156
THE_REHEARSAL_(PLAY)_Q3212601,BIBLE_noWikiID,0.4822654128074646
THE_RACHEL_PAPERS_(NOVEL)_Q7759191,BIBLE_noWikiID,0.5926544666290283
MORAL_TALES_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.6137219965457916
STRANGE_CASE_OF_DR_JEKYLL_AND_MR_HYDE_Q217352,BIBLE_noWikiID,0.7145655155181885
DANIEL_DERONDA_Q552238,BIBLE_noWikiID,0.6998346745967865
LONDON_LABOUR_AND_THE_LONDON_POOR_Q1217731,DRACULA_Q41542,0.6140002608299255
PARADE'S_END_noWikiID,BIBLE_noWikiID,0.7471306324005127
JAMES_JOYCE_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.7506320923566818
CATHERINE_MORLAND_noWikiID,BIBLE_noWikiID,0.5859136283397675
MARY_noWikiID,THE_EDINBURGH_REVIEW_noWikiID,0.5754454433917999
A_PALE_VIEW_OF_HILLS_Q4658705,BIBLE_noWikiID,0.5785941183567047
DAVID_SIMPLE_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.651948869228363
SCENES_OF_CLERICAL_LIFE_Q6544172,BECKETT_noWikiID,0.48979896306991577
CONSTABLE_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.8481172472238541
THE_SECOND_COMING_noWikiID,MARY_BARTON_Q2607078,0.5069438815116882
THE_CRY_noWikiID,BIBLE_noWikiID,0.527631402015686
THE_BLESSED_DAMOZEL_noWikiID,THE_EDINBURGH_REVIEW_noWikiID,0.5091395080089569
MY_APPRENTICESHIP_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.5153399705886841
THE_MAN_OF_THE_WORLD_noWikiID,BIBLE_noWikiID,0.5074004232883453
THE_SPIRIT_OF_THE_AGE_Q7765949,LONGMAN_ANTHOLOGY_noWikiID,0.5465660393238068
HOWITT'S_JOURNAL_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.7731544524431229
WIDE_SARGASSO_SEA_Q2268151,BIBLE_noWikiID,0.6403047144412994
THE_BEE_noWikiID,DRACULA_Q41542,0.6233418881893158
THE_ADVENTURES_OF_DAVID_SIMPLE_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.5334435999393463
RINGAN_GILHAIZE_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.6986638903617859
EDITH_noWikiID,THE_EDINBURGH_REVIEW_noWikiID,0.7076237797737122
ARMS_AND_THE_MAN_Q2646905,LONGMAN_ANTHOLOGY_noWikiID,0.6151652336120605
THE_BEACH_OF_FALESÁ_Q7715970,BIBLE_noWikiID,0.570305347442627
BLEAK_HOUSE_Q883305,BIBLE_noWikiID,0.8300507366657257
NOCTES_AMBROSIANAE_Q7046415,LONGMAN_ANTHOLOGY_noWikiID,0.7566424012184143
SHE_STOOPS_TO_CONQUER_Q2324782,LONGMAN_ANTHOLOGY_noWikiID,0.64058518409729
WALSINGHAM_noWikiID,BECKETT_noWikiID,0.4939858317375183
LETTERS_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.6869843006134033
THE_MORNING_CHRONICLE_noWikiID,BECKETT_noWikiID,0.7528347074985504
LETTERS_OF_A_HINDOO_RAJAH_noWikiID,THE_PRELUDE_Q1242779,0.6104392409324646
IVANHOE_Q840974,LONGMAN_ANTHOLOGY_noWikiID,0.87413290143013
MELANCHOLY_noWikiID,THE_EDINBURGH_REVIEW_noWikiID,0.6466563940048218
THE_VILLAGE_noWikiID,BECKETT_noWikiID,0.5787911117076874
SECRET_HISTORY_noWikiID,EXAMINER_noWikiID,0.680217832326889
ENDYMION_(POEM)_Q2083848,DRACULA_Q41542,0.5639619529247284
POEMS_BY_EMINENT_LADIES_noWikiID,LONGMAN_ANTHOLOGY_noWikiID,0.6181187927722931
COMHAR_noWikiID,DRACULA_Q41542,0.5861673653125763
THE_SWISS_FAMILY_ROBINSON_Q665715,BECKETT_noWikiID,0.5257830023765564
ZOFLOYA_Q8073404,BIBLE_noWikiID,0.635165810585022
THE_VAGABOND_noWikiID,BECKETT_noWikiID,0.5729667246341705
THE_HEIR_OF_REDCLYFFE_Q7739314,LONGMAN_ANTHOLOGY_noWikiID,0.6068103313446045
ELEGY_WRITTEN_IN_A_COUNTRY_CHURCHYARD_Q1936762,THE_EDINBURGH_REVIEW_noWikiID,0.5323854088783264
THE_REAL_CHARLOTTE_noWikiID,THE_PRELUDE_Q1242779,0.6067801713943481
