louvain;id_A;betweenness;Source
24;1458;107298;BRUT_noWikiID
48;1459;958822;THE_STAR_FACTORY_noWikiID
27;146;28682;SHE:_A_HISTORY_OF_ADVENTURE_Q640513
32;1460;0;UNION_STREET_Q7886134
32;1461;7174;THE_COUNTRY_GIRLS_Q7727791
27;1462;42984;THE_GREAT_GOD_PAN_Q1394704
0;1463;57280;LORD_BYRON_Q5679
0;1464;64422;DON_JUAN_(POEM)_Q1245187
9;1465;14344;CADELL_AP_RHODRI_Q886387
9;1466;43002;GEORGE_BENTLEY_(PUBLISHER)_Q18527189
9;1467;7174;JOSEPH_COTTLE_Q6282295
18;1468;7174;POEMS_BY_EMINENT_LADIES_noWikiID
18;1469;114386;SCOTS_MUSICAL_MUSEUM_Q7435788
14;147;0;CADHAIN_noWikiID
18;1470;0;GEORGE_COLMAN_THE_YOUNGER_Q513170
42;1471;35846;CATHERINE_COOKSON_Q292223
42;1472;42984;MARY_MARTHA_SHERWOOD_Q6780258
42;1473;7174;MICHAEL_DENNING_Q6829805
42;1474;0;JANE_PORTER_Q3161890
42;1475;7174;ARTHUR_MORRISON_Q4303218
20;1476;7174;THE_TATLER_noWikiID
20;1477;0;SPECTATOR_noWikiID
27;1478;64470;THE_HISTORY_OF_SIR_GEORGE_ELLISON_noWikiID
27;1479;21514;THE_MEMOIRS_OF_MISS_SIDNEY_BIDULPH_noWikiID
14;148;220594;MICHEÁL_Ó_noWikiID
27;1480;978874;ROSINA_BULWER_LYTTON_Q443655
27;1481;21510;JULIA_DE_ROUBIGNE_noWikiID
27;1482;0;THE_LIVES_OF_CLEOPATRA_noWikiID
50;1483;7174;RINGAN_GILHAIZE_noWikiID
50;1484;0;WAVERLEY_Q678251
21;1485;0;RAMSAY_noWikiID
21;1486;35844;ROBERT_FERGUSSON_Q981990
18;1487;0;WILLIAM_ERNEST_HENLEY_Q552617
18;1488;14346;ALDISS_noWikiID
34;1489;0;SAMUEL_AJAYI_CROWTHER_Q2662556
30;149;7174;WOMAN'S_JOURNAL_noWikiID
34;1490;28682;ALAN_SIMPSON_(AMERICAN_POLITICIAN)_Q2636748
27;1491;93016;ZOFLOYA_Q8073404
27;1492;0;WILLIAM_BECKFORD_(NOVELIST)_Q361026
27;1493;221042;GLENARVON_Q3771960
27;1494;0;CHARLOTTE_DACRE_Q521589
27;1495;64438;THE_MONK_Q2659564
27;1496;0;EMILY_BRONTË_noWikiID
27;1497;7174;THALABA_THE_DESTROYER_noWikiID
27;1498;0;THE_CURSE_OF_KEHAMA_noWikiID
27;1499;21514;ELIZABETH_COUNTESS_DE_GRAMONT_Q670524
4;15;0;NGUGI_noWikiID
30;150;0;THE_ENGLISHWOMAN'S_REVIEW_noWikiID
59;1500;241800;MULGRAVE_noWikiID
12;1501;7174;THE_LIFE_AND_OPINIONS_OF_TRISTRAM_SHANDY_GENTLEMAN_Q1164083
12;1502;0;LAURENCE_STERNE_Q218960
31;1503;14344;THE_WOODLANDERS_Q2254480
5;1504;14344;HENRIK_IBSEN_Q36661
5;1505;21510;ARTHUR_WING_PINERO_Q712073
31;1506;7174;YONGE_noWikiID
31;1507;21514;HENRY_ESMOND_noWikiID
31;1508;0;FIELDING_noWikiID
6;1509;28680;NORTH_AND_SOUTH_(GASKELL_NOVEL)_Q1853142
30;151;85936;ARTHUR_C._CLARKE_noWikiID
6;1510;42994;ALTON_LOCKE_Q4736895
6;1511;7174;CHARLOTTE_BRONTË_noWikiID
56;1512;0;PORTRAIT_noWikiID
24;1513;0;PETRON_noWikiID
24;1514;64438;THOMAS_FULLER_Q1248758
31;1515;14346;GERTY_CORI_Q204733
31;1516;0;LEVERSON_noWikiID
31;1517;0;ALLAN_noWikiID
18;1518;7174;WILLIAM_EWART_GLADSTONE_Q160852
18;1519;0;BENJAMIN_DISRAELI_Q82006
10;152;28672;THE_LUCKEY_CHANCE_Q55635364
20;1520;0;ALEXANDER_DONALDSON_(BOOKSELLER)_Q4718741
20;1521;7174;THOMAS_BECKET_Q192236
54;1522;0;BARRY_noWikiID
55;1523;14344;SIR_PATIENT_FANCY_Q85801351
55;1524;7174;MARY_ANN_YATES_Q1523611
18;1525;0;HILARY_BAILEY_Q5760877
57;1526;28678;FREDERIC_LEIGHTON_Q160252
16;1527;43000;FREEMAN_noWikiID
16;1528;0;ROB_ROY_noWikiID
4;1529;7174;REEVE_noWikiID
10;153;35830;ROWDEN_noWikiID
4;1530;1104130;BRADBURY_noWikiID
4;1531;0;TRISTRAM_SHANDY_noWikiID
10;1532;7174;SHORT_VIEW_OF_THE_IMMORALITY_AND_PROFANENESS_OF_THE_ENGLISH_STAGE_Q138377
10;1533;0;JEREMY_COLLIER_Q1346769
10;1534;93060;RICHARD_FLECKNOE_Q3113139
11;1535;0;JAMES_CONNOLLY_Q213374
59;1536;0;SÉ_noWikiID
59;1537;7174;KILROY_noWikiID
2;1538;0;THE_RECESS_noWikiID
2;1539;7174;SOPHIA_LEE_noWikiID
23;154;199552;EDWARD_IV_OF_ENGLAND_Q160341
45;1540;42984;WALTER_BAGEHOT_Q369022
45;1541;35850;LEWES_noWikiID
30;1542;0;SEAN_O'FAOLAIN_noWikiID
38;1543;0;MACDONAGH_noWikiID
22;1544;0;BLACK_BEAUTY_Q880092
14;1545;50134;STENDHAL_Q502
60;1546;0;THE_WASTE_LAND_Q581458
20;1547;0;ANNA_MARIA_HALL_Q562000
20;1548;14346;MARY_HOWITT_Q521991
55;1549;0;FRANCIS_SOWERBY_MACAULAY_Q381355
23;155;163990;RICHARD_III_OF_ENGLAND_Q133028
55;1550;0;COLLECTED_POEMS_(LOVECRAFT)_Q5146035
58;1551;0;HOPKINS_noWikiID
58;1552;7174;ESSAY_SUPPLEMENTARY_TO_THE_PREFACE_noWikiID
44;1553;0;WILD_THINGS_noWikiID
54;1554;0;TREASURE_ISLAND_Q185118
54;1555;14346;KIDNAPPED_(NOVEL)_Q2349094
24;1556;14344;MARIANA_noWikiID
24;1557;35844;TROILUS_AND_CRISEYDE_noWikiID
18;1558;0;WARREN_HASTINGS_Q333994
18;1559;7174;RICHARD_PRICE_Q561101
23;156;21514;HAROLD_GODWINSON_Q159597
20;1560;7174;EDINBURGH_JOURNAL_noWikiID
20;1561;0;CHAMBERS_noWikiID
55;1562;0;THE_HISTORY_OF_EMILY_MONTAGUE_Q42191035
51;1563;0;THOMAS_RUDDIMAN_Q7793672
51;1564;7174;ROBERT_CARSWELL_BARON_CARSWELL_Q655406
27;1565;14344;WILLIAM_WALLACE_Q82457
13;1566;28678;THE_REVOLT_OF_ISLAM_noWikiID
13;1567;0;ANNUS_MIRABILIS_noWikiID
49;1568;35844;JONATHAN_CRARY_Q6272840
49;1569;0;TONY_MAUDSLEY_Q725759
23;157;227758;GEORGE_IV_Q130586
54;1570;0;THE_noWikiID
9;1571;14344;GEORGE_SMITH_(ASSYRIOLOGIST)_Q1009506
9;1572;0;STRETTON_noWikiID
9;1573;7174;EWING_noWikiID
22;1574;0;HARRY_POTTER_noWikiID
22;1575;14346;LYND_WARD_Q122644
1;1576;7174;MATHILDE_BLIND_Q526994
1;1577;64450;AUGUSTA_WEBSTER_Q4820995
1;1578;0;JOHN_HAMILTON_REYNOLDS_Q6069476
17;1579;14344;HENRY_GRATTAN_Q333041
6;158;135658;RIENZI_noWikiID
17;1580;7174;CHARLES_O'CONOR_(HISTORIAN)_Q5081303
17;1581;21510;THOMAS_DAVIS_(YOUNG_IRELANDER)_Q7788880
60;1582;0;LOVE_IN_EXCESS
38;1583;717960;LINDA_HUTCHEON_Q4558366
38;1584;7174;CLARK_noWikiID
3;1585;14344;THE_ITALIAN_(RADCLIFFE_NOVEL)_Q3204370
52;1586;121558;M._H._ABRAMS_noWikiID
52;1587;0;WALTER_BENJAMIN_Q61078
52;1588;0;STUART_HALL_(PRESENTER)_Q3459517
25;1589;0;TEAGUE_noWikiID
6;159;1455420;JAMES_JUSTINIAN_MORIER_Q1680654
27;1590;0;CHRYSAL_noWikiID
25;1591;50134;THE_BEAUX_STRATAGEM_noWikiID
25;1592;0;MARTYN_(MUSICIAN)_Q6777587
48;1593;185710;MADDEN_noWikiID
48;1594;0;WILLIAM_O'HALLORAN_(CRICKETER)_Q21664803
35;1595;7174;ALICE_MEYNELL_Q3611689
35;1596;50166;ROSAMUND_MARRIOTT_WATSON_Q7367306
35;1597;0;GEORGE_MEREDITH_Q90238
59;1598;3282110;THE_QUARTERLY_noWikiID
17;1599;0;CHARLES_EDWARD_STUART_Q312581
4;16;7174;CLEAR_LIGHT_OF_DAY_Q3667522
6;160;121446;THE_LAST_DAYS_OF_POMPEII_Q1218985
18;1600;0;JOHN_BULL_(COMPOSER)_Q511463
26;1601;0;VIOLA_MEYNELL_Q2527389
22;1602;0;THE_SHAUGHRAUN_Q7763712
12;1603;0;COUNT_FOSCO_noWikiID
12;1604;7174;MARIAN_HALCOMBE_noWikiID
26;1605;0;PLUTARCH_Q41523
26;1606;57294;FREDERICK_THE_GREAT_Q33550
51;1607;107360;THE_THORN_noWikiID
51;1608;28684;ODE_TO_THE_WEST_WIND_Q3880836
51;1609;14344;RESOLUTION_AND_INDEPENDENCE_noWikiID
6;161;0;HALE_WHITE_Q604661
51;1610;21510;TO_A_MOUSE_noWikiID
51;1611;7174;THE_WHITSUN_WEDDINGS_Q7774617
51;1612;0;HOUSMAN_noWikiID
49;1613;21514;DERRIDA_noWikiID
49;1614;57322;LEVINE_noWikiID
49;1615;7174;CARL_JUNG_Q41532
49;1616;0;LÉON_FOUCAULT_Q187966
56;1617;0;WAUGH_noWikiID
56;1618;14346;JAMES_HANLEY_(NOVELIST)_Q174181
10;1619;0;JOHN_KING_OF_ENGLAND_Q129308
22;162;28684;GEORGE_W._M._REYNOLDS_Q3102010
51;1620;0;AUDEN_noWikiID
51;1621;7174;LAWRENCE_R._HEANEY_Q3828145
51;1622;35838;RICHARD_BLACKMORE_Q1143200
51;1623;390602;RICHARD_MURPHY_(POET)_Q7327955
51;1624;21514;JOHN_MILTON_(FLORIDA_POLITICIAN)_Q289710
51;1625;0;THOMAS_WYATT_(POET)_Q314325
13;1626;0;PROMETHEUS_UNBOUND_(SHELLEY)_Q508181
13;1627;14344;THE_RIME_OF_THE_ANCIENT_MARINER_Q708177
37;1628;0;ROXANA_noWikiID
49;1629;0;FRANCIS_STUART_Q5482528
22;163;57314;WILLIAM_HARRISON_AINSWORTH_Q518359
49;1630;21516;MARGARET_EZELL_noWikiID
59;1631;0;CICERO_Q1541
59;1632;42994;SAMUEL_JOHNSON_(AMERICAN_EDUCATOR)_Q2791832
19;1633;7174;LAFAYETTE_noWikiID
19;1634;0;ABBÉ_PRÉVOST_Q311480
19;1635;14344;JAMES_T._CALLENDER_Q1681162
17;1636;71592;PHILIP_HOBSBAUM_Q634967
9;1637;248710;JAMES_SHERIDAN_KNOWLES_Q353538
17;1638;0;JOHN_O'DONOVAN_(SCHOLAR)_Q2043318
17;1639;14344;HUGH_HUNT_Q389849
22;164;0;THE_MYSTERIES_OF_LONDON_Q7752831
17;1640;7174;ROBERT_HOOKE_noWikiID
17;1641;50134;WILLIAM_NEILSON_(BUSINESSMAN)_Q8016062
40;1642;7174;JOHN_DAVID_BREWER_Q6228652
40;1643;0;LINDA_COLLEY_Q6123346
11;1644;0;ISAAC_BICKERSTAFFE_Q5575474
52;1645;7174;ANNE_K._MELLOR_Q4768488
52;1646;21514;MARY_POOVEY_Q5839313
52;1647;0;ABRAMS_noWikiID
21;1648;42994;THE_PROGRESS_OF_POESY_noWikiID
21;1649;0;LONDON_noWikiID
22;165;0;HALL_CAINE_Q2331144
21;1650;28678;THE_PLEASURES_OF_THE_IMAGINATION_Q7757504
14;1651;7174;SEÁN_Ó_RÍORDÁIN_Q3322192
14;1652;21514;GABRIEL_ROSENSTOCK_Q740838
14;1653;0;NUALA_NÍ_DHOMHNAILL_Q467612
59;1654;0;ESTHER_WATERS_noWikiID
16;1655;0;JAMES_K._BAXTER_Q6137045
33;1656;0;FUN_HOME_Q428680
42;1657;107218;JAMES_CLERK_MAXWELL_noWikiID
42;1658;93052;CHARLES_LYELL_noWikiID
42;1659;0;ALFRED_RUSSEL_WALLACE_Q160627
22;166;0;ARTHUR_CONAN_DOYLE_noWikiID
45;1660;14344;THE_CRITIC_AS_ARTIST_Q7728129
8;1661;128642;JANE_SPENCER_noWikiID
8;1662;78714;ANTON_CHEKHOV_Q5685
3;1663;0;ALICE_OSWALD_Q4726044
3;1664;7174;DART_noWikiID
39;1665;7174;ELIOTT_noWikiID
39;1666;0;TITHONUS_noWikiID
39;1667;0;RAPHAEL_Q5597
18;1668;7174;JOHN_LANE_(PUBLISHER)_Q6243946
18;1669;0;RICHARD_BENTLEY_(PUBLISHER)_Q172299
22;167;0;CONAN_DOYLE_(RUGBY_UNION)_Q5158110
14;1670;14344;KATE_O'BRIEN_(NOVELIST)_Q444315
14;1671;28678;MAURICE_LEITCH_Q6793283
6;1672;14344;WALTER_PATER_Q352528
6;1673;7174;RUSKIN_noWikiID
6;1674;21510;ALGERNON_CHARLES_SWINBURNE_Q315511
31;1675;14344;THE_GOOD_SOLDIER_Q767802
31;1676;7174;THE_YELLOW_DANGER_noWikiID
9;1677;0;CHARLEMAGNE_Q3044
9;1678;14346;WILLIAM_CAMDEN_Q364239
9;1679;0;CURRY_noWikiID
36;168;14344;DEREK_MAHON_noWikiID
30;1680;0;JORGE_LUIS_BORGES_noWikiID
43;1681;0;KING_LEAR_Q181598
43;1682;14346;BUCKINGHAM_noWikiID
19;1683;0;BRETT_SMITH_(RACING_DRIVER)_Q39070154
19;1684;7174;FENN_noWikiID
26;1685;0;JOHN_DAVY_HAYWARD_Q6228864
26;1686;2697734;THOMAS_RYMER_Q431174
56;1687;0;THE_UNNAMABLE_(NOVEL)_Q264451
12;1688;0;SENSIBILITY_noWikiID
12;1689;7174;MADAME_BOVARY_Q193417
36;169;21510;TOM_PAULIN_Q9358515
32;1690;78746;THE_MERCHANT_OF_VENICE_Q206400
32;1691;0;JONATHAN_WILD_Q380805
32;1692;107266;LAVERTY_noWikiID
32;1693;50154;ANTONY_AND_CLEOPATRA_Q606830
32;1694;7174;ARTHUR_RANSOME_Q515845
34;1695;7174;AL_ALVAREZ_Q539853
34;1696;0;THE_NEW_POETRY_Q4118298
56;1697;14344;CONFESSIONS_OF_A_THUG_(NOVEL)_Q5160036
56;1698;7174;PHILIP_MEADOWS_TAYLOR_Q3379050
56;1699;57310;THE_ANTIQUARY_Q1157183
5;17;0;MRS_WARREN'S_PROFESSION_Q955587
36;170;7174;PAUL_MULDOON_noWikiID
6;1700;50154;ARTHUR_HUGH_CLOUGH_Q709930
6;1701;64438;WALTER_SAVAGE_LANDOR_Q645138
6;1702;7174;ABRAHAM_COWLEY_Q329896
6;1703;28672;WALT_WHITMAN_Q81438
33;1704;0;G._K._CHESTERTON_noWikiID
58;1705;0;BRUNO_LATOUR_Q355237
13;1706;0;THEÓPHILE_GAUTIER_Q183713
13;1707;14346;LEONARDO_DA_VINCI_Q762
22;1708;0;THE_WEDNESDAY_PLAY_noWikiID
61;1709;7174;JOHANN_GOTTFRIED_HERDER_Q155547
13;171;14344;ENDYMION_(POEM)_Q2083848
55;1710;0;THE_CITIZEN_OF_THE_WORLD_noWikiID
55;1711;7174;THE_SHAMROCK_Q7763637
47;1712;255744;MARY_BARTON_noWikiID
32;1713;14344;THE_HOTHOUSE_BY_THE_EAST_RIVER_noWikiID
32;1714;7174;THE_RETURN_OF_THE_SOLDIER_(PLAY)_Q86754000
5;1715;7174;BRENDAN_BEHAN_Q313063
5;1716;28682;THE_HOSTAGE_(PLAY)_Q7740387
5;1717;0;PATRICK_KAVANAGH_Q73418
60;1718;0;PORTER_noWikiID
60;1719;14346;THE_MINSTREL_noWikiID
13;172;7174;CHRISTABEL_noWikiID
21;1720;14346;BLACKMORE_noWikiID
21;1721;43002;THOMAS_WARTON_THE_ELDER_Q7794905
21;1722;0;CHRISTOPHER_SMART_Q2617795
21;1723;0;ANDREW_MARVELL_Q365935
21;1724;7174;DELYTH_MORGAN_BARONESS_MORGAN_OF_DREFELIN_Q93806
21;1725;0;JOHN_NEWTON_Q357301
49;1726;7174;THE_RISE_OF_THE_NOVEL_noWikiID
49;1727;0;IAN_WATT_(PUBLIC_SERVANT)_Q16258563
49;1728;28682;VAN_WYCK_BROOKS_Q647006
27;1729;0;LADY_CAROLINE_LAMB_Q235665
13;173;100208;DEJECTION:_AN_ODE_noWikiID
15;1730;7174;LYDIA_GWILT_noWikiID
15;1731;64484;ROBERT_AUDLEY_noWikiID
15;1732;0;FAGIN_noWikiID
46;1733;14344;ZOLA_noWikiID
46;1734;7174;MADELEINE_DE_SOUVRÉ_MARQUISE_DE_SABLÉ_Q464403
48;1735;92974;ENGLISH_MUSIC_(NOVEL)_Q15052531
48;1736;78750;EDEN_noWikiID
48;1737;0;CHAPLIN_noWikiID
55;1738;0;CASSANDRA_noWikiID
19;1739;7174;STEINER_noWikiID
19;174;0;WILLIAM_HARVEY_Q93128
19;1740;0;CLAYTON_noWikiID
50;1741;0;WILLIAM_GOLDING_noWikiID
50;1742;21516;LORD_OF_THE_FLIES_noWikiID
1;1743;0;GEORGIC_noWikiID
1;1744;7174;GABRIELLE_STARR_noWikiID
39;1745;0;JOVE_noWikiID
58;1746;7174;PRATT_noWikiID
58;1747;0;BAKHTIN_noWikiID
27;1748;0;GEORGE_MACKENZIE_(1741–1787)_Q16859386
27;1749;7174;THE_MAN_OF_FEELING_Q7750109
19;175;7142390;WILLIAM_HEINEMANN_Q8011829
59;1750;14346;THOMAS_PARNELL_Q2517940
59;1751;221154;SEDLEY_noWikiID
59;1752;0;THOMAS_SHERIDAN_(ACTOR)_Q3525567
59;1753;0;SHADWELL_noWikiID
16;1754;107364;HANNAH_LAWRANCE_Q18876778
16;1755;157096;ANNE_MOZLEY_Q18526489
16;1756;7174;MORLEY_noWikiID
16;1757;7174;GLADYS_BRONWYN_STERN_Q5566389
16;1758;21510;FRANCIS_WALKER_(ENTOMOLOGIST)_Q2095814
16;1759;0;DUNN_noWikiID
37;176;28678;JACOB'S_ROOM_Q1677745
16;1760;0;ANDREW_SYMONDS_Q2723418
16;1761;28672;JOHN_ADDINGTON_SYMONDS_Q538549
46;1762;21514;WAVERLEY_(NOVEL)_Q678251
46;1763;0;WAVERLEY_noWikiID
46;1764;7174;WALTER_SCOTT_Q79025
56;1765;0;ALEX_WOOLF_Q2623134
20;1766;28672;JOSEPH_JOHNSON_(PUBLISHER)_Q3047162
0;1767;21514;ISABELLA,_OR_THE_POT_OF_BASIL_noWikiID
0;1768;0;ADOMNÁN_Q120132
34;1769;0;PHILIP_STANHOPE,_4TH_EARL_OF_CHESTERFIELD_Q332487
37;177;14346;TO_THE_LIGHTHOUSE_Q478016
54;1770;7174;JULES_VERNE_Q33977
54;1771;0;R._M._BALLANTYNE_Q2579425
8;1772;0;KEITH_DOUGLAS_Q6384276
8;1773;7174;RALPH_WALDO_EMERSON_Q48226
23;1774;0;QUEENSBERRY_noWikiID
23;1775;0;ERNEST_BLYTHE_Q1356246
48;1776;0;ROBERT_LANGDON_noWikiID
48;1777;0;SINGLETON_noWikiID
48;1778;0;CINDERELLA_noWikiID
40;1779;806182;ORR_noWikiID
37;178;42994;MARY_OLIVIER_noWikiID
40;1780;0;SMART_noWikiID
53;1781;0;ROBERT_BRIDGES_Q925991
53;1782;7174;JOHN_MASEFIELD_Q471413
22;1783;0;LADY'S_MAGAZINE_noWikiID
53;1784;298102;ANNIE_KEARY_Q4769327
53;1785;7174;CHARLES_KICKHAM_Q5079785
53;1786;417936;RUTH_RENDELL_noWikiID
53;1787;270082;BARBARA_HOFLAND_Q4858983
53;1788;0;WINIFRED_HOLTBY_Q523578
0;1789;14346;ADONAIS_noWikiID
37;179;0;PILGRIMAGE_Q30610271
0;1790;0;THE_CENCI_Q7721863
0;1791;0;NOVALIS_Q60684
49;1792;0;LINDA_H._PETERSON_noWikiID
21;1793;14344;GRAY_noWikiID
21;1794;0;MARK_AKENSIDE_Q1247855
44;1795;0;KNOCKNAGOW_noWikiID
18;1796;0;THOMAS_BABINGTON_MACAULAY_Q315989
18;1797;7174;THOMAS_WARTON_Q1971218
9;1798;0;MARY_WHATELEY_Q6780950
9;1799;43002;BLACKETT_noWikiID
5;18;14346;MAN_AND_SUPERMAN_Q725409
38;180;14344;JEAN_BAUDRILLARD_Q182847
31;1800;0;NABOKOV_noWikiID
55;1801;7174;MAURICE_(EMPEROR)_Q181764
55;1802;28682;AUGUSTA_LEIGH_Q453699
55;1803;0;GILBERT_IMLAY_Q1371964
12;1804;0;SATRAPI_noWikiID
12;1805;7174;ALISON_BECHDEL_Q435032
20;1806;0;QUARTERLY_noWikiID
19;1807;0;BERTRAND_RUSSELL_noWikiID
7;1808;1054254;CARLO_GÉBLER_Q27063099
7;1809;1815298;NUALA_O'FAOLAIN_Q467428
38;181;128746;FRANK_KERMODE_noWikiID
7;1810;64422;DEIRDRE_MADDEN_Q1183384
7;1811;0;GEORGE_DOUGLAS_BROWN_Q3101534
39;1812;14346;THE_LAKE_(PLAY)_Q23035669
39;1813;0;FAY_noWikiID
39;1814;0;MACDONALD_noWikiID
58;1815;21514;ZIMMERMAN_noWikiID
58;1816;7174;SISKIN_noWikiID
58;1817;78772;RICHETTI_noWikiID
58;1818;0;FERRIS_noWikiID
21;1819;7174;THE_SEASONS_noWikiID
38;182;7174;ADORNO_noWikiID
21;1820;0;THOMSON_noWikiID
7;1821;14344;PAUL_SCOTT_(NOVELIST)_Q683445
7;1822;7174;RABINDRANATH_TAGORE_Q7241
3;1823;0;SARAH_FIELDING_Q467935
10;1824;0;THE_MASK_OF_ANARCHY_noWikiID
16;1825;21516;THE_CONTEMPORARY_REVIEW_noWikiID
16;1826;7174;DRAPIER_noWikiID
31;1827;7174;SHEEHY_noWikiID
31;1828;0;CHARLES_XII_OF_SWEDEN_Q52934
30;1829;43008;EMANUEL_LITVINOFF_Q5369098
36;183;21510;MULK_RAJ_ANAND_Q732434
30;1830;171372;DAN_JACOBSON_Q4388838
30;1831;0;MICHAEL_MOORCOCK_noWikiID
30;1832;0;URSULA_LEGUIN_noWikiID
30;1833;14346;VLADIMIR_LENIN_Q1394
30;1834;0;R._J._MCKAY_Q7273718
51;1835;0;HENRY_ROUGHTON_HOGG_Q548649
51;1836;7174;THE_IDYLLS_OF_THE_KING_noWikiID
49;1837;0;MARILYN_BUTLER_Q6763507
8;1838;7174;HAZLITT_noWikiID
8;1839;951820;JOHN_AIKIN_(UNITARIAN)_Q6218332
36;184;14344;G._V._DESANI_Q1565590
8;1840;0;HAROLD_E._ROBINSON_Q2100759
56;1841;7174;ENEADOS_noWikiID
56;1842;0;GAVIN_DOUGLAS_noWikiID
27;1843;14344;BELINDA_noWikiID
27;1844;7174;FRANCIS_YSIDRO_EDGEWORTH_Q355607
6;1845;0;JANE_EYRE_Q182961
33;1846;0;HAIGHT_noWikiID
33;1847;7174;THE_PORTABLE_VICTORIAN_READER_noWikiID
38;1848;0;SARAH_PRESCOTT_Q23887854
34;1849;7174;BLYTHE_noWikiID
36;185;57312;UNA_MARSON_Q7882122
34;1850;14344;LITERARY_MAGAZINE_noWikiID
34;1851;0;AN_DAMER_noWikiID
60;1852;14344;ULYSSES_noWikiID
60;1853;0;JAMES_JOYCE_Q6882
51;1854;14346;ELEGY_WRITTEN_IN_A_COUNTRY_CHURCHYARD_Q1936762
51;1855;0;EPISTLE_TO_DR._ARBUTHNOT_noWikiID
51;1856;0;ELEGY_noWikiID
2;1857;50154;REGINA_MARIA_ROCHE_Q3423476
2;1858;235166;ELIZA_PARSONS_Q514950
2;1859;28678;CLARA_REEVE_Q449489
4;186;7174;GEORGE_PHILLIPS_MANNERS_Q5543397
12;1860;0;EVELINA_Q1635110
12;1861;14346;THE_WANDERER_noWikiID
45;1862;0;EDMUND_GOSSE_Q742371
43;1863;21514;ALF_LANDON_Q665416
43;1864;43000;THE_MOUSE'S_PETITION_noWikiID
43;1865;0;STEVIE_SMITH_Q468344
43;1866;7174;SAPPHO_Q17892
49;1867;0;SEAMUS_DEANE_noWikiID
8;1868;0;SAMUEL_BECKETT_noWikiID
8;1869;7174;JAMES_JOYCE_noWikiID
4;187;35848;ERIC_GRIFFITHS_Q925761
13;1870;0;HOMER_Q6691
13;1871;43006;VIRGIL_Q1398
14;1872;0;THE_REAL_CHARLOTTE_noWikiID
7;1873;0;HENRY_MAUDSLEY_noWikiID
7;1874;43010;CESARE_LOMBROSO_noWikiID
33;1875;0;GRAHAM_noWikiID
33;1876;7174;ARMSTRONG_noWikiID
5;1877;57294;MÁIRÉAD_NÍ_GHRÁDA_Q3776394
5;1878;7174;GRIANNA_noWikiID
5;1879;0;MUIREADHACH_ALBANACH_Ó_DÁLAIGH_Q6933196
4;188;0;THE_BLAZING_WORLD_Q1082871
5;1880;0;THOMAS_KINSELLA_(POLITICIAN)_Q2425419
56;1881;0;THE_STORY_OF_AN_AFRICAN_FARM_Q7766827
58;1882;14344;ASCHERSON_noWikiID
58;1883;7174;JOHN_SKELTON_Q638589
35;1884;50134;NETTA_SYRETT_Q7000426
35;1885;42994;MARY_PIX_Q3296230
13;1886;0;THE_DUNCIAD_Q3208398
13;1887;0;MCDONAGH_noWikiID
13;1888;7174;ALEXANDER_SMITH_(POET)_Q3610799
22;1889;0;WILLIAM_LANE_Q212509
39;189;42994;HÉLOÏSE_Q5656
35;1890;0;JOSHUA_REYNOLDS_Q194402
13;1891;0;MEW_noWikiID
49;1892;0;JAMES_RAVEN_Q6141873
35;1893;107278;ELLA_HEPWORTH_DIXON_Q5364510
35;1894;178454;MARY_CHOLMONDELEY_(HEIRESS)_Q16859676
35;1895;21510;GEORGE_EGERTON_Q273207
2;1896;0;HORACE_WALPOLE_Q309903
14;1897;42994;SÉAMUS_Ó_GRIANNA_Q3399624
14;1898;7174;AODHGÁN_Ó_RATHAILLE_Q3778219
58;1899;0;JOLAS_noWikiID
6;19;0;GEORGE_MOORE_(JOCKEY)_Q2787527
39;190;221040;FURLONG_noWikiID
58;1900;7174;MARGOT_NORRIS_noWikiID
58;1901;0;JACOB_BARNES_Q24689157
58;1902;0;HARRY_WOOLF_BARON_WOOLF_Q1586895
58;1903;0;JAMESIAN_noWikiID
34;1904;0;CYRANO_noWikiID
49;1905;0;KATIE_TRUMPENER_Q6377570
49;1906;7174;COX_noWikiID
47;1907;14344;MARY_HAYS_Q1797831
47;1908;35844;MARIA:_OR_THE_WRONGS_OF_WOMAN_Q890170
47;1909;7174;MARY_WOLLSTONECRAFT_Q101638
39;191;28678;MARY:_A_FICTION_Q2900963
49;1910;0;HENRY_JENKINS_(LONGEVITY_CLAIMANT)_Q5723916
12;1911;0;DANIEL_DEFOE_Q40946
12;1912;7174;GULLIVER'S_TRAVELS_Q181488
45;1913;0;THE_NATURAL_HISTORY_OF_GERMAN_LIFE_noWikiID
2;1914;0;VERNON_LEE_Q2669614
6;1915;50154;LALLA_ROOKH_Q4253416
6;1916;7174;MINSTRELSY_OF_THE_SCOTTISH_BORDER_Q7751599
6;1917;107314;NIGHTMARE_ABBEY_Q4054406
32;1918;0;WIDE_SARGASSO_SEA_Q2268151
45;1919;21510;WILLIAM_MCCARTHY_BARON_MCCARTHY_Q2579916
39;192;0;ALICE_B._TOKLAS_Q179122
54;1920;0;ORIGINAL_STORIES_FROM_REAL_LIFE_Q2705647
15;1921;7174;EIBHLÍN_noWikiID
15;1922;21514;ARCHIBALD_noWikiID
15;1923;0;ARRIETTY_noWikiID
56;1924;7174;LEBOR_GABÁLA_ÉRENN_Q374129
56;1925;0;TÁIN_BÓ_CÚAILNGE_Q399113
26;1926;0;HENRY_CRABB_ROBINSON_Q1989484
