Source,Target,Weight
LAURA_noWikiID,AMANDA_noWikiID,0.92596834897995
HOFFMANN_VON_FALLERSLEBEN_noWikiID,ERNST_MORITZ_ARNDT_noWikiID,0.9439176917076111
HOFFMANN_VON_FALLERSLEBEN_noWikiID,RENÉ_SCHICKELE_Q69322,0.9419902563095093
ENEA_SILVIO_noWikiID,JOHANNES_GUTENBERG_Q8958,0.9414824843406677
HOFMANN_noWikiID,DAS_MÄRCHEN_(GOETHE)_Q1169917,0.9744462966918945
HOFMANN_noWikiID,MARIE_MADELEINE_Q54859903,0.9590789079666138
ROSARIO_CASTELLANOS_noWikiID,STEFAN_noWikiID,0.9762999415397644
ROSARIO_CASTELLANOS_noWikiID,MICHEL_FOUCAULT_noWikiID,0.9724699258804321
ROSARIO_CASTELLANOS_noWikiID,ELTIT_noWikiID,0.9677044153213501
GUSTAV_FREYTAG_Q58811,SOLL_UND_HABEN_(ROMAN)_Q2298931,0.910577118396759
GUSTAV_FREYTAG_Q58811,THEODOR_FONTANE_Q76632,0.8934769034385681
QUITT_(FONTANE)_Q1589389,STINE_noWikiID,0.9725821614265442
SIEBENKÄS_Q2282375,TRUTZ-NACHTIGAL_noWikiID,0.9620949625968933
SIEBENKÄS_Q2282375,DIE_ALPEN_(GEDICHT)_Q1211002,0.948211133480072
SIEBENKÄS_Q2282375,DIE_EPIGONEN_noWikiID,0.9057862162590027
MANN_noWikiID,BROCH_noWikiID,0.9514067769050598
BRIEFSCHREIBERIN_noWikiID,FRANZ_SCHNYDER_noWikiID,0.9590480923652649
GUELFOS_noWikiID,HAUKES_noWikiID,0.9588109254837036
GUELFOS_noWikiID,MITLEID_noWikiID,0.9430082440376282
GUELFOS_noWikiID,GRIMALDI_noWikiID,0.9258414506912231
LICHTENSTEIN_noWikiID,ERNST_BLASS_Q1357580,0.9727571606636047
ROSALIND_noWikiID,MARTHA_noWikiID,0.953036367893219
ADAGIEN_noWikiID,DER_noWikiID,0.9821356534957886
ADAGIEN_noWikiID,DER_MEISTERSANG_noWikiID,0.9807268977165222
ERNST_JANDL_Q44775,WOLFGANG_KIRCHBACH_Q87838,0.9339761734008789
WOHMANN_noWikiID,ELTIT_noWikiID,0.9644256234169006
WOHMANN_noWikiID,ELSNER_noWikiID,0.9624994993209839
AUS_DEM_LEBEN_EINES_TAUGENICHTS_Q777658,BETRACHTUNGEN_EINES_UNPOLITISCHEN_Q831640,0.9397606253623962
DER_AUTOR_noWikiID,ANTON_WEBERN_Q190933,0.9525591135025024
INGEBORG_BACHMANN_noWikiID,SARAH_KIRSCH_Q263398,0.921521008014679
JAMES_MACPHERSON_Q312562,LUDWIG_UHLAND_noWikiID,0.9541438221931458
ROBERT_MUSIL_noWikiID,HERMANN_BROCH_Q84150,0.9296136498451233
ROBERT_MUSIL_noWikiID,GEORG_TRAKL_Q78476,0.9265773892402649
KAISER_noWikiID,ALEXANDER_DER_GROSSE_Q8409,0.9386806488037109
NAME_noWikiID,KINSEY_MILLHONE_noWikiID,0.9702239036560059
DER_GOLDNE_SPIEGEL_noWikiID,IL_LIBRO_DEL_CORTEGIANO_Q1517519,0.9739829897880554
JOSEPH_GÖRRES_noWikiID,ERNST_MORITZ_ARNDT_noWikiID,0.941891610622406
CENODOXUS_Q1053408,ELEGIE_noWikiID,0.9530023336410522
CENODOXUS_Q1053408,DON_JUAN_(MOLIÈRE)_Q179485,0.9125449061393738
WALPOLE_noWikiID,DER_NAME_noWikiID,0.9675589799880981
AGRIPPINA_noWikiID,GIOVANNI_BATTISTA_GUARINI_Q542039,0.9675111770629883
DEUTSCHLAND._EIN_WINTERMÄRCHEN_Q261565,DIE_JUGEND_DES_KÖNIGS_HENRI_QUATRE_Q1213682,0.9667357802391052
ALEXIS_noWikiID,BÜRGERS_noWikiID,0.9056820869445801
NERO_Q1413,THOMAS_BECKET_Q192236,0.9539350271224976
WILLIAM_WORDSWORTH_Q45546,TATSACHENPHANTASIE_noWikiID,0.9592711925506592
FRÄULEIN_ELSE_Q1471310,ANTON_LERCH_noWikiID,0.9602946639060974
FRÄULEIN_ELSE_Q1471310,DIE_ERZÄHLUNG_noWikiID,0.9319435954093933
EVA_JANTSCHITSCH_Q95732217,EVAS_noWikiID,0.9644491076469421
WALTER_MEHRING_Q77984,JOHANN_VON_HILLER_Q78773,0.9708952307701111
JOHANN_LUDWIG_AMBÜHL_Q1695326,LEONHARD_FRANK_noWikiID,0.951056718826294
DER_FÜRST_Q131719,HEINZ_noWikiID,0.9527042508125305
DAS_GESCHEHEN_noWikiID,MINNA_VON_BARNHELM_noWikiID,0.9754208922386169
DAS_GESCHEHEN_noWikiID,ERNST_I._(BRAUNSCHWEIG-GÖTTINGEN)_Q553091,0.9739306569099426
ELEGIE_noWikiID,DIE_LIEBE_noWikiID,0.9535950422286987
ELEGIE_noWikiID,HAMLET_Q41567,0.9030855298042297
OTTO_LUDWIG_Q77321,FRIEDRICH_SPIELHAGEN_Q106603,0.9064202308654785
HIERONYMUS_(KIRCHENVATER)_Q44248,KUHN_noWikiID,0.9521453380584717
NATALIE_CLIFFORD_BARNEY_Q34782,COLETTE_noWikiID,0.9594276547431946
DAS_ALTE_TESTAMENT_Q19786,WEISSEN_BLÄTTERN_noWikiID,0.9646398425102234
DRAMA_noWikiID,LEONCE_UND_LENA_Q1751800,0.96291583776474
DRAMA_noWikiID,WILLIAM_LOVELL_Q2579763,0.9613109230995178
STUDIEN_noWikiID,KURT_WOLFF_(VERLEGER)_Q87115,0.9688815474510193
STUDIEN_noWikiID,BRIEFE_AUS_PARIS_noWikiID,0.9609115123748779
STUDIEN_noWikiID,DIE_HOREN_noWikiID,0.9427123665809631
STUDIEN_noWikiID,GEDICHTE_noWikiID,0.9219437837600708
SCHELLING_noWikiID,NOVALIS_Q60684,0.8825241923332214
SCHELLING_noWikiID,FICHTES_noWikiID,0.8739448189735413
ANNA_noWikiID,MARIA_(MUTTER_JESU)_Q345,0.9135790467262268
ANNA_noWikiID,KATHARINA_VON_ALEXANDRIEN_Q179718,0.9036760926246643
RENÉE_VIVIEN_Q275628,COLETTE_noWikiID,0.9717624187469482
ZUR_GLEICHEN_ZEIT_noWikiID,GÜNTHERS_noWikiID,0.9688542485237122
ERWIN_PISCATOR_noWikiID,GUSTAV_LANDAUER_Q61723,0.939599871635437
ANNETTE_SPELLERBERG_Q105907060,V_HASUBEK_noWikiID,0.9795942306518555
ANNETTE_SPELLERBERG_Q105907060,GLASER_noWikiID,0.970894992351532
ANNETTE_SPELLERBERG_Q105907060,AUST_noWikiID,0.9661883115768433
ANNETTE_SPELLERBERG_Q105907060,HOHBERG_noWikiID,0.966095507144928
HANS_ARP_Q153739,MARCEL_JANCO_Q366217,0.9413079619407654
RENÉ_SCHICKELE_Q69322,DIE_DEUTSCHE_LITERATUR_noWikiID,0.9645773768424988
RENÉ_SCHICKELE_Q69322,FRANK_WEDEKIND_noWikiID,0.963688850402832
RENÉ_SCHICKELE_Q69322,HERMANN_BROCH_Q84150,0.9517348408699036
HIPPOLYTE_TAINE_Q297726,AUGUSTE_COMTE_Q12718,0.9482420086860657
ZOLLINGER_noWikiID,SCHWARZENBACH_noWikiID,0.9448133111000061
AUGUSTINUS_VON_HIPPO_Q8018,LOB_DER_TORHEIT_Q569869,0.9185218214988708
CHARLOTTE_VON_STEIN_Q64201,CHRISTIAN_FELIX_WEISSE_Q68815,0.9594351649284363
CHARLOTTE_VON_STEIN_Q64201,SOPHIE_MEREAU_Q66313,0.9407396912574768
DIE_FREIE_BÜHNE_noWikiID,DIE_NEUE_RUNDSCHAU_noWikiID,0.9590904116630554
DIE_FREIE_BÜHNE_noWikiID,MANIFEST_DER_KOMMUNISTISCHEN_PARTEI_Q40591,0.9485964775085449
UNPOLITISCHE_LIEDER_noWikiID,GEDICHTE_EINES_LEBENDIGEN_noWikiID,0.9728734493255615
UNPOLITISCHE_LIEDER_noWikiID,M._noWikiID,0.9633640646934509
LENZ_(BÜCHNER)_Q353180,LEONCE_UND_LENA_Q1751800,0.8962802886962891
JOHN_LOCKE_Q9353,DAVID_HUME_Q37160,0.9481663107872009
JOHN_LOCKE_Q9353,CHARLES_DE_SECONDAT_BARON_DE_MONTESQUIEU_Q15975,0.9479707479476929
HEINRICHS_noWikiID,FELIX_noWikiID,0.9139293432235718
HEINRICHS_noWikiID,HEINRICH_II._(HRR)_Q103556,0.9115908145904541
HEINRICHS_noWikiID,WERTHER_noWikiID,0.8638835549354553
NACHTSTÜCKE_(HOFFMANN)_Q15836200,DIE_SERAPIONSBRÜDER_Q321013,0.9623426795005798
NACHTSTÜCKE_(HOFFMANN)_Q15836200,DICHTER_UND_IHRE_GESELLEN_Q1209499,0.9548366665840149
NACHTSTÜCKE_(HOFFMANN)_Q15836200,BAHNWÄRTER_THIEL_Q803617,0.949887216091156
PRINZ_FRIEDRICH_VON_HOMBURG_ODER_DIE_SCHLACHT_BEI_FEHRBELLIN_Q366146,DAS_KÄTHCHEN_VON_HEILBRONN_Q316826,0.9531989693641663
PRINZ_FRIEDRICH_VON_HOMBURG_ODER_DIE_SCHLACHT_BEI_FEHRBELLIN_Q366146,PENTHESILEA_(KLEIST)_Q451932,0.9411374926567078
PRINZ_FRIEDRICH_VON_HOMBURG_ODER_DIE_SCHLACHT_BEI_FEHRBELLIN_Q366146,OFTERDINGEN_noWikiID,0.911923348903656
MIRABELLA_noWikiID,SOPHIE_noWikiID,0.9656412601470947
FRIEDRICH_I._(HRR)_Q79789,DIE_AUTOBIOGRAPHIE_noWikiID,0.978115439414978
AMALIENS_noWikiID,MAXIE_WANDER_Q89932,0.9604418277740479
AMALIENS_noWikiID,MARIANNE_EHRMANN_Q1896790,0.924184262752533
JACOB_BÜHRER_Q125388,DIE_BEDEUTUNG_noWikiID,0.9780550599098206
CHRISTOPHER_MARLOWE_Q28975,KUHLMANN_noWikiID,0.9483770728111267
CHRISTOPHER_MARLOWE_Q28975,PEDRO_CALDERÓN_DE_LA_BARCA_Q170800,0.9463075399398804
CHRISTOPHER_MARLOWE_Q28975,JONATHAN_SWIFT_Q41166,0.9356807470321655
CHRISTOPHER_MARLOWE_Q28975,GIOVANNI_BOCCACCIO_Q1402,0.923148512840271
TRISTAN_UND_ISOLDE_noWikiID,ENEIT_noWikiID,0.9625285863876343
TRISTAN_UND_ISOLDE_noWikiID,AURORA_noWikiID,0.9565888047218323
PYTHIA_noWikiID,LOUISE_BRACHMANN_Q103564,0.975299060344696
PYTHIA_noWikiID,LEVIN_SCHÜCKING_Q78349,0.9707154631614685
PYTHIA_noWikiID,NATALIE_noWikiID,0.9651594161987305
PYTHIA_noWikiID,WALDEMAR_(BRANDENBURG)_Q565434,0.964043140411377
PYTHIA_noWikiID,ANNE_(GROSSBRITANNIEN)_Q119702,0.9625919461250305
PYTHIA_noWikiID,JOHANN_CHRISTIAN_KESTNER_Q1692938,0.9623456597328186
DAS_IST_noWikiID,HADLAUB_(GOTTFRIED_KELLER)_Q1567510,0.9778901934623718
DAS_IST_noWikiID,EDWARD_YOUNG_(DICHTER)_Q507699,0.965815544128418
SOPHIE_MEREAU_Q66313,KAROLINE_VON_GÜNDERRODE_Q62053,0.9395260810852051
SOPHIE_MEREAU_Q66313,CAROLINE_SCHELLING_Q63928,0.9348119497299194
JULIUS_VON_TARENT_Q1713126,UGOLINO_(DRAMA)_Q1605849,0.9150336384773254
JULIUS_VON_TARENT_Q1713126,DIE_ZWILLINGE_(DRAMA)_Q1217801,0.9032143950462341
H._G._WELLS_noWikiID,JOSEPH_ARMAND_VON_NORDMANN_Q343502,0.9837998747825623
H._G._WELLS_noWikiID,I_GRIMM_noWikiID,0.9813961386680603
H._G._WELLS_noWikiID,DIE_HAUPTFIGUR_noWikiID,0.9797973036766052
H._G._WELLS_noWikiID,DADA_noWikiID,0.9778720736503601
H._G._WELLS_noWikiID,JEAN_(LUXEMBURG)_Q15988,0.977660596370697
H._G._WELLS_noWikiID,BOESCH_noWikiID,0.9775307774543762
H._G._WELLS_noWikiID,MIT_ANDEREN_WORTEN_noWikiID,0.9747539758682251
IDA_GRÄFIN_noWikiID,HAHN-HAHN_noWikiID,0.9729073643684387
IDA_GRÄFIN_noWikiID,HEDWIG_PRINGSHEIM_Q96843,0.9648973941802979
IDA_GRÄFIN_noWikiID,ERIKA_RUNGE_noWikiID,0.9605522751808167
DER_TRAUM_EIN_LEBEN_Q16831017,DAS_NARRENSCHIFF_(BRANT)_Q1169954,0.9667713642120361
DER_TRAUM_EIN_LEBEN_Q16831017,WAGNER_noWikiID,0.9665011167526245
DER_TRAUM_EIN_LEBEN_Q16831017,COSI_FAN_TUTTE_noWikiID,0.9449334144592285
DER_TRAUM_EIN_LEBEN_Q16831017,DAS_VERLORENE_LACHEN_Q1171678,0.9427433013916016
DER_TRAUM_EIN_LEBEN_Q16831017,SCHUBERT_noWikiID,0.8942971229553223
MARIE_VON_SACHSEN-ALTENBURG_(1818–1907)_Q61452,ELSE_noWikiID,0.9205365777015686
LUISE_MÜHLBACH_Q76117,MATHILDE_FRANZISKA_ANNEKE_Q90720,0.9679224491119385
LUISE_MÜHLBACH_Q76117,HERMYNIA_ZUR_MÜHLEN_Q88845,0.954082727432251
LUISE_MÜHLBACH_Q76117,ANN_RADCLIFFE_Q231944,0.9305957555770874
CORINNE_OU_L'ITALIE_noWikiID,FRIEDERIKE_HELENE_UNGER_Q1457049,0.9772270917892456
WILHELM_VON_PREUSSEN_(1882–1951)_Q57621,WILHELM_(BRAUNSCHWEIG)_Q62667,0.9366312026977539
THEOKRITOS_Q219484,MORITZ_CARRIÈRE_noWikiID,0.9005436897277832
PIERRE_CARLET_DE_MARIVAUX_Q49478,ALESSANDRO_MANZONI_Q1064,0.9747514128684998
ELIS_noWikiID,LYCAS_noWikiID,0.9809975028038025
ELIS_noWikiID,HEINZ_noWikiID,0.9806206822395325
ELIS_noWikiID,ROSALIE_noWikiID,0.9793728590011597
ELIS_noWikiID,LUCY_noWikiID,0.9790714383125305
ELIS_noWikiID,VICTOR_FRANKENSTEIN_noWikiID,0.9784984588623047
ELIS_noWikiID,BABYLON_noWikiID,0.9776055812835693
ELIS_noWikiID,MORGENLAND_noWikiID,0.9762890338897705
ELIS_noWikiID,DER_GALANTE_STIL_noWikiID,0.9760135412216187
ELIS_noWikiID,JÜNGERN_noWikiID,0.9752583503723145
ELIS_noWikiID,HERMANN_BURGER_Q124372,0.9740250110626221
ELIS_noWikiID,DIE_STADT_DER_QUAL_noWikiID,0.9729018211364746
ELIS_noWikiID,MICHELANGELO_Q5592,0.9663416743278503
HUGO_TETZLAFF_noWikiID,HAUKE_HAIEN_noWikiID,0.9616832137107849
HUGO_TETZLAFF_noWikiID,CATO_BONTJES_VAN_BEEK_Q70593,0.9605667591094971
PARACELSUS_Q83428,DANIEL_HEINSIUS_noWikiID,0.959526538848877
PARACELSUS_Q83428,JACOB_BURCKHARDT_noWikiID,0.9558813571929932
PARACELSUS_Q83428,CHRISTIAN_THOMASIUS_noWikiID,0.9381361603736877
MATTHÄUS_MERIAN_Q57968,COTTA_noWikiID,0.9566138386726379
WEST-ÖSTLICHER_DIVAN_Q1229968,IRDISCHES_VERGNÜGEN_IN_GOTT_Q1672432,0.9361515045166016
RING_noWikiID,DIE_VERSCHWÖRUNG_DES_FIESCO_ZU_GENUA_Q382941,0.9023892283439636
PHILIPPE_JACCOTTET_Q123521,MAURICE_CHAPPAZ_Q688279,0.9773114919662476
PHILIPPE_JACCOTTET_Q123521,MARKUS_IMHOOF_noWikiID,0.9735146760940552
HISTORIA_VON_D._JOHANN_FAUSTEN_noWikiID,DER_SPINNERIN_NACHTLIED_Q1197017,0.9726384878158569
