louvain;id_A;betweenness;Source
8;2479;0;ALBRECHT_(PREUSSEN)_Q40433
8;2480;0;PAUL_I._(RUSSLAND)_Q15189
8;2820;12204;CRISTÓBAL_ACOSTA_Q384460
8;2898;0;DER_DICHTER_noWikiID
8;2960;0;AM_ENDE_noWikiID
8;2972;12204;HUMBRECHT_noWikiID
8;2981;0;CESARE_BORGIA_Q187998
8;36;6104;LENE_noWikiID
8;37;307102;LEWIN_noWikiID
8;38;0;SOLDATEN_noWikiID
8;407;0;WILHELM_VON_PREUSSEN_(1882–1951)_Q57621
8;408;12206;WILHELM_(BRAUNSCHWEIG)_Q62667
8;486;0;FAUST._EINE_TRAGÖDIE_Q13221881
8;487;6104;MEPHISTO_noWikiID
8;776;18304;FERDINANDO_DE’_MEDICI_(1663–1713)_Q465178
8;777;6104;OREST_noWikiID
8;778;187994;CHRISTOPH_(WÜRTTEMBERG)_Q694197
8;779;0;MATHILDE_(HEILIGE)_Q234246
8;810;60878;TONI_noWikiID
8;811;85158;VALENTINE_noWikiID
8;812;48750;MARIANE_noWikiID
8;813;0;ROBERT_noWikiID
8;849;6104;ILICH_RAMÍREZ_SÁNCHEZ_Q222831
8;850;0;ANTON_(SACHSEN)_Q60727
8;894;0;ANTONIUS_DER_GROSSE_Q170547
8;895;6104;KLEOPATRA_VII._Q635
9;1022;0;GROGGER_noWikiID
9;1104;18300;BABETTE_VON_BÜLOW_Q98460
9;1105;12204;FRÄULEIN_VON_STERNHEIM_noWikiID
9;1111;6104;JULCHEN_GRÜNTHAL_noWikiID
9;1112;0;LOUISE_DITTMAR_Q1592528
9;1368;0;SCOTTS_noWikiID
9;1369;0;LIPSIUS_noWikiID
9;1370;0;RUTH_MEIERS_Q7383123
9;1542;0;VERGELTUNG_noWikiID
9;1611;6104;DIE_LIEBHABERINNEN_noWikiID
9;1612;0;ANNA_VETTER_Q23059334
9;1744;0;DICHTERKLUB_noWikiID
9;1745;30498;LESERIN_noWikiID
9;1817;12204;ES_IST_DIES_noWikiID
9;1818;12206;MEIN_NAME_SEI_GANTENBEIN_Q605022
9;1851;0;BUTLERS_noWikiID
9;1922;0;JEAN_BODIN_Q190944
9;1933;0;HADEWIJCH_Q466290
9;1957;0;DE_GOUGES_noWikiID
9;1958;6104;MARIE_DE_GOURNAY_Q469087
9;2071;0;CLAUDE_GORETTA_noWikiID
9;2276;6104;LEVIATHAN_(THOMAS_HOBBES)_Q193034
9;2277;67002;DAS_PROJEKT_noWikiID
9;2278;0;THOMAS_HOBBES_Q37621
9;2288;6104;HIGHSMITH_noWikiID
9;2289;0;IRIGARAY_noWikiID
9;2317;0;CONTINUATIO_noWikiID
9;2367;0;REINIG_noWikiID
9;2389;0;DIE_FRANZÖSISCHE_REVOLUTION_noWikiID
9;2399;0;ARTUSROMAN_noWikiID
9;2535;18304;ANNA_WASER_Q119788
9;2536;6104;HELENE_KRAUSE_noWikiID
9;2537;0;DIE_NOVELLE_noWikiID
9;2584;0;NIPPERDEY_noWikiID
9;2585;0;PIETRO_ARETINO_Q296272
9;2606;6104;ALICE_RÜHLE-GERSTEL_Q86289
9;2710;0;ANNE_PERRIER_Q2851234
9;2717;0;MARGARETE_SUSMAN_Q214911
9;2765;0;PHILOTAS_noWikiID
9;2766;6104;DER_BRIEFROMAN_noWikiID
9;2805;0;ALFRED_LOTH_noWikiID
9;353;0;FRIEDRICH_I._(HRR)_Q79789
9;354;432250;DIE_AUTOBIOGRAPHIE_noWikiID
9;358;0;JACOB_BÜHRER_Q125388
9;359;6165076;DIE_BEDEUTUNG_noWikiID
9;39;18304;REIK_noWikiID
9;40;24392;PETTENKOFER_noWikiID
9;41;6104;EIN_BRIEF_(HOFMANNSTHAL)_Q1304342
9;42;0;JAKOBSON_noWikiID
9;436;24392;PHILIPPE_JACCOTTET_Q123521
9;437;18304;MAURICE_CHAPPAZ_Q688279
9;438;36574;MARKUS_IMHOOF_noWikiID
9;472;4066194;DAS_HEISST_noWikiID
9;484;0;JANE_EYRE_noWikiID
9;485;6104;BENJAMIN_CONSTANT_Q123089
9;507;6104;RUTH_LOOSLI_Q105532274
9;508;24402;DER_VERSUCH_noWikiID
9;509;0;LAURA_TERRACINA_noWikiID
9;674;0;DER_BRIEF_(WOLFGANG_HILBIG)_Q15805098
9;675;127626;DIE_BRIEFFORM_noWikiID
9;742;18304;MARGUERITE_PORETE_Q255132
9;743;6104;MECHTHILDS_noWikiID
9;744;0;MECHTHILD_VON_MAGDEBURG_Q269687
9;745;24392;DIE_PENSIONSGESCHICHTE_noWikiID
9;872;0;DIE_REFORMATION_noWikiID
9;873;0;ZEITLAGE_noWikiID
9;968;0;DICHTKUNST_noWikiID
9;969;24404;ALEXANDRINERS_noWikiID
10;1162;12204;CHRISTIAN_FRIEDRICH_HUNOLD_Q97177
10;1196;0;MARLEN_HAUSHOFER_noWikiID
10;1210;12204;UNDINE_noWikiID
10;1211;6104;DAS_MARMORBILD_Q1169722
10;1269;0;DER_SANDMANN_(HOFFMANN)_Q798227
10;1758;0;WOLFGANG_AMADEUS_MOZART_Q254
10;1759;6104;ZAUBERFLÖTE_noWikiID
10;1772;6104;LEUTNANT_GUSTL_Q1821658
10;1773;0;DOKTOR_FAUSTUS_Q386431
10;1850;0;EMIL_STAIGER_noWikiID
10;2037;0;ALEXANDER_POPE_Q164047
10;2038;6104;AN_ESSAY_ON_MAN_noWikiID
10;2140;0;SCHNEIDER_noWikiID
10;2209;0;DIE_SCHAF-SCHUR_noWikiID
10;2229;0;DAS_FRÄULEIN_VON_STERNHEIM_noWikiID
10;2230;6104;DIE_SCHWARZE_SPINNE_(NOVELLE)_Q502598
10;2318;24400;TILL_EULENSPIEGEL_noWikiID
10;2319;30480;SCHILDBÜRGER_noWikiID
10;2320;6104;DER_ABENTEUERLICHE_SIMPLICISSIMUS_Q705839
10;2469;6104;MARIA_CATHARINA_STOCKFLETH_Q1524218
10;2556;0;HANS_JAKOB_CHRISTOFFEL_VON_GRIMMELSHAUSEN_Q31220
10;2759;0;DON_GIOVANNI_noWikiID
10;2879;0;E._T._A._HOFFMANN_noWikiID
10;2917;0;JÜRG_JENATSCH_Q1411041
10;2953;0;DAPHNE_noWikiID
10;2959;0;JÖRG_WICKRAM_Q73072
10;3004;0;KAISER_OCTAVIAN_noWikiID
10;343;24400;NACHTSTÜCKE_(HOFFMANN)_Q15836200
10;344;54838;DIE_SERAPIONSBRÜDER_Q321013
10;345;6104;DICHTER_UND_IHRE_GESELLEN_Q1209499
10;346;6104;BAHNWÄRTER_THIEL_Q803617
10;45;36574;DIE_JAHRESZEITEN_noWikiID
10;46;24402;FIGARO_noWikiID
10;47;833926;HÄUFI_noWikiID
10;470;0;HOMER_noWikiID
10;471;6104;BEER_noWikiID
10;48;0;SAPPHO_Q17892
10;720;0;FERDINAND_RAIMUND_Q45025
10;721;42678;JOHANN_CHRISTIAN_GÜNTHER_(LYRIKER)_Q64642
10;735;103392;DIE_BERGWERKE_ZU_FALUN_Q1211280
10;736;0;MEISTER_MARTIN_DER_KÜFNER_UND_SEINE_GESELLEN_Q1918300
10;737;109260;PRINZESSIN_BRAMBILLA_Q570890
10;738;18304;KREISLERIANA_noWikiID
10;739;6104;MARGARETE_VON_NAVARRA_Q190058
10;871;0;AHNUNG_UND_GEGENWART_Q402329
10;910;656504;PÖRNBACHER_noWikiID
10;911;6104;DAS_NUSS-KERNEN_noWikiID
10;931;0;NACHTWACHEN_Q1962904
10;932;6104;WOLFGANG_MEID_Q2590561
11;1053;0;KLASSIK-MYTHOS_noWikiID
11;1055;0;DIE_TEXTE_noWikiID
11;1056;6104;ISABEL_ALLENDE_noWikiID
11;1057;0;ENEA_noWikiID
11;1101;0;DER_NATURZUSTAND_noWikiID
11;1102;12206;ALLGEMEIN-MENSCHLICHEN_noWikiID
11;1188;0;MICHAEL_VON_FRÖHLICH_Q16230334
11;1189;6104;ADLER_noWikiID
11;1208;0;HANNAH_ARENDTS_noWikiID
11;1209;2540492;PANE_noWikiID
11;1308;0;BERGLINGER_noWikiID
11;1436;0;OSIANDER_noWikiID
11;1488;0;HERMANN_DIETRICHS_Q98924399
11;1489;6104;JAHRMARKT_DES_LEBENS_noWikiID
11;1606;3763778;V_M._ENGEL_noWikiID
11;1607;2581484;W.L._noWikiID
11;1608;0;CATHERINE_COLOMB_Q121168
11;1609;0;IM_GEGENTEIL_noWikiID
11;1661;0;ANTON_WOHLFAHRT_noWikiID
11;1662;6104;DUBSLAV_noWikiID
11;1677;24392;BRENT_noWikiID
11;1777;0;M._EHRMANN_noWikiID
11;1812;0;DIE_DARSTELLUNG_noWikiID
11;1813;0;DER_AUFSTAND_noWikiID
11;1814;0;UNIVERSALPOESIE_noWikiID
11;1815;0;MÖBIUS_noWikiID
11;2005;30496;ABLUTIONS_noWikiID
11;2018;18300;HARTMUT_noWikiID
11;2064;0;GESCHLOSSENE_GESELLSCHAFT_Q670637
11;2239;0;DIE_DICHTER_noWikiID
11;2240;24392;STUTZ_noWikiID
11;2241;0;SCHWEIKERT_noWikiID
11;2242;0;AGATHON_VON_ATHEN_Q380482
11;2290;0;WILLIAMS_noWikiID
11;2323;0;COLETTE_YVER_noWikiID
11;2324;18304;CRISTINA_PERI_ROSSI_Q290502
11;2344;0;SALOME_noWikiID
11;2457;0;AUSTEN_CHAMBERLAIN_Q188999
11;2594;0;WALKER_noWikiID
11;2633;0;DANIEL_noWikiID
11;2816;0;HIPPIAS_(TYRANN_VON_ATHEN)_Q313467
11;2939;0;BERNS_noWikiID
11;2940;6104;VITEN_noWikiID
11;385;1447942;I_GRIMM_noWikiID
11;447;6104;BLAISE_PASCAL_Q1290
11;448;0;HELENE_STÖCKER_Q72913
11;49;6104;JUDITH_BUTLER_noWikiID
11;495;0;SOLOMONS_LIED_Q3480330
11;496;18306;CELIE_noWikiID
11;50;103384;SCHNEEMANN_noWikiID
11;51;0;LOUISE_LABÉ_Q237098
11;616;0;ADOLF_STREER_VON_STREERUWITZ_Q14805929
11;617;6104;EMILY_BRONTE_noWikiID
11;835;54832;STURMHÖHE_Q202975
11;912;12204;POSA_noWikiID
11;913;2552258;DIESER_ROMAN_noWikiID
11;914;6104;ARTUS_noWikiID
12;1006;6104;EUROPA_noWikiID
12;1007;0;ATHENÄUM_noWikiID
12;1181;6104;PROPYLÄEN_noWikiID
12;1182;0;XENIEN_Q523255
12;1186;0;SIBYLLE_URSULA_VON_BRAUNSCHWEIG-WOLFENBÜTTEL_Q9348705
12;1187;6104;ANTON_ULRICH_(SACHSEN-MEININGEN)_Q65025
12;1239;24392;HOREN_noWikiID
12;1462;6104;SPECTATOR_noWikiID
12;1463;0;GESCHICHTE_DES_FRÄULEINS_VON_STERNHEIM_Q1517346
12;1679;12204;TEUTSCHEN_POEMATA_noWikiID
12;1680;85240;DEUTSCHER_NOVELLENSCHATZ_Q1205157
12;1855;0;VOLKSLIEDER_noWikiID
12;2030;0;INSEL_FELSENBURG_Q1664415
12;2178;0;ZEITUNG_FÜR_EINSIEDLER_noWikiID
12;2226;0;DAS_URTEIL_(KAFKA)_Q278998
12;2227;6104;MENSCHHEITSDÄMMERUNG_Q1920837
12;2248;0;KARL_MARX_Q9061
12;2316;12204;DER_JÜNGSTE_TAG_noWikiID
12;2839;0;DIE_HARZREISE_Q323160
12;2840;0;ADAM_MÜLLER_VON_NITTERDORF_Q63176
12;294;12204;DRAMA_noWikiID
12;2949;0;DER_TEUTSCHE_MERKUR_noWikiID
12;295;6104;LEONCE_UND_LENA_Q1751800
12;296;24398;WILLIAM_LOVELL_Q2579763
12;297;85162;STUDIEN_noWikiID
12;298;224088;KURT_WOLFF_(VERLEGER)_Q87115
12;299;6104;BRIEFE_AUS_PARIS_noWikiID
12;300;60926;DIE_HOREN_noWikiID
12;301;0;GEDICHTE_noWikiID
12;335;0;LENZ_(BÜCHNER)_Q353180
12;52;0;LEYER_UND_SCHWERT_noWikiID
12;53;12206;IRIS_noWikiID
12;668;0;ROSE_BERND_Q1657163
12;669;6104;IN_DER_STRAFKOLONIE_Q1660727
12;769;12204;LUDWIG_BÖRNE_Q213595
12;770;6104;FRIEDRICH_ENGELS_Q34787
12;771;18300;FRANKFURTER_GELEHRTE_ANZEIGEN_noWikiID
12;981;0;ANASTASIUS_GRÜN_Q79069
13;1227;0;THOMASIUS_noWikiID
13;1228;6104;JOACHIM_HEINRICH_CAMPE_Q45245
13;1357;91216;CONRAD_EKHOF_Q215783
13;1358;12206;DIE_FREIE_VOLKSBÜHNE_noWikiID
13;1359;6104;WIEN_noWikiID
13;1360;0;JULIUS_RODENBERG_Q85793
13;1481;0;DIE_FRAU_noWikiID
13;1844;0;DIE_DEUTSCHE_RUNDSCHAU_noWikiID
13;1845;0;OTTO_BRAHM_Q71903
13;1931;0;FACKEL_noWikiID
13;1932;6104;DIE_FACKEL_noWikiID
13;2459;538162;FREIE_BÜHNE_FÜR_MODERNES_LEBEN_noWikiID
13;2460;0;MADELEINE_DE_SCUDÉRY_Q237095
13;2496;12204;JERUSALEM_noWikiID
13;2497;30492;MAXIMILIAN_HARDEN_Q63411
13;2498;6104;HALLE_noWikiID
13;2650;0;MAX_REINHARDT_noWikiID
13;2744;0;NÜRNBERG_noWikiID
13;2756;18304;JUGEND_noWikiID
13;2757;6104;FRANKFURTER_ZEITUNG_noWikiID
13;2758;0;OTTO_NICOLAI_Q154602
13;2794;6104;AESTHETISCHE_FELDZÜGE_noWikiID
13;2812;0;HEIDELBERG_noWikiID
13;2925;0;GOETHE'S_BRIEFWECHSEL_MIT_EINEM_KINDE_noWikiID
13;2964;0;ULRICH_VON_HUTTEN_Q77107
13;3009;0;LUDOLF_WIENBARG_Q73929
13;3048;0;GÜNDERRODE_noWikiID
13;330;12204;DIE_FREIE_BÜHNE_noWikiID
13;331;18300;DIE_NEUE_RUNDSCHAU_noWikiID
13;54;0;DAS_LIED_DER_DEUTSCHEN_noWikiID
13;55;6104;MANIFEST_DER_KOMMUNISTISCHEN_PARTEI_Q40591
13;77;18304;FRANÇOIS_DE_MONTMORENCY_Q580292
13;78;36582;KARL_KAUTSKY_Q76586
13;79;0;EBNER_noWikiID
13;80;6104;LUISE_HENSEL_noWikiID
13;959;0;DER_RUF_noWikiID
13;960;67014;EDUARD_MICHAEL_KAFKA_Q15450728
14;1004;0;THEODOR_PLIEVIER_Q77328
14;1005;294992;LUDWIG_RENN_Q61585
14;1075;0;LION_FEUCHTWANGER_Q77024
14;1076;48764;ALBERT_EHRENSTEIN_Q214947
14;1190;6104;SOZIALGESCHICHTE_DER_LITERATUR_noWikiID
14;1191;0;GESCHICHTE_DER_DEUTSCHEN_LITERATUR_noWikiID
14;1192;235312;WILHELM_HASENCLEVER_Q73184
14;1193;211904;STADLER_noWikiID
14;1194;6104;PETER_HILLE_Q95693
14;1195;0;BRONNEN_noWikiID
14;143;6104;RUDOLF_LEONHARD_noWikiID
14;144;127658;KLABUND_Q61263
14;145;0;STANIS?AW_PRZYBYSZEWSKI_Q921405
14;1742;0;VON_MORGENS_BIS_MITTERNACHTS_Q2533291
14;1743;0;IM_WESTEN_NICHTS_NEUES_noWikiID
14;1874;6104;DÖBLIN_noWikiID
14;1875;30492;ERICH_KÄSTNER_noWikiID
14;1876;0;THOMAS_MANN_noWikiID
14;2065;0;LUDWIG_RUBINER_Q1874926
14;2192;0;ALFRED_LICHTENSTEIN_Q72568
14;2252;6104;BERTOLT_BRECHT_noWikiID
14;2253;18304;HUGO_BALL_Q70989
14;2254;0;BRECHT_noWikiID
14;2258;0;JOHANNES_R._BECHER_Q58057
14;2259;6104;FRANZ_JUNG_Q92471
14;2266;0;AUGUST_STRAMM_Q61657
14;228;0;LICHTENSTEIN_noWikiID
14;229;18306;ERNST_BLASS_Q1357580
14;2470;0;WALTER_HASENCLEVER_noWikiID
14;2471;42656;ARNOLT_BRONNEN_Q697055
14;275;0;WALTER_MEHRING_Q77984
14;2754;0;KURT_SCHWITTERS_Q155158
14;276;247064;JOHANN_VON_HILLER_Q78773
14;2818;12204;ERNST_TOLLER_noWikiID
14;2819;6104;GEORG_KAISER_noWikiID
14;2826;12206;KURT_TUCHOLSKY_Q57386
14;2827;0;ALFRED_DÖBLIN_noWikiID
14;2828;0;HEINRICH_MANN_noWikiID
14;2882;0;WERFEL_noWikiID
14;2883;0;RICHARD_HUELSENBECK_Q76853
14;2884;0;ERICH_MÜHSAM_Q61722
14;3024;0;FRANZ_KAFKA_noWikiID
14;56;30488;WIELAND_HERZFELDE_noWikiID
14;57;0;JOHN_HEARTFIELD_Q168671
14;58;18304;FRIEDRICH_WOLF_noWikiID
14;59;36564;OSKAR_MARIA_GRAF_Q44540
14;683;0;FRANZ_WERFEL_noWikiID
14;684;30498;KRIEG_noWikiID
14;892;0;FRANZ_PFEMFERT_Q67111
14;967;0;JAKOB_VAN_HODDIS_Q76664
15;1033;0;DICHTUNGEN_noWikiID
15;1139;18300;CLAUDE_BERNARD_(MEDIZINER)_Q208230
15;1140;73042;DIE_KUNST,_IHR_WESEN_UND_IHRE_GESETZE_noWikiID
15;1141;0;DIE_ERZIEHUNG_DES_MENSCHENGESCHLECHTS_Q1212262
15;1153;0;DIE_NATURWISSENSCHAFTLICHEN_GRUNDLAGEN_DER_POESIE_noWikiID
15;1403;12206;MOORE_noWikiID
15;1404;0;CHRISTIAN_WEISE_Q90798
15;1405;0;CATO_noWikiID
15;1526;6104;DIE_SAMMLUNG_noWikiID
15;1527;12204;VOSSISCHE_ZEITUNG_noWikiID
15;1528;0;KRITISCHE_WAFFENGÄNGE_noWikiID
15;155;0;JOHANN_RIST_Q66615
15;156;73006;BENJAMIN_NEUKIRCH_Q106309
15;1596;0;BETTY_PAOLI_Q88749
15;1697;0;LEON_BATTISTA_ALBERTI_Q182046
15;1698;6104;CONRADI_(SÄNGERIN)_Q1127095
15;1856;0;LORE_LAY_Q1869951
15;186;0;PHANTASIEN_ÜBER_DIE_KUNST_noWikiID
15;187;6104;PRINZ_ZERBINO_noWikiID
15;1967;121358;DER_ZÜRCHERSEE_noWikiID
15;1968;6104;DER_STROM_noWikiID
15;1973;6104;DIE_KINDSMÖRDERIN_Q1213864
15;1974;0;BÜRGER_noWikiID
15;2019;0;PLAUTUS_Q47160
15;2400;109260;DAS_LANDLEBEN_noWikiID
15;2401;0;BALDUIN_SULZER_Q804824
15;2449;0;BUCH_DER_ZEIT_noWikiID
15;2450;6104;PHANTASUS_Q2084857
15;2521;0;PHYSIOGNOMISCHEN_FRAGMENTE_noWikiID
15;2522;6104;CHRISTOPH_MARTIN_WIELAND_noWikiID
15;2629;0;WAS_DIE_ISAR_RAUSCHT_noWikiID
15;2653;6104;SIMON_DACH_noWikiID
15;2654;0;FELIX_DAHN_noWikiID
15;2786;0;DANIEL_DEFOE_Q40946
15;432;0;WEST-ÖSTLICHER_DIVAN_Q1229968
15;433;103338;IRDISCHES_VERGNÜGEN_IN_GOTT_Q1672432
15;439;103410;HISTORIA_VON_D._JOHANN_FAUSTEN_noWikiID
15;440;6104;DER_SPINNERIN_NACHTLIED_Q1197017
15;441;121392;NEUE_GEDICHTE_(RILKE)_Q7011009
15;442;48734;TERENZ_Q172048
15;443;0;DAS_SCHICKSAL_noWikiID
15;444;0;DIE_ALTEN_noWikiID
15;445;18300;DIE_SCHLESISCHEN_WEBER_Q1219244
15;461;6104;JACOB_MASEN_Q97336
15;462;12204;JACOBUS_PONTANUS_Q3157628
15;463;0;ARMINIUS_noWikiID
15;519;0;ROD_noWikiID
15;520;6104;IWAN_SERGEJEWITSCH_TURGENEW_Q42831
15;561;6104;THÉRÈSE_RAQUIN_noWikiID
15;562;12204;EXPERIMENTELLER_ROMAN_Q1384446
15;563;0;STRINDBERG_noWikiID
15;591;6104;DAS_WERK_(ZOLA)_Q1446938
15;592;0;BIENE_MAJA_Q752027
15;593;24400;ALBRECHT_VON_HALLER_noWikiID
15;60;6104;PAUL_MELISSUS_Q882363
15;61;60934;JACOB_BALDE_noWikiID
15;618;36574;GOETHES_FAUST_Q29478
15;619;0;DER_SPAZIERGANG_noWikiID
15;62;0;ARMINIUS_Q68880
15;933;0;POETICIS_LIBRI_SEPTEM_noWikiID
15;934;48762;DIE_REVOLUTION_DER_LITERATUR_noWikiID
15;963;384758;NATUR_UND_KUNST_noWikiID
15;964;145522;EIN_DACHSTUBENIDYLL_noWikiID
15;965;211874;SCHATTEN_noWikiID
15;966;12204;RÖMISCHE_ELEGIEN_Q574133
16;1059;12204;ERICH_MARIA_REMARQUE_noWikiID
16;1060;30480;ARNOLD_ZWEIG_Q75868
16;1061;0;JOSEPH_ROTH_(POLITIKER)_Q1707926
16;1062;0;REMBRANDT_VAN_RIJN_Q5598
16;1063;0;JAMES_JOYCE_noWikiID
16;1146;0;MARIA_LEITNER_Q1896079
16;1147;91194;KURT_HELD_Q66276
16;1763;6104;ERNST_JÜNGER_Q76727
16;1764;24400;TOLLER_noWikiID
16;1765;0;BERLIN_ALEXANDERPLATZ_(ROMAN)_Q694245
16;1791;42656;GEORGE_GROSZ_noWikiID
16;1792;30480;RAOUL_HAUSMANN_Q84503
16;1793;54808;EGON_ERWIN_KISCH_Q78791
16;1794;0;CARL_EINSTEIN_noWikiID
16;195;0;LUDOVICO_DOMENICHI_noWikiID
16;203;0;ENEA_SILVIO_noWikiID
16;204;6104;JOHANNES_GUTENBERG_Q8958
16;2051;0;TRISTAN_TZARA_Q16409
16;2125;0;WILLI_BREDEL_Q63528
16;2126;73026;HANS_MARCHWITZA_Q91461
16;2216;0;DIE_FRAU_UND_DER_SOZIALISMUS_noWikiID
16;2284;24392;OSKAR_PANIZZA_Q62871
16;2299;0;E._MARLITT_Q62950
16;2343;0;FRANZ_MARC_Q44054
16;2346;323998;CRISIS_AND_THE_ARTS_noWikiID
16;2347;0;BRENNER_noWikiID
16;2362;6104;OSKAR_KOKOSCHKA_noWikiID
16;2363;0;KURT_HILLER_Q66458
16;2490;0;KÄSTNER_noWikiID
16;2686;0;DER_HESSISCHE_LANDBOTE_Q896537
16;2687;12206;JUNGE_DEUTSCHLAND_noWikiID
16;2726;0;MERKUR_noWikiID
16;277;0;JOHANN_LUDWIG_AMBÜHL_Q1695326
16;278;814226;LEONHARD_FRANK_noWikiID
16;2813;0;JULIUS_HILLEBRAND_Q94860391
16;2906;0;FELIX_SALTEN_noWikiID
16;2924;0;HELMUT_LETHEN_noWikiID
16;2997;0;BERLIN_noWikiID
16;317;0;HANS_ARP_Q153739
16;318;18306;MARCEL_JANCO_Q366217
16;542;312588;DIE_AKTION_noWikiID
16;63;12204;BERTA_LASK_Q98178
16;64;1528048;DIE_ROTE_FAHNE_noWikiID
16;65;6104;HANNS_EISLER_noWikiID
16;845;0;DIE_ZEITSCHRIFT_noWikiID
16;846;12206;FRÜHEXPRESSIONISMUS_noWikiID
16;946;0;EMMY_HENNINGS_Q76815
17;1382;0;KÖNIG_noWikiID
17;1383;6104;BELEHRUNG_noWikiID
17;1410;0;DON_JUAN_noWikiID
17;1428;18304;SALADIN_Q8581
17;1429;0;TELLS_noWikiID
17;1430;6104;DER_MENSCH_noWikiID
17;1431;18306;MEPHISTOPHELES_noWikiID
17;1515;6104;WALLENSTEIN_Q153545
17;1516;18304;KARL_(WÜRTTEMBERG)_Q57440
17;1517;0;MARCUS_PORCIUS_CATO_DER_ÄLTERE_Q180081
17;1519;36582;EUGÉNIE_DE_MONTIJO_Q157130
17;1520;0;JOHANNES_DER_TÄUFER_Q40662
17;1556;0;DIANA_PRINCESS_OF_WALES_Q9685
17;1689;0;APOLLONIOS_VON_PERGE_Q180109
17;2244;6104;CATHARINA_HOOFT_Q527338
17;2245;18304;ELISA_(ITALIENISCHE_SÄNGERIN)_Q166164
17;2246;0;JESUS_noWikiID
17;2304;0;FRANKENSTEIN_noWikiID
17;2472;0;FRÄULEIN_noWikiID
17;2559;6104;LUZIFER_noWikiID
17;2560;0;DROSTES_noWikiID
17;2592;0;ZERBIN_noWikiID
17;2593;0;JESUS_VON_NAZARET_Q51666
17;2705;0;RISACH_noWikiID
17;2966;0;ANNE_BÄBI_noWikiID
17;3038;0;TIMON_(DIAKON)_Q2183266
17;629;187482;DAS_ICH_noWikiID
17;630;169946;FAUSTS_noWikiID
17;631;0;ALOIS_VON_UND_ZU_LIECHTENSTEIN_(ERBPRINZ)_Q311308
17;632;0;ELLEN_OLESTJERNE_noWikiID
17;66;0;PLANETEN_noWikiID
17;67;79142;VICTOIRE_VON_SACHSEN-COBURG-SAALFELD_Q58067
18;1156;12204;DIE_ZEITLAGE_noWikiID
18;1157;30492;JOST_HERMAND_noWikiID
18;1253;24402;GUSTAVE_COURBET_Q34618
18;1254;3357926;DER_BLICK_VOM_WOLKENKRATZER_noWikiID
18;1255;0;EVANGELIENHARMONIE_Q932676
18;1256;0;OTTO_STAIGER_Q2040664
18;1471;0;GOMRINGER_noWikiID
18;1512;0;J._PETERSEN_noWikiID
18;1513;6104;HANSTEIN_noWikiID
18;1551;115518;DIERSCH_noWikiID
18;1552;6104;FRANÇOIS_RABELAIS_Q131018
18;1553;0;CASSIRER_noWikiID
18;1628;0;KAFKAS_noWikiID
18;1629;6104;KRETZERS_noWikiID
18;164;0;DIETRICH_noWikiID
18;165;12206;NEIDHART_Q62708
18;166;0;GABRIELE_REICH-GUTJAHR_Q28739667
18;167;48746;STEFAN_noWikiID
18;1883;0;DER_ROSENKAVALIER_noWikiID
18;2001;0;JAKOB_BOSSHART_Q117227
18;2002;6104;HALBE_noWikiID
18;2055;6104;OSTERREICHS_noWikiID
18;2056;0;GEORG_GOTTFRIED_GERVINUS_noWikiID
18;2077;0;DE_CLARIS_MULIERIBUS_noWikiID
18;2078;6104;DOS_PASSOS_noWikiID
18;208;30492;ROSARIO_CASTELLANOS_noWikiID
18;209;6104;MICHEL_FOUCAULT_noWikiID
18;210;12204;ELTIT_noWikiID
18;237;6104;WOHMANN_noWikiID
18;238;0;ELSNER_noWikiID
18;2411;36564;SABINA_BECKER_noWikiID
18;2504;0;DIE_VERFASSER_noWikiID
18;2524;0;BORGSTEDT_noWikiID
18;254;0;DER_GOLDNE_SPIEGEL_noWikiID
18;255;6104;IL_LIBRO_DEL_CORTEGIANO_Q1517519
18;2550;0;WILHELMY_noWikiID
18;2555;0;LUTHER-BIBEL_noWikiID
18;2611;0;ARNOLD_noWikiID
18;2652;0;A._ZOLLINGERS_noWikiID
18;2874;0;JOHN_KEATS_Q82083
18;2875;6104;AGATHODÄMON_noWikiID
18;2891;0;HORACE_WALPOLE_4._EARL_OF_ORFORD_Q309903
18;2895;0;SCHÄFERROMAN_noWikiID
18;2907;0;HURE_BABYLON_noWikiID
18;2970;0;PIERRE_BOURDIEU_Q156268
18;3028;0;AUFKLÄRUNG_noWikiID
18;464;30480;CASPAR_DAVID_FRIEDRICH_Q104884
18;465;5412490;HOHENDAHL_noWikiID
18;466;24402;ARNOLD_SCHÖNBERG_Q154770
18;529;24392;REGER_noWikiID
18;530;36574;HANDBUCH_FIN_DE_SIÈCLE_noWikiID
18;531;18300;JUNG_noWikiID
18;532;0;JACQUES_DERRIDA_noWikiID
18;627;0;GESSNER_noWikiID
18;628;6104;BAADER_noWikiID
18;68;6104;FLEISSER_noWikiID
18;69;12204;TERGIT_noWikiID
18;70;0;IRMGARD_KEUN_Q71461
18;709;0;CORNELIUS_(BISCHOF_VON_ROM)_Q54798
18;710;6104;GABRIEL_noWikiID
18;746;0;I._noWikiID
18;747;6104;HERBERT_ZEMAN_noWikiID
18;825;42676;FRIEDRICH_HOLLAENDER_Q213900
18;847;12204;ULRICH_(WÜRTTEMBERG)_Q61671
18;848;6104;HIRZEL_noWikiID
18;874;66998;BENEDIKTE_NAUBERT_Q817035
18;875;12204;HAFNER_noWikiID
