"","canonisation_score","louvain","circl_sum","reviews_sum","id","circl_binary","squared canonisation score","indegree","pagerank","class","reviews_binary"
"183","0.0255818179471078","13","0","0","DER_TROTZKOPF_Q1197625","0","6.544294094789668E-4","1","0.34514085991291277","No Review & No Catalogue","0"
"184","0.0221068485323305","1","0","1","DER_UEBERGANG_noWikiID","0","4.887127520314033E-4","3","0.41314074872713","Review, No Catalogue","1"
"185","0.0318106268524673","1","0","0","DER_UNTERTAN_Q476349","0","0.0010119159807469135","7","1.3606170145522958","No Review & No Catalogue","0"
"187","0.0601640846066759","11","0","0","DER_WALDBRUDER_Q1197891","0","0.0036197170765592556","5","0.5667647111639892","No Review & No Catalogue","0"
"188","0.0560723413501725","11","0","0","DER_WALDBRUNNEN_noWikiID","0","0.003144107464490265","10","1.3450983485511587","No Review & No Catalogue","0"
"189","0.0560723413501725","0","0","0","DER_WASSERMENSCH_noWikiID","0","0.003144107464490265","3","0.41291415289379096","No Review & No Catalogue","0"
"190","0.0560723413501725","14","0","0","DER_WEG_INS_FREIE_Q700479","0","0.003144107464490265","11","2.5405405270654384","No Review & No Catalogue","0"
"191","0.0205467828522686","9","0","0","DER_WEHRWOLF_noWikiID","0","4.2217028557827894E-4","8","1.0437367052698896","No Review & No Catalogue","0"
"192","0.0851189742374057","0","0","0","DER_WINTERGARTEN_noWikiID","0","0.0072452397752281366","3","0.7664294808579615","No Review & No Catalogue","0"
"193","0.0601640846066759","2","1","0","DER_ZAUBERRING_noWikiID","1","0.0036197170765592556","1","0.19993129508759874","No Review, Catalogue","0"
"194","0.0560723413501725","2","3","0","DER_ZWEIKAMPF_noWikiID","1","0.003144107464490265","5","1.1825068889000974","No Review, Catalogue","0"
"196","0.0601640846066759","0","0","0","DES_LEBENS_UEBERFLUSS_Q1200453","0","0.0036197170765592556","1","0.27749999999999997","No Review & No Catalogue","0"
"197","0.0560723413501725","9","0","0","DES_REICHES_KRONE_Q1200467","0","0.003144107464490265","2","0.29608496029119785","No Review & No Catalogue","0"
"198","0.274620702296579","14","1","0","DES_VETTERS_ECKFENSTER_Q979343","1","0.07541653012986625","0","0.15","No Review, Catalogue","0"
"199","0.0205467828522686","13","1","0","DEUTSCHE_PIONIERE_noWikiID","1","4.2217028557827894E-4","5","0.686588181421794","No Review, Catalogue","0"
"200","0.0560723413501725","12","0","0","DEUTSCHER_ADEL_(WILHELM_RAABE)_Q1204575","0","0.003144107464490265","7","0.6956267946389291","No Review & No Catalogue","0"
"201","0.0975111340573339","7","1","2","DICHTER_UND_IHRE_GESELLEN_Q1209499","1","0.009508421265147343","8","1.2804826445970248","Review & Catalogue","1"
"202","0.0560723413501725","3","0","0","DICHTERLEBEN_noWikiID","0","0.003144107464490265","7","1.4890443437709984","No Review & No Catalogue","0"
"203","0.0741722353260478","0","1","0","DIE_ABDERITEN_Q1210777","1","0.005501520493262613","8","1.4572972271060645","No Review, Catalogue","0"
"205","0.305392408053958","0","6","0","DIE_ABENTHEUER_DES_DON_SYLVIO_VON_ROSALVA_noWikiID","1","0.0932645228969952","9","1.5914277573660682","No Review, Catalogue","0"
"206","0.0645339993923284","2","1","0","DIE_AHNEN_Q42185371","1","0.004164637077569042","14","2.4239312541081603","No Review, Catalogue","0"
"207","0.462879594039226","12","1","0","DIE_AKTEN_DES_VOGELSANGS_Q1210969","1","0.2142575185779187","6","0.6800652349253481","No Review, Catalogue","0"
"208","0.0221068485323305","1","0","0","DIE_ANARCHISTEN_noWikiID","0","4.887127520314033E-4","0","0.15","No Review & No Catalogue","0"
"209","0.0205467828522686","13","1","0","DIE_BARONIN_noWikiID","1","4.2217028557827894E-4","1","0.19929283972511638","No Review, Catalogue","0"
"210","0.0221068485323305","5","1","0","DIE_BEICHTE_noWikiID","1","4.887127520314033E-4","1","0.20082335258478873","No Review, Catalogue","0"
"211","0.0601640846066759","12","0","0","DIE_BRAUTNACHT_noWikiID","0","0.0036197170765592556","0","0.15","No Review & No Catalogue","0"
"212","0.0205467828522686","14","0","0","DIE_CHINESISCHE_MAUER_noWikiID","0","4.2217028557827894E-4","4","0.6032436253844923","No Review & No Catalogue","0"
"213","0.425970768854918","9","2","0","DIE_CHRONIK_DER_SPERLINGSGASSE_Q1211874","1","0.18145109591885","4","0.49822180787859294","No Review, Catalogue","0"
"214","0.259978377605495","14","0","0","DIE_DREI_GERECHTEN_KAMMMACHER_Q1218123","0","0.06758875682238535","1","0.17052277597437038","No Review & No Catalogue","0"
"215","0.0560723413501725","2","0","0","DIE_DREI_NUESSE_noWikiID","0","0.003144107464490265","1","0.21375","No Review & No Catalogue","0"
"216","0.0645339993923284","11","1","0","DIE_ELFEN_(LUDWIG_TIECK)_Q1169906","1","0.004164637077569042","1","0.21021875056117384","No Review, Catalogue","0"
"217","0.481513882543301","5","3","0","DIE_ELIXIERE_DES_TEUFELS_Q600849","1","0.2318556190819239","12","2.117733643673516","No Review, Catalogue","0"
"218","0.0645339993923284","7","0","0","DIE_ENTFUEHRUNG_noWikiID","0","0.004164637077569042","7","1.113206801948075","No Review & No Catalogue","0"
"219","0.175635939901511","14","1","1","DIE_EPIGONEN_noWikiID","1","0.030847983385087183","19","5.169579888281212","Review & Catalogue","1"
"220","0.0560723413501725","9","0","0","DIE_ERMORDUNG_EINER_BUTTERBLUME_Q1212233","0","0.003144107464490265","0","0.15","No Review & No Catalogue","0"
"221","0.0221068485323305","3","0","0","DIE_EUROPAMUEDEN_noWikiID","0","4.887127520314033E-4","6","0.9953111616004671","No Review & No Catalogue","0"
"222","0.0645339993923284","14","1","0","DIE_FAMILIE_noWikiID","1","0.004164637077569042","2","0.4272915228366926","No Review, Catalogue","0"
"223","0.0237824899093644","6","0","1","DIE_FAMILIE_SELDORF_Q977237","0","5.656068262890195E-4","2","0.3973280986776128","Review, No Catalogue","1"
"224","0.0560723413501725","12","0","0","DIE_FAMILIE_WOREL_Q1212318","0","0.003144107464490265","2","0.3711138086284575","No Review & No Catalogue","0"
"226","0.0560723413501725","13","2","0","DIE_FLUSSPIRATEN_DES_MISSISSIPPI_Q1212508","1","0.003144107464490265","2","0.23804990666910522","No Review, Catalogue","0"
"227","0.0221068485323305","2","3","0","DIE_FRAU_PROFESSORIN_noWikiID","1","4.887127520314033E-4","0","0.15","No Review, Catalogue","0"
"228","0.0560723413501725","1","1","0","DIE_FREIHERREN_VON_GEMPERLEIN_noWikiID","1","0.003144107464490265","0","0.15","No Review, Catalogue","0"
"229","0.0560723413501725","7","0","0","DIE_FREUNDE_(LUDWIG_TIECK)_Q1212755","0","0.003144107464490265","3","0.5797073610861999","No Review & No Catalogue","0"
"230","0.0237824899093644","9","1","0","DIE_GEIER-WALLY_(ROMAN)_Q1212872","1","5.656068262890195E-4","8","1.3317516487595598","No Review, Catalogue","0"
"231","0.0560723413501725","6","1","1","DIE_GEIGERIN_Q1212876","1","0.003144107464490265","0","0.15","Review & Catalogue","1"
"232","0.0205467828522686","2","0","0","DIE_GESCHICHTE_DER_ANNA_WASER_noWikiID","0","4.2217028557827894E-4","8","1.5070933846081278","No Review & No Catalogue","0"
"233","0.0205467828522686","0","0","0","DIE_GLUECKLICHE_REISE_noWikiID","0","4.2217028557827894E-4","0","0.15","No Review & No Catalogue","0"
"234","0.0560723413501725","7","0","0","DIE_GLUECKSRITTER_noWikiID","0","0.003144107464490265","7","1.2257159150278327","No Review & No Catalogue","0"
"235","0.0221068485323305","14","0","0","DIE_GOETTINNEN_ODER_DIE_DREI_ROMANE_DER_HERZOGIN_VON_ASSY_Q1213243","0","4.887127520314033E-4","7","2.520975882969105","No Review & No Catalogue","0"
"236","0.0205467828522686","10","0","0","DIE_GOLDENE_SCHMIEDE_noWikiID","0","4.2217028557827894E-4","0","0.15","No Review & No Catalogue","0"
"237","0.0741722353260478","3","0","0","DIE_GUENDERODE_noWikiID","0","0.005501520493262613","7","1.1365722729780081","No Review & No Catalogue","0"
"238","0.0221068485323305","14","1","1","DIE_GUTE_SCHULE_noWikiID","1","4.887127520314033E-4","1","0.17898887191564297","Review & Catalogue","1"
"239","0.0205467828522686","10","1","0","DIE_HANNA_noWikiID","1","4.2217028557827894E-4","0","0.15","No Review, Catalogue","0"
"240","0.0560723413501725","2","1","0","DIE_HEILIGE_CAECILIE_ODER_DIE_GEWALT_DER_MUSIK_Q302229","1","0.003144107464490265","0","0.15","No Review, Catalogue","0"
"241","0.135719851904178","5","1","1","DIE_HOCHZEIT_DES_MOENCHS_Q1213463","1","0.018419878200892012","7","0.9462004061193088","Review & Catalogue","1"
"242","0.0205467828522686","9","2","0","DIE_HOSEN_DES_HERRN_VON_BREDOW_noWikiID","1","4.2217028557827894E-4","7","1.0004327654236358","No Review, Catalogue","0"
"243","0.0691979459011065","12","0","0","DIE_INNERSTE_Q1213605","0","0.004788355716932462","4","0.4791537080273482","No Review & No Catalogue","0"
"244","0.0799133785582656","0","0","0","DIE_INSEL_FELSENBURG_Q1664415","0","0.006386148072596663","7","1.022355768308993","No Review & No Catalogue","0"
"246","0.481513882543301","9","0","0","DIE_JUDENBUCHE_Q1213685","0","0.2318556190819239","0","0.15","No Review & No Catalogue","0"
"247","0.0645339993923284","8","2","0","DIE_KAESEREI_IN_DER_VEHFREUDE_noWikiID","1","0.004164637077569042","12","2.1539671386575234","No Review, Catalogue","0"
"248","0.0601640846066759","9","1","0","DIE_KINDER_VON_FINKENRODE_Q1213860","1","0.0036197170765592556","2","0.35703088489423396","No Review, Catalogue","0"
"249","0.0221068485323305","1","0","0","DIE_KLEINE_STADT_Q1218726","0","4.887127520314033E-4","3","0.6720541252626485","No Review & No Catalogue","0"
"250","0.0205467828522686","14","1","0","DIE_KLUGEN_JUNGFRAUEN_noWikiID","1","4.2217028557827894E-4","6","0.8606086193850299","No Review, Catalogue","0"
"251","0.0560723413501725","5","0","0","DIE_KOENIGSBRAUT_noWikiID","0","0.003144107464490265","2","0.5147622337787507","No Review & No Catalogue","0"
"252","0.111487571538697","2","0","1","DIE_KRONENWAECHTER_Q1214104","0","0.01242947860759608","7","1.2972728079856373","Review, No Catalogue","1"
"253","0.500199736105852","6","0","0","DIE_LEHRLINGE_ZU_SAIS_Q1214361","0","0.25019977600036397","2","0.464297719306593","No Review & No Catalogue","0"
"254","0.999997205037213","6","5","3","DIE_LEIDEN_DES_JUNGEN_WERTHERS_Q151883","1","0.9999944100822379","8","1.6836488269006011","Review & Catalogue","1"
"255","0.0205467828522686","10","1","0","DIE_LETZTE_RECKENBURGERIN_noWikiID","1","4.2217028557827894E-4","3","0.4518598550611726","No Review, Catalogue","0"
"256","0.0645339993923284","1","0","0","DIE_LEUTE_AUS_DEM_WALDE_Q1214404","0","0.004164637077569042","9","2.28890885926245","No Review & No Catalogue","0"
"257","0.0205467828522686","1","0","0","DIE_LEUTE_VOM_BLAUEN_GUGUCKHAUS_noWikiID","0","4.2217028557827894E-4","9","2.208048724431444","No Review & No Catalogue","0"
"258","0.897461864857794","14","2","0","DIE_LEUTE_VON_SELDWYLA_Q936322","1","0.8054377988740293","22","4.424026536471651","No Review, Catalogue","0"
"259","0.0221068485323305","0","0","0","DIE_LIEBENSWUERDIGE_ADALIE_noWikiID","0","4.887127520314033E-4","5","0.6820256460992994","No Review & No Catalogue","0"
"260","0.0560723413501725","9","0","0","DIE_MAEDCHENFEINDE_noWikiID","0","0.003144107464490265","1","0.1755","No Review & No Catalogue","0"
"262","0.0205467828522686","13","0","0","DIE_MANDANEN-WAISE_noWikiID","0","4.2217028557827894E-4","5","0.9208657841297369","No Review & No Catalogue","0"
"263","0.0221068485323305","10","0","0","DIE_MARZIPANLIESE_Q1214732","0","4.887127520314033E-4","0","0.15","No Review & No Catalogue","0"
"264","0.0560723413501725","9","0","2","DIE_MEHREREN_WEHMUELLER_noWikiID","0","0.003144107464490265","1","0.32743523989588125","Review, No Catalogue","1"
"265","0.0221068485323305","14","0","1","DIE_MOLKENKUR_noWikiID","0","4.887127520314033E-4","1","0.24822750644002622","Review, No Catalogue","1"
"266","0.0205467828522686","12","0","0","DIE_NACHBARN_noWikiID","0","4.2217028557827894E-4","2","0.36527473113377207","No Review & No Catalogue","0"
"267","0.0560723413501725","11","0","0","DIE_NAECHTE_TINO_VON_BAGDADS_noWikiID","0","0.003144107464490265","1","0.3623281696843804","No Review & No Catalogue","0"
"268","0.0601640846066759","11","1","0","DIE_NARRENBURG_Q21328513","1","0.0036197170765592556","6","0.875061637524452","No Review, Catalogue","0"
"269","0.0851189742374057","10","1","0","DIE_NIHILISTEN_noWikiID","1","0.0072452397752281366","0","0.15","No Review, Catalogue","0"
"270","0.0741722353260478","1","0","0","DIE_PFRUENDER_noWikiID","0","0.005501520493262613","0","0.15","No Review & No Catalogue","0"
"271","0.305392408053958","12","1","2","DIE_POGGENPUHLS_Q1215465","1","0.0932645228969952","8","1.0569200409907118","Review & Catalogue","1"
"272","0.372234887656701","5","1","0","DIE_RICHTERIN_(NOVELLE)_Q1215781","1","0.1385588115887968","6","0.8540640933966456","No Review, Catalogue","0"
"273","0.0975111340573339","14","3","0","DIE_RITTER_VOM_GEISTE_noWikiID","1","0.009508421265147343","18","5.878546549373403","No Review, Catalogue","0"
"274","0.0205467828522686","2","1","0","DIE_ROSE_VON_DISENTIS_noWikiID","1","4.2217028557827894E-4","7","1.4469769293985468","No Review, Catalogue","0"
"275","0.0560723413501725","8","1","1","DIE_SCHRIFTEN_DES_WALDSCHULMEISTERS_Q56071834","1","0.003144107464490265","5","0.8944782775954048","Review & Catalogue","1"
"276","0.305392408053958","9","0","0","DIE_SCHWARZE_GALEERE_noWikiID","0","0.0932645228969952","1","0.18672793788481729","No Review & No Catalogue","0"
"277","0.321481356814517","8","1","1","DIE_SCHWARZE_SPINNE_(NOVELLE)_Q502598","1","0.1033502627793028","1","0.18473196044679185","Review & Catalogue","1"
"278","0.235356216581709","5","2","1","DIE_SERAPIONSBRUEDER_Q321013","1","0.05539254868365631","13","2.526834568677783","Review & Catalogue","1"
"279","0.0601640846066759","9","0","1","DIE_SOEHNE_DES_SENATORS_Q1216642","0","0.0036197170765592556","1","0.3155186435106928","Review, No Catalogue","1"
"280","0.0560723413501725","9","1","1","DIE_STEINKLOPFER_Q1216451","1","0.003144107464490265","2","0.39415888971684054","Review & Catalogue","1"
"282","0.274620702296579","2","1","1","DIE_VERLOBUNG_IN_ST._DOMINGO_noWikiID","1","0.07541653012986625","5","1.1825068889000974","Review & Catalogue","1"
"283","0.0601640846066759","14","1","0","DIE_VERLORENE_HANDSCHRIFT_noWikiID","1","0.0036197170765592556","9","3.0929938823620735","No Review, Catalogue","0"
"284","0.372234887656701","5","1","2","DIE_VERSUCHUNG_DES_PESCARA_Q1217221","1","0.1385588115887968","9","1.3106995019657017","Review & Catalogue","1"
"285","0.289764790109877","1","0","0","DIE_VERWANDLUNG_Q184222","0","0.08396363358742107","1","0.5082875960482985","No Review & No Catalogue","0"
"286","0.305392408053958","1","0","0","DIE_VERWIRRUNGEN_DES_ZOEGLINGS_TOERLESS_Q1112285","0","0.0932645228969952","3","0.6320671686857029","No Review & No Catalogue","0"
"287","0.0205467828522686","1","1","1","DIE_WAFFEN_NIEDER_Q212687","1","4.2217028557827894E-4","2","0.5052443124039256","Review & Catalogue","1"
"288","0.33800545810469","14","5","2","DIE_WAHLVERWANDTSCHAFTEN_Q951198","1","0.11424768970856136","8","1.9552028107020114","Review & Catalogue","1"
"289","0.0560723413501725","9","0","0","DIE_WASSERNOT_IM_EMMENTAL_noWikiID","0","0.003144107464490265","0","0.15","No Review & No Catalogue","0"
"290","0.0560723413501725","9","0","0","DIE_WEISE_VON_LIEBE_UND_TOD_DES_CORNETS_CHRISTOPH_RILKE_Q18209936","0","0.003144107464490265","0","0.15","No Review & No Catalogue","0"
"291","0.0205467828522686","5","0","0","DIE_WIEDERTAEUFER_noWikiID","0","4.2217028557827894E-4","5","0.8036541887921952","No Review & No Catalogue","0"
"292","0.0560723413501725","10","0","0","DIE_WISKOTTENS_noWikiID","0","0.003144107464490265","6","1.1690442678956328","No Review & No Catalogue","0"
"293","0.0645339993923284","7","0","0","DIE_ZAUBEREI_IM_HERBSTE_Q1217663","0","0.004164637077569042","5","0.8324612271660838","No Review & No Catalogue","0"
"294","0.0205467828522686","10","1","0","DIE_ZWEITE_FRAU_noWikiID","1","4.2217028557827894E-4","5","1.0154253441908436","No Review, Catalogue","0"
"295","0.0205467828522686","2","0","0","DIE_ZWOELF_APOSTEL_noWikiID","0","4.2217028557827894E-4","3","0.7609719526769005","No Review & No Catalogue","0"
"296","0.0741722353260478","3","1","0","DIES_BUCH_GEHOERT_DEM_KOENIG_noWikiID","1","0.005501520493262613","2","0.2790300676274924","No Review, Catalogue","0"
"297","0.0560723413501725","6","0","0","DON_JUAN_VON_KOLOMEA_noWikiID","0","0.003144107464490265","0","0.15","No Review & No Catalogue","0"
"298","0.0560723413501725","9","0","0","DORFGAENGE_noWikiID","0","0.003144107464490265","4","0.48216161923081324","No Review & No Catalogue","0"
"299","0.0691979459011065","16","1","0","DRAUSSEN_IM_HEIDEDORF_Q84314019","1","0.004788355716932462","3","0.8400032275867049","No Review, Catalogue","0"
"300","0.0560723413501725","14","1","0","DREI_FEDERN_Q1256990","1","0.003144107464490265","3","0.350242429624886","No Review, Catalogue","0"
"301","0.0645339993923284","0","2","0","DSCHINNISTAN_Q1262121","1","0.004164637077569042","10","1.7167725509657752","No Review, Catalogue","0"
"302","0.0205467828522686","3","2","0","EDUARD_ALLWILLS_PAPIEREN_noWikiID","1","4.2217028557827894E-4","3","0.49108273541842307","No Review, Catalogue","0"
"303","0.0691979459011065","9","0","0","EEKENHOF_noWikiID","0","0.004788355716932462","4","0.639389675657421","No Review & No Catalogue","0"
"304","0.848215508034503","12","0","2","EFFI_BRIEST_Q1296168","0","0.71946954807023","19","2.723749747923827","Review, No Catalogue","1"
"305","0.0601640846066759","3","0","0","EIGENSINN_UND_LAUNE_noWikiID","0","0.0036197170765592556","4","1.0284729832122714","No Review & No Catalogue","0"
"307","0.0560723413501725","10","0","0","EIN_BEKENNTNIS_noWikiID","0","0.003144107464490265","2","0.5893578810881858","No Review & No Catalogue","0"
"309","0.321481356814517","9","1","0","EIN_DOPPELGAENGER_Q19188654","1","0.1033502627793028","21","4.2649829721358925","No Review, Catalogue","0"
"310","0.0645339993923284","9","1","0","EIN_FEST_AUF_HADERSLEVHUUS_noWikiID","1","0.004164637077569042","15","2.107616825283954","No Review, Catalogue","0"
"311","0.0560723413501725","11","0","0","EIN_GRUENES_BLATT_Q111150981","0","0.003144107464490265","2","0.5875240946088167","No Review & No Catalogue","0"
"312","0.0367536016133564","2","1","1","EIN_KAMPF_UM_ROM_Q636812","1","0.001350827231553314","10","2.0605830605623","Review & Catalogue","1"
"313","0.0560723413501725","13","1","2","EIN_KAMPF_UMS_RECHT_Q95606786","1","0.003144107464490265","3","0.7241350767794394","Review & Catalogue","1"
"314","0.0205467828522686","2","0","0","EIN_WORT_noWikiID","0","4.2217028557827894E-4","5","1.0181397474993203","No Review & No Catalogue","0"
"315","0.0205467828522686","2","0","1","EINE_AEGYPTISCHE_KOENIGSTOCHTER_noWikiID","0","4.2217028557827894E-4","1","0.27112106815349113","Review, No Catalogue","1"
"316","0.0645339993923284","1","1","0","EINE_AUSSCHWEIFUNG_noWikiID","1","0.004164637077569042","3","0.710021786432803","No Review, Catalogue","0"
"317","0.0560723413501725","8","0","0","EINE_GESCHICHTE_AUS_DEM_BREGENZERWALDE_noWikiID","0","0.003144107464490265","8","1.687279561522512","No Review & No Catalogue","0"
"318","0.0601640846066759","16","0","0","EINE_MALERARBEIT_noWikiID","0","0.0036197170765592556","1","0.3880009144828997","No Review & No Catalogue","0"
"319","0.0560723413501725","11","0","0","EINE_STUNDE_HINTER_MITTERNACHT_Q1306645","0","0.003144107464490265","2","0.4602499323744732","No Review & No Catalogue","0"
"320","0.0275134422375932","2","2","1","EKKEHARD_noWikiID","1","7.569895037613776E-4","4","0.8380763132065285","Review & Catalogue","1"
"321","0.0205467828522686","14","0","0","ELEAGABAL_KUPERUS_noWikiID","0","4.2217028557827894E-4","12","4.7039271953540105","No Review & No Catalogue","0"
"322","0.0205467828522686","6","3","2","ELISA_ODER_DAS_WEIB_WIE_ES_SEYN_SOLLTE_noWikiID","1","4.2217028557827894E-4","3","0.4134689975818844","Review & Catalogue","1"
"323","0.0221068485323305","10","1","0","ELLEN_VON_DER_WEIDEN_noWikiID","1","4.887127520314033E-4","7","1.1017009305445686","No Review, Catalogue","0"
"324","0.0645339993923284","9","1","2","ELLERNKLIPP_Q1332021","1","0.004164637077569042","5","1.3668317868894264","Review & Catalogue","1"
"325","0.0645339993923284","9","0","0","ELSE_VON_DER_TANNE_Q1333755","0","0.004164637077569042","1","0.2338907387491727","No Review & No Catalogue","0"
"326","0.305392408053958","8","0","0","ELSI,_DIE_SELTSAME_MAGD_Q1333830","0","0.0932645228969952","4","0.24358101995244896","No Review & No Catalogue","0"
"327","0.0560723413501725","14","0","0","ERINNERUNGEN_VON_LUDOLF_URSLEU_noWikiID","0","0.003144107464490265","6","0.6278177495497756","No Review & No Catalogue","0"
"328","0.0601640846066759","1","0","0","ESCH_ODER_DIE_ANARCHIE_noWikiID","0","0.0036197170765592556","6","0.8811852220873293","No Review & No Catalogue","0"
"329","0.0205467828522686","6","0","0","EVREMONT_noWikiID","0","4.2217028557827894E-4","14","2.7178613302589247","No Review & No Catalogue","0"
"330","0.274620702296579","4","2","1","FAUSTS_LEBEN,_THATEN_UND_HOELLENFAHRT_Q1368395","1","0.07541653012986625","2","0.5627057938244978","Review & Catalogue","1"
"331","0.0237824899093644","9","0","0","FELICITAS_noWikiID","0","5.656068262890195E-4","11","1.5813068809354915","No Review & No Catalogue","0"
"332","0.289764790109877","3","3","0","FLEGELJAHRE_Q1299976","1","0.08396363358742107","4","0.7024722807027681","No Review, Catalogue","0"
"333","0.291000461924749","6","0","0","FLORENTIN_noWikiID","0","0.08468126884041728","15","2.3091454796127513","No Review & No Catalogue","0"
"334","0.259978377605495","14","0","0","FLORENTINISCHE_NAECHTE_noWikiID","0","0.06758875682238535","0","0.15","No Review & No Catalogue","0"
"335","0.0560723413501725","1","0","0","FRAGMENT_EINES_ROMANS_noWikiID","0","0.003144107464490265","9","2.0941795083423362","No Review & No Catalogue","0"
"336","0.725697489186951","3","2","0","FRANZ_STERNBALDS_WANDERUNGEN_Q1449176","1","0.5266368458122448","7","1.2128983093958923","No Review, Catalogue","0"
"337","0.0741722353260478","10","0","0","FRAU_BEATE_UND_IHR_SOHN_Q1451452","0","0.005501520493262613","3","0.5531033004565098","No Review & No Catalogue","0"
"338","0.259978377605495","12","1","0","FRAU_BERTHA_GARLAN_Q1451457","1","0.06758875682238535","13","3.5776454863983744","No Review, Catalogue","0"
"339","0.481513882543301","12","1","1","FRAU_JENNY_TREIBEL_Q351933","1","0.2318556190819239","9","1.392706472539292","Review & Catalogue","1"
"340","0.0205467828522686","9","0","0","FRAU_SORGE_noWikiID","0","4.2217028557827894E-4","13","3.368079135758027","No Review & No Catalogue","0"
"341","0.0560723413501725","2","0","0","FRAU_VON_SAVERNE_noWikiID","0","0.003144107464490265","2","0.43315771389127067","No Review & No Catalogue","0"
"342","0.0205467828522686","14","1","1","FREIGEBOREN_noWikiID","1","4.2217028557827894E-4","11","3.0864103666298015","Review & Catalogue","1"
"343","0.0221068485323305","1","0","0","FREIHEIT_DIE_ICH_MEINE_noWikiID","0","4.887127520314033E-4","9","2.1033518567605367","No Review & No Catalogue","0"
"344","0.0221068485323305","3","1","2","FREUDEN_DES_JUNGEN_WERTHERS_Q1455757","1","4.887127520314033E-4","0","0.15","Review & Catalogue","1"
"345","0.0560723413501725","14","0","0","FRIDOLIN_UND_SEIN_GLUECK_noWikiID","0","0.003144107464490265","1","0.1755","No Review & No Catalogue","0"
"346","0.0741722353260478","4","0","0","FRUEHLING_noWikiID","0","0.005501520493262613","8","1.382893558944232","No Review & No Catalogue","0"
"347","0.0205467828522686","6","2","0","GABRIELE_noWikiID","1","4.2217028557827894E-4","11","1.7553057070006066","No Review, Catalogue","0"
"348","0.0601640846066759","0","3","0","GEHEIME_GESCHICHTE_DES_PHILOSOPHEN_PEREGRINUS_PROTEUS_noWikiID","1","0.0036197170765592556","13","2.217816792333832","No Review, Catalogue","0"
"349","0.0645339993923284","8","2","0","GELD_UND_GEIST_noWikiID","1","0.004164637077569042","8","0.9837841568654296","No Review, Catalogue","0"
"350","0.948685656615469","0","5","0","GESCHICHTE_DES_AGATHON_Q1517277","1","0.9000044750679236","15","2.5286805341255754","No Review, Catalogue","0"
"351","0.322790810707987","6","2","0","GESCHICHTE_DES_FRAEULEINS_VON_STERNHEIM_Q1517346","1","0.10419390747751948","8","1.506982114329661","No Review, Catalogue","0"
"352","0.0560723413501725","3","1","0","GESCHICHTE_EINES_DEUTSCHEN_DER_NEUSTEN_ZEIT_noWikiID","1","0.003144107464490265","0","0.15","No Review, Catalogue","0"
"353","0.0560723413501725","1","0","0","GESCHICHTE_EINES_WIENERKINDES_noWikiID","0","0.003144107464490265","4","0.6751031812186429","No Review & No Catalogue","0"
"354","0.389868771519071","9","1","0","GESCHICHTE_VOM_BRAVEN_KASPERL_UND_DEM_SCHOENEN_ANNERL_Q1517619","1","0.1519976590057896","3","0.41170957170771005","No Review, Catalogue","0"
"355","0.0560723413501725","9","0","0","GESCHICHTE_VOM_GALGENMAENNLEIN_noWikiID","0","0.003144107464490265","1","0.38587499999999997","No Review & No Catalogue","0"
"356","0.0205467828522686","9","1","0","GESCHICHTEN_AUS_DEN_TIROLER_BERGEN_noWikiID","1","4.2217028557827894E-4","1","0.2245875","No Review, Catalogue","0"
"357","0.0691979459011065","14","0","0","GESCHWISTER_TANNER_Q1510146","0","0.004788355716932462","0","0.15","No Review & No Catalogue","0"
"358","0.0601640846066759","4","0","0","GESPRAECHE_MIT_DAEMONEN_noWikiID","0","0.0036197170765592556","3","0.7037251866881241","No Review & No Catalogue","0"
"359","0.0205467828522686","13","0","0","GIB_MICH_FREI_noWikiID","0","4.2217028557827894E-4","7","1.1478874112524278","No Review & No Catalogue","0"
"360","0.0741722353260478","11","0","2","GOCKEL,_HINKEL_UND_GACKELEIA_Q1478745","0","0.005501520493262613","4","0.6877301080263015","Review, No Catalogue","1"
"361","0.164245491888855","14","0","0","GODWI_Q1533941","0","0.02697658160581194","9","2.4295020444542907","No Review & No Catalogue","0"
"362","0.0255818179471078","10","1","0","GOLDELSE_(MARLITT)_Q93955765","1","6.544294094789668E-4","11","1.8576115208655672","No Review, Catalogue","0"
"363","0.0560723413501725","0","4","0","GRANDISON_DER_ZWEYTE_noWikiID","1","0.003144107464490265","10","1.3490223856077845","No Review, Catalogue","0"
"364","0.289764790109877","9","1","1","GRETE_MINDE_noWikiID","1","0.08396363358742107","2","0.3836238743782645","Review & Catalogue","1"
"365","0.0205467828522686","1","0","0","GRILLPARZERS_LIEBESROMAN_noWikiID","0","4.2217028557827894E-4","1","0.27749999999999997","No Review & No Catalogue","0"
"366","0.0601640846066759","0","1","0","GROENLAENDISCHE_PROZESSE_noWikiID","1","0.0036197170765592556","2","0.20504160389217527","No Review, Catalogue","0"
"367","0.0205467828522686","0","1","0","GROSZMUETHIGER_FELDHERR_ARMINIUS_noWikiID","1","4.2217028557827894E-4","8","1.0451761070751147","No Review, Catalogue","0"
"368","0.0560723413501725","1","1","0","GUTMANNS_REISEN_Q1557236","1","0.003144107464490265","0","0.15","No Review, Catalogue","0"
"369","0.0205467828522686","1","1","0","HALBTIER_noWikiID","1","4.2217028557827894E-4","0","0.15","No Review, Catalogue","0"
"370","0.0221068485323305","13","1","1","HAMMER_UND_AMBOSS_noWikiID","1","4.887127520314033E-4","15","4.519482764125545","Review & Catalogue","1"
