Column;wikiname;variations;wikiID;tag;count
5378;DAS_HAUPTGEWICHT_IHRER_VISIONEN_LIEGT;['Das Hauptgewicht ihrer Visionen liegt'];noWikiID;WORK_OF_ART;"1"
5379;DAS_HAUPTINTERESSE_DER_REISENDEN_WAR_WISSENSCHAFTLICH;['Das Hauptinteresse der Reisenden war wissenschaftlich'];noWikiID;WORK_OF_ART;"1"
5380;DAS_HAUPTTERRAIN;['Das Hauptterrain'];noWikiID;WORK_OF_ART;"1"
5381;DAS_HAUS_AUF_MEINEN_SCHULTERN;['Das Haus auf meinen Schultern'];noWikiID;WORK_OF_ART;"1"
5382;DAS_HAUS_DES_MÜNCHNER;['Das Haus des Münchner'];noWikiID;WORK_OF_ART;"1"
5383;DAS_HAUS_DÜSTERWEG;['Das Haus Düsterweg'];noWikiID;WORK_OF_ART;"1"
5384;DAS_HAUS_ERATH;['Das Haus Erath'];noWikiID;WORK_OF_ART;"1"
5385;DAS_HAUS_REICHEGG;['Das Haus Reichegg'];noWikiID;WORK_OF_ART;"1"
5386;DAS_HAUS_VATERS;['Das Haus Vaters'];noWikiID;WORK_OF_ART;"1"
5387;DAS_HAUS_WAR_JA_GANZ_VOLL_VON_ERLESENHEITEN;['Das Haus war ja ganz voll von Erlesenheiten'];noWikiID;WORK_OF_ART;"1"
5388;DAS_HEBRÄERLAND;['Das Hebräerland'];noWikiID;WORK_OF_ART;"1"
5389;DAS_HEFT;['Das Heft'];noWikiID;WORK_OF_ART;"1"
5390;DAS_HEIDENTUM;['Das Heidentum'];noWikiID;WORK_OF_ART;"1"
5391;DAS_HEIDNISCHE_DORF;['Das heidnische Dorf'];noWikiID;WORK_OF_ART;"1"
5392;DAS_HEILIGE_EXPERIMENT;['Das heilige Experiment', 'Das Heilige Experiment'];noWikiID;WORK_OF_ART;"2"
5393;DAS_HEIMATLICHE_AMBIENTE;['Das heimatliche Ambiente'];noWikiID;WORK_OF_ART;"1"
5394;DAS_HEIMWEH;['Das Heimweh'];Q1168923;WORK_OF_ART;"1"
5395;DAS_HEISSERSEHNTE_IST_DAS_VERDERBLICHE;['Das Heißersehnte ist das Verderbliche'];noWikiID;WORK_OF_ART;"1"
5396;DAS_HEISST;['Das heißt'];noWikiID;WORK_OF_ART;"6"
5397;DAS_HEISST,_DAS_GEISTIG-WEIBLICHE_IN_IHNEN;['Das heisst, das Geistig-Weibliche in ihnen'];noWikiID;WORK_OF_ART;"1"
5398;DAS_HEISST:_DA_IST_NUR_NOCH_EIN_ANONYMES_BEWUSSTSEIN;['Das heißt: da ist nur noch ein anonymes Bewußtsein'];noWikiID;WORK_OF_ART;"1"
5399;DAS_HEISST_ABER:_SIE_NIMMT_DEM_GEGENSTAND;['Das heißt aber: Sie nimmt dem Gegenstand'];noWikiID;WORK_OF_ART;"1"
5400;DAS_HEISST_WOHL,_DASS_DIE_BÜROKRATISCHE_ROUTINE;['Das heißt wohl, daß die bürokratische Routine'];noWikiID;WORK_OF_ART;"1"
5401;DAS_HELDENLIED_VON_HERRMANN_UND_SEINEN_KINDERN;['Das Heldenlied von Herrmann und seinen Kindern'];noWikiID;WORK_OF_ART;"1"
5402;DAS_HEMD_IST_MIR_NÄHER_ALS_DER_ROCK;['Das Hemd ist mir näher als der Rock'];noWikiID;WORK_OF_ART;"1"
5403;DAS_HEROISCHE,_ÜBERHAUPT_DIE_WICHTIGKEIT_DES_ISOLIERTEN;['Das Heroische, überhaupt die Wichtigkeit des Isolierten'];noWikiID;WORK_OF_ART;"1"
5404;DAS_HEROISCHE_SELBSTOPFER_DES_PROTAGONISTEN;['Das heroische Selbstopfer des Protagonisten'];noWikiID;WORK_OF_ART;"1"
5405;DAS_HERRSCHAFTSWISSEN;['Das Herrschaftswissen'];noWikiID;WORK_OF_ART;"1"
5406;DAS_HERZ;['Das Herz'];noWikiID;WORK_OF_ART;"1"
5407;DAS_HERZ,_DAS_GEFÜHL;['Das Herz, das Gefühl'];noWikiID;WORK_OF_ART;"1"
5408;DAS_HERZZERREISSENDE_DER_DINGE;['Das Herzzerreißende der Dinge'];noWikiID;WORK_OF_ART;"1"
5409;DAS_HERZ_DES_PRINZEN;['Das Herz des Prinzen'];noWikiID;WORK_OF_ART;"1"
5410;DAS_HERZ_WIRD_NICHT_BEFRAGT;['Das Herz wird nicht befragt'];noWikiID;WORK_OF_ART;"1"
5411;DAS_HEXAMERON_VON_ROSENHAIN;['Das Hexameron von Rosenhain'];noWikiID;WORK_OF_ART;"1"
5412;DAS_HIER_BESCHWORENE_HIMMLISCHE_IST_EIN_SYNONYM_FÜR_DAS_UNBEGRÜNDBARE_AN_DER_KUNST;['Das hier beschworene Himmlische ist ein Synonym für das Unbegründbare an der Kunst'];noWikiID;WORK_OF_ART;"1"
5413;DAS_HIESS;['Das hieß'];noWikiID;WORK_OF_ART;"1"
5414;DAS_HILFLOSE_EUROPA;['Das hilflose Europa'];noWikiID;WORK_OF_ART;"1"
5415;DAS_HIMMELREICH;['Das Himmelreich'];noWikiID;WORK_OF_ART;"1"
5416;DAS_HIMMELREICH_DER_LÜGNER;['Das Himmelreich der Lügner'];noWikiID;WORK_OF_ART;"1"
5417;DAS_HIN-_UND_HERRENNEN_ZWISCHEN;['Das Hin- und Herrennen zwischen'];noWikiID;WORK_OF_ART;"1"
5418;DAS_HING_MIT_IHRER_HERKUNFT_AUS_MINORITÄTEN;['Das hing mit ihrer Herkunft aus Minoritäten'];noWikiID;WORK_OF_ART;"1"
5419;DAS_HING_MIT_IHRER_VERMEINTLICH_NATURGEGEBENEN_AUFGABE;['Das hing mit ihrer vermeintlich naturgegebenen Aufgabe'];noWikiID;WORK_OF_ART;"1"
5420;DAS_HINZUERFINDEN;['Das Hinzuerfinden'];noWikiID;WORK_OF_ART;"1"
5421;DAS_HIRN,_DER_DARSTELLUNG_DES_ICH-ERZÄHLERS;['Das Hirn, der Darstellung des Ich-Erzählers'];noWikiID;WORK_OF_ART;"1"
5422;DAS_HOCH-_UND_WOHLGELAHRTE_TEUTSCHE_FRAUEN-ZIMMER;['Das Hoch- und Wohlgelahrte Teutsche Frauen-Zimmer'];noWikiID;WORK_OF_ART;"1"
5423;DAS_HOCHZEITSFEST;['Das Hochzeitsfest'];noWikiID;WORK_OF_ART;"1"
5424;DAS_HOFL;['Das Hofl'];noWikiID;WORK_OF_ART;"1"
5425;DAS_HOFL_EBEN_UND_SEINE_LASTER;['Das Hofl eben und seine Laster'];noWikiID;WORK_OF_ART;"1"
5426;DAS_HOHE;['Das Hohe'];noWikiID;WORK_OF_ART;"1"
5427;DAS_HOHELIED;['Das Hohelied'];noWikiID;WORK_OF_ART;"1"
5428;DAS_HOHE_MASS_AN_REFLEXIVITÄT_UND_SELBSTREFLEXION;['Das hohe Maß an Reflexivität und Selbstreflexion'];noWikiID;WORK_OF_ART;"1"
5429;DAS_HOHE_PERSONAL;['Das hohe Personal'];noWikiID;WORK_OF_ART;"1"
5430;DAS_HOHE_PERSONAL_BEDINGT_EIN_WEITERES_PRINZIP;['Das hohe Personal bedingt ein weiteres Prinzip'];noWikiID;WORK_OF_ART;"1"
5431;DAS_HOHE_ZIEL_DER_ERKENNTNIS;['Das hohe Ziel der Erkenntnis'];noWikiID;WORK_OF_ART;"1"
5432;DAS_HOROSKOP_DES_HÖRSPIELS;['Das Horoskop des Hörspiels'];noWikiID;WORK_OF_ART;"1"
5433;DAS_HULDIGUNGSSPIEL_DES_CELTIS;['Das Huldigungsspiel des CELTIS'];noWikiID;WORK_OF_ART;"1"
5434;DAS_HYMEN,_DAS_AUFREISST,_ABER_NICHT_ZERREISST;['Das Hymen, das aufreißt, aber nicht zerreißt'];noWikiID;WORK_OF_ART;"1"
5435;DAS_HÄNGT_NICHT_NUR_DAMIT_ZUSAMMEN,_DASS_EIN_HOHER_PROZENTSATZ_DER_KATHOLISCHEN_WIE_DER_PROTESTANTISCHEN_BILDUNGSSCHICHT_DEM_GEISTLICHEN_STAND;['Das hängt nicht nur damit zusammen, dass ein hoher Prozentsatz der katholischen wie der protestantischen Bildungsschicht dem geistlichen Stand'];noWikiID;WORK_OF_ART;"1"
5436;DAS_HÄTT'_ICH_ZWAR_SCHON_IN_DEN_ERSTEN_WOCHEN_WEGKRIEGEN_KÖNNEN,_DENN_WOHIN_ICH_NUR_SEHE;"[""Das hätt' ich zwar schon in den ersten Wochen wegkriegen können, denn wohin ich nur sehe""]";noWikiID;WORK_OF_ART;"1"
5437;DAS_HÖCHSTE;['Das Höchste'];noWikiID;WORK_OF_ART;"1"
5438;DAS_HÖLZERNE_BEIN;['Das hölzerne Bein'];noWikiID;WORK_OF_ART;"2"
5439;DAS_HÖRSPIEL;['Das Hörspiel'];noWikiID;WORK_OF_ART;"3"
5440;KAPITEL;['Das I. Kapitel'];noWikiID;WORK_OF_ART;"1"
5441;DAS_ICH;['Das Ich'];noWikiID;WORK_OF_ART;"7"
5442;DAS_ICH_-;['Das Ich -'];noWikiID;WORK_OF_ART;"1"
5443;DAS_ICH_BLEIBT;['Das Ich bleibt'];noWikiID;WORK_OF_ART;"1"
5444;DAS_ICH_DER_ERZÄHLERIN_SCHLÜPFT;['Das Ich der Erzählerin schlüpft'];noWikiID;WORK_OF_ART;"1"
5445;DAS_ICH_DES_AUTORS;['Das Ich des Autors'];noWikiID;WORK_OF_ART;"1"
5446;DAS_ICH_DES_KIRCHENLIEDES;['Das Ich des Kirchenliedes'];noWikiID;WORK_OF_ART;"1"
5447;DAS_ICH_DIESER_GEDICHTE_IST_IMAGINÄR;['Das Ich dieser Gedichte ist imaginär'];noWikiID;WORK_OF_ART;"1"
5448;DAS_ICH_IST_ALSO_KEIN_INDIVIDUUM_MEHR,;['Das Ich ist also kein Individuum mehr,'];noWikiID;WORK_OF_ART;"1"
5449;DAS_ICH_IST_NICHT_DER_AUTOR;['Das Ich ist nicht der Autor'];noWikiID;WORK_OF_ART;"1"
5450;DAS_ICH_IST_NUR_EIN_NAME;['Das Ich ist nur ein Name'];noWikiID;WORK_OF_ART;"1"
5451;DAS_ICH_OHNE_GEWÄHR;['Das Ich ohne Gewähr'];noWikiID;WORK_OF_ART;"1"
5452;DAS_ICH_UND_DAS_DU_MÖGEN,_WIE_DIE_NEUESTE_LYRIK;['Das Ich und das Du mögen, wie die neueste Lyrik'];noWikiID;WORK_OF_ART;"1"
5453;DAS_ICH_UND_DIE_WELT;['Das Ich und die Welt'];noWikiID;WORK_OF_ART;"1"
5454;DAS_ICH_ZERFÄLLT_IN_EINE_TAG-_UND_EINE_NACHTSEITE;['Das Ich zerfällt in eine Tag- und eine Nachtseite'];noWikiID;WORK_OF_ART;"1"
5455;DAS_IDEAL;['Das Ideal'];noWikiID;WORK_OF_ART;"1"
5456;DAS_IDEALBILD_DER_LIEBE;['Das Idealbild der Liebe'];noWikiID;WORK_OF_ART;"1"
5457;DAS_IDEALE_MENSCHENBILD;['Das ideale Menschenbild'];noWikiID;WORK_OF_ART;"1"
5458;DAS_IDEAL_DER_HUMANITÄT;['Das Ideal der Humanität'];noWikiID;WORK_OF_ART;"1"
5459;DAS_IDEAL_DER_NATÜRLICHKEIT;['Das Ideal der Natürlichkeit'];noWikiID;WORK_OF_ART;"1"
5460;DAS_IDEAL_DER_ZEITLOSEN_SCHÖNHEIT;['Das Ideal der zeitlosen Schönheit'];noWikiID;WORK_OF_ART;"1"
5461;DAS_IDEAL_DES_SCHÄFERGEDICHTS;['Das Ideal des Schäfergedichts'];noWikiID;WORK_OF_ART;"1"
5462;DAS_IDEAL_DIESER_ETHIK;['Das Ideal dieser Ethik'];noWikiID;WORK_OF_ART;"1"
5463;DAS_IDEAL_UND_DAS_LEBEN;['Das Ideal und das Leben'];noWikiID;WORK_OF_ART;"3"
5464;DAS_IHR_EMPHATISCH_ENTGEGENGESTELLTE;['Das ihr emphatisch entgegengestellte'];noWikiID;WORK_OF_ART;"1"
5465;DAS_ILLUSTRIERT;['Das illustriert'];noWikiID;WORK_OF_ART;"1"
5466;DAS_ILMENAUISCHE_BERGWERK;['Das Ilmenauische Bergwerk'];noWikiID;WORK_OF_ART;"1"
5467;DAS_IMAGINIERTE_CONFABULARE;['Das imaginierte confabulare'];noWikiID;WORK_OF_ART;"1"
5468;DAS_IMPRESSUM;['Das Impressum'];noWikiID;WORK_OF_ART;"1"
5469;DAS_IM_HIMMEL;['Das im Himmel'];noWikiID;WORK_OF_ART;"1"
5470;DAS_IM_WINTER;['Das im Winter'];noWikiID;WORK_OF_ART;"1"
5471;DAS_INCOGNITO;['Das Incognito'];noWikiID;WORK_OF_ART;"2"
5472;DAS_INDIVIDUELLE_DES;['Das Individuelle des'];noWikiID;WORK_OF_ART;"1"
5473;DAS_INDIVIDUELLE_SCHICKSA;['Das individuelle Schicksa'];noWikiID;WORK_OF_ART;"1"
5474;DAS_INDIVIDUELLE_UNGLÜCK_ODER_LEID;['Das individuelle Unglück oder Leid'];noWikiID;WORK_OF_ART;"1"
5475;DAS_INDIVIDUUM;['Das Individuum'];noWikiID;WORK_OF_ART;"1"
5476;DAS_INDIVIDUUM_IST_NUN_SO_WEIT,_DASS_ES_SICH;['Das Individuum ist nun so weit, daß es sich'];noWikiID;WORK_OF_ART;"1"
5477;DAS_INDIVIDUUM_WAR_EIN_SEHR_VIEL_WENIGER_KONSISTENTES_UND_KOHÄRENTES_GEBILDE;['Das Individuum war ein sehr viel weniger konsistentes und kohärentes Gebilde'];noWikiID;WORK_OF_ART;"1"
5478;DAS_INDIVIDUUM_WIRD_HIER_ZUM_MASS_ALLER_DINGE;['Das Individuum wird hier zum Maß aller Dinge'];noWikiID;WORK_OF_ART;"1"
5479;DAS_INDUSTRIELLE_REISEN_'TÖTETE';"[""Das industrielle Reisen 'tötete'""]";noWikiID;WORK_OF_ART;"1"
5480;DAS_INEINANDERÜBERGEHEN_DER_EMPFINDUNGEN;['Das Ineinanderübergehen der Empfindungen'];noWikiID;WORK_OF_ART;"1"
5481;DAS_INNERE_FEUER;['Das innere Feuer'];noWikiID;WORK_OF_ART;"1"
5482;"DAS_INSISTIEREN_AUF_""GEIST";"['Das Insistieren auf ""Geist']";noWikiID;WORK_OF_ART;"1"
5483;DAS_INSTITUT;['Das Institut'];noWikiID;WORK_OF_ART;"1"
5484;DAS_INS_BÖSE;['Das ins Böse'];noWikiID;WORK_OF_ART;"1"
5485;DAS_INTERESSE;['Das Interessante'];noWikiID;WORK_OF_ART;"3"
5486;DAS_INTERESSE;['Das Interesse'];noWikiID;WORK_OF_ART;"2"
5487;DAS_INTERESSE_A._W._SCHLEGELS;['Das Interesse A. W. Schlegels'];noWikiID;WORK_OF_ART;"1"
5488;DAS_INTERESSE_AM_ANDEREN_UND_JENSEITIGEN;['Das Interesse am Anderen und Jenseitigen'];noWikiID;WORK_OF_ART;"1"
5489;DAS_INTERESSE_AM_WEITERBESTEHEN_SCHWARZER_KULTUR_RICHTE;['Das Interesse am Weiterbestehen schwarzer Kultur richte'];noWikiID;WORK_OF_ART;"1"
5490;DAS_INTERESSE_AN_DEN_NACHTSEITEN_VON_NATUR;['Das Interesse an den Nachtseiten von Natur'];noWikiID;WORK_OF_ART;"1"
5491;DAS_INTERESSE_AN_DER_INNEREN_GESCHICHTE_DES_INDIVIDUUMS;['Das Interesse an der inneren Geschichte des Individuums'];noWikiID;WORK_OF_ART;"1"
5492;DAS_INTERESSE_AN_DICHTUNGSFORMEN_UND_-EXPERIMENTEN_HAT_SCHON;['Das Interesse an Dichtungsformen und -experimenten hat schon'];noWikiID;WORK_OF_ART;"1"
5493;DAS_INTERESSE_AN_IHM_IST;['Das Interesse an ihm ist'];noWikiID;WORK_OF_ART;"1"
5494;DAS_INTERESSE_DER_JAHRHUNDERTWENDE_AN_FRAUENBILDERN;['Das Interesse der Jahrhundertwende an Frauenbildern'];noWikiID;WORK_OF_ART;"1"
5495;DAS_INTERESSE_DER_LESER;['Das Interesse der Leser'];noWikiID;WORK_OF_ART;"1"
5496;DAS_INTERESSE_DER_ROMANTIKER_AN_DER_THEATERMETAPHORIK;['Das Interesse der Romantiker an der Theatermetaphorik'];noWikiID;WORK_OF_ART;"1"
5497;DAS_INTERESSE_FÜR_SAGENSTOFFE;['Das Interesse für Sagenstoffe'];noWikiID;WORK_OF_ART;"1"
5498;DAS_INTERNET;['Das Internet'];noWikiID;WORK_OF_ART;"1"
5499;DAS_INTERNET_IST_EIN_MEDIUM;['Das Internet ist ein Medium'];noWikiID;WORK_OF_ART;"1"
5500;DAS_INTERPRETATIVE_INTERESSE_AN_DER_AUTORIN;['Das interpretative Interesse an der Autorin'];noWikiID;WORK_OF_ART;"1"
5501;DAS_INTERTEXTUELLE_SPIEL';"[""Das intertextuelle Spiel'""]";noWikiID;WORK_OF_ART;"1"
5502;DAS_INTIME_THEATER;['das Intime Theater'];noWikiID;WORK_OF_ART;"1"
5503;DAS_IN_IHNEN_LIEGENDE_UTOPISCHE_POTENTIAL;['Das in ihnen liegende utopische Potential'];noWikiID;WORK_OF_ART;"1"
5504;DAS_IN_THEMATIK;['Das in Thematik'];noWikiID;WORK_OF_ART;"1"
5505;DAS_IRONISCHE;['Das ironische'];noWikiID;WORK_OF_ART;"1"
5506;DAS_IRRE_LIESCHEN;['Das irre Lieschen'];noWikiID;WORK_OF_ART;"1"
5507;DAS_IST;['Das ist'];noWikiID;WORK_OF_ART;"9"
5508;DAS_IST_ABER_NICHTS_ALS_EINE_EITLE_UND_GEFÄHRLICHE_EINBILDUNG;['Das ist aber nichts als eine eitle und gefährliche Einbildung'];noWikiID;WORK_OF_ART;"1"
5509;DAS_IST_ABER_NUR_DIE_HALBE_WAHRHEIT;['Das ist aber nur die halbe Wahrheit'];noWikiID;WORK_OF_ART;"1"
5510;DAS_IST_AM_DEUTLICHSTN;['Das ist am deutlichstn'];noWikiID;WORK_OF_ART;"1"
5511;DAS_IST_AUCH_MEINE_HOFFNUNG,_MEINE_LUST_IN_EINSAMEN_STUNDEN,_DASS_SOLCHE_GROSSE_TÖNE_UND_GRÖSSERE;['Das ist auch meine Hoffnung, meine Lust in einsamen Stunden, daß solche große Töne und größere'];noWikiID;WORK_OF_ART;"1"
5512;DAS_IST_BEI_IHNEN_KEINE_MODISCHE_FORMEL;['Das ist bei ihnen keine modische Formel'];noWikiID;WORK_OF_ART;"1"
5513;DAS_IST_DAS_ALTE_ROTE_PATHOS_DER_AUFSTIEGSPERIODE;['Das ist das alte rote Pathos der Aufstiegsperiode'];noWikiID;WORK_OF_ART;"1"
5514;DAS_IST_DAS_BEHRINGER_BRÜNNLEIN;['Das ist das Behringer Brünnlein'];noWikiID;WORK_OF_ART;"1"
5515;DAS_IST_DAS_FELD_VON;['Das ist das Feld von'];noWikiID;WORK_OF_ART;"1"
5516;DAS_IST_DEN_ROMANTIKERN_ZU;['Das ist den Romantikern zu'];noWikiID;WORK_OF_ART;"1"
5517;DAS_IST_DER_ENTWICKLUNGSBOGEN;['Das ist der Entwicklungsbogen'];noWikiID;WORK_OF_ART;"1"
5518;DAS_IST_DER_INBEGRIFF;['Das ist der Inbegriff'];noWikiID;WORK_OF_ART;"1"
5519;DAS_IST_DER_MODUS;['Das ist der Modus'];noWikiID;WORK_OF_ART;"1"
5520;DAS_IST_DER_TIEFERE_GRUND_DAFÜR,_WARUM_DIE_AUTOREN_DER_FRÜHEN_NEUZEIT;['Das ist der tiefere Grund dafür, warum die Autoren der frühen Neuzeit'];noWikiID;WORK_OF_ART;"1"
5521;DAS_IST_DER_UNIVERSALE_ANSPRUCH;['Das ist der universale Anspruch'];noWikiID;WORK_OF_ART;"1"
5522;DAS_IST_DIE_ALTE_AUFFASSUNG;['Das ist die alte Auffassung'];noWikiID;WORK_OF_ART;"1"
5523;DAS_IST_DIE_BERÜHMTE_SCHRIFT;['Das ist die berühmte Schrift'];noWikiID;WORK_OF_ART;"1"
5524;DAS_IST_DIE_EINSICHT_RUSTANS;['Das ist die Einsicht Rustans'];noWikiID;WORK_OF_ART;"1"
5525;DAS_IST_DIE_GEBURTSSTUNDE_DER_REALISTISCHEN_ILLUSION;['Das ist die Geburtsstunde der realistischen Illusion'];noWikiID;WORK_OF_ART;"1"
5526;DAS_IST_DIE_GROSSE_FURCHT;['Das ist die große Furcht'];noWikiID;WORK_OF_ART;"1"
5527;DAS_IST_DIE_HEFE;['Das ist die Hefe'];noWikiID;WORK_OF_ART;"1"
5528;DAS_IST_DIE_MASCHINERIE;['Das ist die Maschinerie'];noWikiID;WORK_OF_ART;"1"
5529;DAS_IST_EBEN_DER_SKEPTISCHE_PRAGMATISMUS;['Das ist eben der skeptische Pragmatismus'];noWikiID;WORK_OF_ART;"1"
5530;DAS_IST_EBEN_DIE_LITERATUR;['Das ist eben die Literatur'];noWikiID;WORK_OF_ART;"1"
5531;DAS_IST_EIGENTLICH_KEINE_HEIKLE_THESE;['Das ist eigentlich keine heikle These'];noWikiID;WORK_OF_ART;"1"
5532;DAS_IST_EIN;['Das ist ein'];noWikiID;WORK_OF_ART;"1"
5533;DAS_IST_EINE_ART_PHILOLOGISCH_GEGRÜNDETER_LITERATURKRITIK;['Das ist eine Art philologisch gegründeter Literaturkritik'];noWikiID;WORK_OF_ART;"1"
5534;DAS_IST_EINE_AUSKUNFT;['Das ist eine Auskunft'];noWikiID;WORK_OF_ART;"1"
5535;DAS_IST_EINE_FÜR_BICHSELS;['Das ist eine für Bichsels'];noWikiID;WORK_OF_ART;"1"
5536;DAS_IST_EINE_GESCHICHTS-UND_GESELLSCHAFTSPHILOSOPHISCHE_POSITION;['Das ist eine geschichts-und gesellschaftsphilosophische Position'];noWikiID;WORK_OF_ART;"1"
5537;DAS_IST_EINE_GRUNDFORMEL;['Das ist eine Grundformel'];noWikiID;WORK_OF_ART;"1"
5538;DAS_IST_EINE_KÜHNE_VARIATION_TRADITIONELLER_HERRSCHAFTSLEGITIMATIONEN;['Das ist eine kühne Variation traditioneller Herrschaftslegitimationen'];noWikiID;WORK_OF_ART;"1"
5539;DAS_IST_EINFACH;['Das ist einfach'];noWikiID;WORK_OF_ART;"1"
5540;DAS_IST_EIN_AFFIRMATIVES_BILDUNGSZIEL;['Das ist ein affirmatives Bildungsziel'];noWikiID;WORK_OF_ART;"1"
5541;DAS_IST_EIN_AUS_TIEFEN_EINBLICKEN_INS_MENSCHSEIN;['Das ist ein aus tiefen Einblicken ins Menschsein'];noWikiID;WORK_OF_ART;"1"
5542;DAS_IST_EIN_DEUTLICHES_SIGNAL_FÜR_DIE_NOTWENDIGKEIT;['Das ist ein deutliches Signal für die Notwendigkeit'];noWikiID;WORK_OF_ART;"1"
5543;DAS_IST_EIN_EFFEKT;['Das ist ein Effekt'];noWikiID;WORK_OF_ART;"1"
5544;DAS_IST_EIN_ELEMENT_FÜR_DIE_AUTHENTIZITÄT;['Das ist ein Element für die Authentizität'];noWikiID;WORK_OF_ART;"1"
5545;DAS_IST_EIN_EPOCHENTYPISCHER_ZUSAMMENHANG;['Das ist ein epochentypischer Zusammenhang'];noWikiID;WORK_OF_ART;"1"
5546;DAS_IST_EIN_GEFÄHRLICHES_WASSER;['Das ist ein gefährliches Wasser'];noWikiID;WORK_OF_ART;"1"
5547;DAS_IST_EIN_GRUND,_WARUM;['Das ist ein Grund, warum'];noWikiID;WORK_OF_ART;"1"
5548;DAS_IST_EIN_HÖCHST;['Das ist ein höchst'];noWikiID;WORK_OF_ART;"1"
5549;DAS_IST_EIN_ICH-SEIN;['Das ist ein Ich-Sein'];noWikiID;WORK_OF_ART;"1"
5550;DAS_IST_EIN_KONTRAPUNKTISCHES_REZITATIV;['Das ist ein kontrapunktisches Rezitativ'];noWikiID;WORK_OF_ART;"1"
5551;DAS_IST_EIN_KÖNIG_FÜR_SICH;['Das ist ein König für sich'];noWikiID;WORK_OF_ART;"1"
5552;DAS_IST_EIN_MERKWÜRDIGER_ERZÄHLEINSATZ;['Das ist ein merkwürdiger Erzähleinsatz'];noWikiID;WORK_OF_ART;"1"
5553;DAS_IST_EIN_SELIGER_AUGENBLICK;['Das ist ein seliger Augenblick'];noWikiID;WORK_OF_ART;"1"
5554;DAS_IST_EIN_TRAUM;['Das ist ein Traum'];noWikiID;WORK_OF_ART;"1"
5555;DAS_IST_ENDLICH;['Das ist endlich'];noWikiID;WORK_OF_ART;"1"
5556;DAS_IST_ERLÖSTE_LIEBE_...;['Das ist erlöste Liebe ...'];noWikiID;WORK_OF_ART;"1"
5557;DAS_IST_ER_JA_DOCH;['Das ist er ja doch'];noWikiID;WORK_OF_ART;"1"
5558;DAS_IST_ER_ZUR_ZEIT_DER_GESCHICHTE;['Das ist er zur Zeit der Geschichte'];noWikiID;WORK_OF_ART;"1"
5559;DAS_IST_ES,_WAS_ICH_DEN_STEINERNEN_STIL;['Das ist es, was ich den steinernen Stil'];noWikiID;WORK_OF_ART;"1"
5560;DAS_IST_ES_WOHL_AUCH;['Das ist es wohl auch'];noWikiID;WORK_OF_ART;"1"
5561;DAS_IST_ETWAS_BESONDERES,_ETWAS,_WAS_SONST_FAST_NIE_GELINGT,_WIE_WIR_IN_UNSEREN_WEITEREN_BETRACHTUNGEN;['Das ist etwas Besonderes, etwas, was sonst fast nie gelingt, wie wir in unseren weiteren Betrachtungen'];noWikiID;WORK_OF_ART;"1"
5562;DAS_IST_FÜR_'REALISTISCHE'_MASSSTÄBE_ZWEIFELSOHNE_ÜBERSPANNT;"[""Das ist für 'realistische' Maßstäbe zweifelsohne überspannt""]";noWikiID;WORK_OF_ART;"1"
5563;DAS_IST_FÜR_ALLE_ENGLISCHEN_ROMANE;['Das ist für alle englischen Romane'];noWikiID;WORK_OF_ART;"1"
5564;DAS_IST_FÜR_UNS_WOMÖGLICH_NOCH_BEFREMDLICHER;['Das ist für uns womöglich noch befremdlicher'];noWikiID;WORK_OF_ART;"1"
5565;DAS_IST_GANZ_IM_STIL_DES_GENRES;['Das ist ganz im Stil des Genres'];noWikiID;WORK_OF_ART;"1"
5566;DAS_IST_GAR_EIN_GENERAL;['Das ist gar ein General'];noWikiID;WORK_OF_ART;"1"
5567;DAS_IST_GESCHICHTSPHILOSOPHIE;['Das ist Geschichtsphilosophie'];noWikiID;WORK_OF_ART;"1"
5568;DAS_IST_GEWISS_DER_SICHERERE_ORT_FÜR_VON_DEN_GESELLSCHAFTLICHEN_NORMEN;['Das ist gewiß der sicherere Ort für von den gesellschaftlichen Normen'];noWikiID;WORK_OF_ART;"1"
5569;DAS_IST_IHR_FLUCH;['Das ist ihr Fluch'];noWikiID;WORK_OF_ART;"1"
5570;DAS_IST_INSOFERN_NICHT_WENIG_PARADOX;['Das ist insofern nicht wenig paradox'];noWikiID;WORK_OF_ART;"1"
5571;DAS_IST_IN_DER_TAT_EIN_SPIEL,_NÄMLICH_EIN_WORTSPIEL;['Das ist in der Tat ein Spiel, nämlich ein Wortspiel'];noWikiID;WORK_OF_ART;"1"
5572;DAS_IST_JA_EBEN_DER_ZWIESPALT_IN_MIR,_DASS_MEINE_VERNUNFT_IN_BESTÄNDIGEM_KAMPF;['Das ist ja eben der Zwiespalt in mir, daß meine Vernunft in beständigem Kampf'];noWikiID;WORK_OF_ART;"1"
5573;DAS_IST_JA_EBEN_TYPISCH_FÜR_DIE_AUFKLÄRUNG:_DASS_ALLES;['Das ist ja eben typisch für die Aufklärung: daß alles'];noWikiID;WORK_OF_ART;"1"
5574;DAS_IST_JA_ÜBERHAUPT_DAS_KENNZEICHEN_DER_ABKEHR;['Das ist ja überhaupt das Kennzeichen der Abkehr'];noWikiID;WORK_OF_ART;"1"
5575;DAS_IST_KEIN;['Das ist kein'];noWikiID;WORK_OF_ART;"1"
5576;DAS_IST_KEINE_BESCHEIDENHEIT;['Das ist keine Bescheidenheit'];noWikiID;WORK_OF_ART;"1"
