Column;wikiname;variations;wikiID;tag;count
1224;B._BRECHT;['B. Brecht'];noWikiID;PERSON;"1"
1225;B._M._BUCHMANN;['B. M. Buchmann'];noWikiID;PERSON;"1"
1226;B._NEUKIRCH;['B. Neukirch'];noWikiID;PERSON;"1"
1227;B._V._WIESE;['B. v. Wiese'];noWikiID;PERSON;"1"
1228;BAADER;['Baader', 'BAADER'];noWikiID;PERSON;"5"
1229;BAAL;['Baal'];noWikiID;PERSON;"10"
1230;BAAL_WEITE_FELDER;['Baal weite Felder'];noWikiID;PERSON;"1"
1231;BABETTE_VON_BÜLOW;"['Babett; von Bülow']";noWikiID;PERSON;"1"
1232;BABETTE;['Babette'];noWikiID;PERSON;"1"
1233;BABETTE_VON_BÜLOW;['Babette von Bülow'];Q98460;PERSON;"6"
1234;BABITKA;['Babitka'];noWikiID;PERSON;"1"
1235;BABYLON;['Babylon'];noWikiID;PERSON;"1"
1236;BACCHANTEN;['Bacchanten'];noWikiID;PERSON;"1"
1237;BACCHUS;['Bacchus'];noWikiID;PERSON;"3"
1238;BACH;['Bach'];noWikiID;PERSON;"2"
1239;BACHERN;['Bachern'];noWikiID;PERSON;"1"
1240;BACHMANN;['Bachmann', 'BACHMANN'];noWikiID;PERSON;"56"
1241;BACHMANN;['Bachmanns'];noWikiID;PERSON;"16"
1242;BACHS;['Bachs'];noWikiID;PERSON;"1"
1243;BACO[N];['Baco[n]'];noWikiID;PERSON;"1"
1244;BADEN;['Baden'];noWikiID;PERSON;"1"
1245;BAECHTOLD;['Baechtold'];noWikiID;PERSON;"1"
1246;BAHNBRECHENDES;['Bahnbrechendes'];noWikiID;PERSON;"1"
1247;BAHNWÄRTER_THIEL;['Bahnwärter Thiel'];noWikiID;PERSON;"2"
1248;BAHRS;['Bahrs', 'BAHRS'];noWikiID;PERSON;"41"
1249;BAILE;['Baile'];noWikiID;PERSON;"1"
1250;BALBULUS;['Balbulus'];noWikiID;PERSON;"1"
1251;BALDACH;['Baldach'];noWikiID;PERSON;"1"
1252;BALDANDERS;['Baldanders'];noWikiID;PERSON;"1"
1253;BALDASSARE_CASTIGLIONE;['Baldassare Castigliones', 'Baldassare Castiglione'];Q211133;PERSON;"4"
1254;BALDE;['Balde'];noWikiID;PERSON;"7"
1255;BALDERICH_VON_BOURGUEIL;['Baudri de Bourgueil'];Q804774;PERSON;"2"
1256;BALDUIN_BÄHLAMM;['Balduin Bählamm'];noWikiID;PERSON;"2"
1257;BALDUIN_MÖLLHAUSEN;['Balduin Möllhausen', 'Balduin Möllhausens'];Q99917;PERSON;"2"
1258;BALDUIN_SULZER;['Sulzers'];Q804824;PERSON;"9"
1259;BALDUR_VON_MOEVE;['Baldur von Moeve'];noWikiID;PERSON;"1"
1260;BALI;['Bali'];noWikiID;PERSON;"1"
1261;BALL;['Ball'];noWikiID;PERSON;"7"
1262;BALLETTA;['Balletta'];noWikiID;PERSON;"1"
1263;BALLETTINSZENIERUNGEN;['Ballettinszenierungen'];noWikiID;PERSON;"1"
1264;BALSMANNUS;['BALSMANNUS'];noWikiID;PERSON;"1"
1265;BALTASAR_GRACIÁN;['Balthasar Gracián', 'Balthasar Graciáns', 'Baltasar Gracián', 'Baltasar Gracián y Morales'];Q360512;PERSON;"6"
1266;BALTHASAR_(THÜRINGEN_UND_MEISSEN);['Balthasar'];Q179421;PERSON;"2"
1267;BALTHASAR_KINDERMANN;['Kindermanns'];Q96325;PERSON;"1"
1268;BALTHASAR_KINDERMANN;['Balthasar Kindermanns'];noWikiID;PERSON;"3"
1269;BALTHASAR_NEUMANNS;['Balthasar Neumanns'];noWikiID;PERSON;"1"
1270;BALTHASAR_SCHUPP;['Balthasar Schupp'];noWikiID;PERSON;"1"
1271;BALTHASAR_SPROSS;['Balthasar Spross', 'Balthasar Sproß'];noWikiID;PERSON;"2"
1272;BALTHASAR_WILHELM_VON_WALTHER_UND_CRONEGK;['Cronegk'];Q23060167;PERSON;"2"
1273;BALTZER;['Baltzer'];noWikiID;PERSON;"1"
1274;BALZER;['Balzer'];noWikiID;PERSON;"2"
1275;BALZER_ALIG;['Balzer Alig'];noWikiID;PERSON;"2"
1276;BAMBINE;['Bambine'];noWikiID;PERSON;"2"
1277;BANAL-ALLTÄGLICHE;['Banal-Alltägliche'];noWikiID;PERSON;"1"
1278;BANDEMERS;['Bandemers'];noWikiID;PERSON;"1"
1279;BANNWALDSEE;['Bannwaldsee'];noWikiID;PERSON;"1"
1280;BANUELS;['Banuels'];noWikiID;PERSON;"1"
1281;BARABARA_FRISCHMUTHS;['Barabara Frischmuths'];noWikiID;PERSON;"1"
1282;BARBARA_(SÄNGERIN);['Barbara'];Q1804;PERSON;"2"
1283;BARBARA_BAUER_(SCHAUSPIELERIN);['Barbara Bauer'];Q47457661;PERSON;"1"
1284;BARBARA_BECKER-CANTARINO;['Becker-Cantarino', 'Barbara Becker-Cantarino'];Q67083745;PERSON;"4"
1285;BARBARA_BRONNEN;['Barbara Bronnen'];Q807372;PERSON;"1"
1286;BARBARA_CHRISTIAN;['Barbara Christian'];noWikiID;PERSON;"1"
1287;BARBARA_DUDEN;['Barbara Duden'];noWikiID;PERSON;"1"
1288;BARBARA_FRISCHMUTH;['Barbara Frischmuth'];noWikiID;PERSON;"3"
1289;BARBARA_GUTT;['Barbara Gutt'];noWikiID;PERSON;"1"
1290;BARBARA_HOLZER;['Barbara Holzer'];noWikiID;PERSON;"2"
1291;BARBARA_J._WRASIDLO;['Barbara J. Wrasidlo'];noWikiID;PERSON;"1"
1292;BARBARA_JULIANE_PENZEL;['Barbara Juliane Penzel'];Q807492;PERSON;"2"
1293;BARBARA_KRAUSE_(SCHRIFTSTELLERIN);['Barbara Krause'];Q807515;PERSON;"1"
1294;BARBARA_KÖHLER;['Barbara Köhler'];Q125511;PERSON;"5"
1295;BARBARA_LERSCH;['Barbara Lersch'];noWikiID;PERSON;"1"
1296;BARBARA_MARX;['Barbara Marx'];noWikiID;PERSON;"1"
1297;BARBARA_NIGGL_RADLOFF;['Niggl'];Q101160721;PERSON;"4"
1298;BARBARA_PYM;['Barbara Pym'];Q272585;PERSON;"1"
1299;BARBARA_REGINA;['Barbara Regina'];noWikiID;PERSON;"1"
1300;BARBARA_SMITH;['Barbara Smith'];noWikiID;PERSON;"1"
1301;BARBARA_VINKEN;['Barbara Vinken'];noWikiID;PERSON;"1"
1302;BARBARA_VOIGT;['Barbara Voigt'];noWikiID;PERSON;"1"
1303;BARBARA_VON_NIKOMEDIEN;['Barbara'];Q192816;PERSON;"2"
1304;BARBARA_VON_THIERAU;['Barbara von Thierau'];noWikiID;PERSON;"1"
1305;BARBARO;['Barbaro'];noWikiID;PERSON;"1"
1306;BARBIAN;['Barbian'];noWikiID;PERSON;"1"
1307;BARBIE-PUPPEN;['Barbie-Puppen'];noWikiID;PERSON;"1"
1308;BARBIZON;['Barbizon'];noWikiID;PERSON;"1"
1309;BARBY;['Barby'];noWikiID;PERSON;"3"
1310;BARBYS;['Barbys'];noWikiID;PERSON;"1"
1311;BARCLAY;['Barclay'];noWikiID;PERSON;"1"
1312;BARCLAY;['Barclays'];noWikiID;PERSON;"3"
1313;BARDIETE;['Bardiete'];noWikiID;PERSON;"1"
1314;BARNABAS_(APOSTEL);['Barnabas'];Q185856;PERSON;"2"
1315;BARNARD_COLLEGE;['Barnard College'];noWikiID;PERSON;"1"
1316;BARNER;['Barner'];noWikiID;PERSON;"15"
1317;BARNES;['Barnes'];noWikiID;PERSON;"2"
1318;BARNET;['Barnet'];noWikiID;PERSON;"1"
1319;BARNEY;['Barney'];noWikiID;PERSON;"2"
1320;BARNEY_RAILROAD_CAR_FONDRY_»;['Barney Railroad Car Fondry »'];noWikiID;PERSON;"1"
1321;BARON;['Baron'];noWikiID;PERSON;"2"
1322;BARONIN;['Baronin'];noWikiID;PERSON;"3"
1323;BARONIN_FORTUNATA;['Baronin Fortunata'];noWikiID;PERSON;"2"
1324;BARONIN_FRITZ;['Baronin Fritz'];noWikiID;PERSON;"1"
1325;BARONIN_REHLEN;['Baronin Rehlen'];noWikiID;PERSON;"1"
1326;BARONIN_VON_STAËL-HOLSTEIN;['Baronin von Staël-Holstein'];noWikiID;PERSON;"1"
1327;BARON_ADOLF_BYSTRAM;['Baron Adolf Bystram'];noWikiID;PERSON;"1"
1328;BARON_AUF_DEN_BÄUMEN;['Baron auf den Bäumen'];noWikiID;PERSON;"1"
1329;BARON_BRUNNECK;['Baron Brunneck'];noWikiID;PERSON;"1"
1330;BARON_D'EYNCOURT;"[""Baron d'Eyncourt""]";noWikiID;PERSON;"2"
1331;BARON_HOCHAU;['Baron Hochau'];noWikiID;PERSON;"1"
1332;BARON_LERCHENAU;['Baron Lerchenau'];noWikiID;PERSON;"1"
1333;BARON_NEUHOF;['Baron Neuhof'];noWikiID;PERSON;"1"
1334;BARON_NORDHEIM;['Baron Nordheim'];noWikiID;PERSON;"1"
1335;BARON_OCHS;['Baron Ochs'];noWikiID;PERSON;"2"
1336;BARON_ROFRANO;['Baron Rofrano'];noWikiID;PERSON;"1"
1337;BARON_RYBURG;['Baron Ryburg'];noWikiID;PERSON;"1"
1338;BARREH;['Barreh'];noWikiID;PERSON;"1"
1339;BARRETT;['Barrett'];noWikiID;PERSON;"5"
1340;BARTELS;['Bartels'];noWikiID;PERSON;"4"
1341;BARTEL_TURASER;['Bartel Turaser'];noWikiID;PERSON;"1"
1342;BARTH;['Barth'];noWikiID;PERSON;"1"
1343;BARTHES;['Barthes'];noWikiID;PERSON;"3"
1344;BARTHOLD;['Barthold'];noWikiID;PERSON;"3"
1345;BARTHOLD_FEIND;['Barthold Feind'];Q809288;PERSON;"2"
1346;BARTHOLD_GEORG_NIEBUHR;['Barthold Georg Niebuhr'];noWikiID;PERSON;"1"
1347;BARTHOLD_H;['Barthold H'];noWikiID;PERSON;"1"
1348;BARTHOLD_HEINRICH_BROCKES;['Barthold Heinrich Brockes', 'Brockes', 'Barthold Hinrich Brockes'];Q67054;PERSON;"63"
1349;BARTHS;['Barths'];noWikiID;PERSON;"2"
1350;BARTOLOMEO_AMMANATI;['Ammanati'];Q312366;PERSON;"1"
1351;BARTOLOMÉ_ESTEBAN_MURILLO;['Bartolomé Murillo'];Q192062;PERSON;"1"
1352;BARTSCH;['Bartsch'];noWikiID;PERSON;"2"
1353;BARUCH;['Baruch'];noWikiID;PERSON;"1"
1354;BARUCH_DE_SPINOZA;['Spinozas', 'Baruch de Spinoza', 'Spinoza'];Q35802;PERSON;"17"
1355;BARUCH_HIRSCHFELD;['Baruch Hirschfeld'];noWikiID;PERSON;"4"
1356;BASEDOW;['Basedow'];noWikiID;PERSON;"1"
1357;BASILEUS;['Basileus'];noWikiID;PERSON;"1"
1358;BASILIUS_DER_GROSSE;['Basilius'];Q44258;PERSON;"1"
1359;BASILIUS_KNOX;['Basilius Knox'];noWikiID;PERSON;"1"
1360;BASINIS;['Basinis'];noWikiID;PERSON;"1"
1361;BASIUUS;['BASIUUS'];noWikiID;PERSON;"1"
1362;BASSA_SELIM;['Bassa Selim'];noWikiID;PERSON;"1"
1363;BASSIANUS_(CAESAR);['Bassianus'];Q731546;PERSON;"1"
1364;BASSLER;['Baßler'];noWikiID;PERSON;"3"
1365;BASSOMPIERRES;['Bassompierres'];noWikiID;PERSON;"1"
1366;BASTEI-VERLAG;['Bastei-Verlag'];noWikiID;PERSON;"1"
1367;BATH_HENRY_TILNEY;['Bath Henry Tilney'];noWikiID;PERSON;"1"
1368;BATT;['Batt'];noWikiID;PERSON;"1"
1369;BATTISTA_MALATESTA;['Battista da Montefeltro'];Q4869934;PERSON;"1"
1370;BATTISTA_SFORZA;['Battista Sforza'];Q810972;PERSON;"1"
1371;BAUER;['Bauer'];noWikiID;PERSON;"2"
1372;BAUERLE,_RAIMUND;['BAUERLE, RAIMUND'];noWikiID;PERSON;"1"
1373;BAUERNFELD-PREIS;['BAUERNFELD-Preis'];noWikiID;PERSON;"1"
1374;BAUERNSOHN_JUST_EVERSTEIN;['Bauernsohn Just Everstein'];noWikiID;PERSON;"1"
1375;BAUERNSOHN_LANDRY_LIEBENDE_FANCHON;['Bauernsohn Landry liebende Fanchon'];noWikiID;PERSON;"1"
1376;BAUERNSTÜCKE;['Bauernstücke'];noWikiID;PERSON;"1"
1377;BAUERNTÖLPEL;['Bauerntölpel'];noWikiID;PERSON;"2"
1378;BAUM;['Baum'];noWikiID;PERSON;"2"
1379;BAUMEISTER;['Baumeister'];noWikiID;PERSON;"2"
1380;BAUMEISTER_BEI;['Baumeister bei'];noWikiID;PERSON;"1"
1381;BAUMGARTEN;['Baumgarten'];noWikiID;PERSON;"24"
1382;BAUMGARTEN;['Baumgartens'];noWikiID;PERSON;"17"
1383;BAUMGÄNNER;['Baumgänner'];noWikiID;PERSON;"1"
1384;BAUMSTARK;['Baumstark'];noWikiID;PERSON;"1"
1385;BAUR;['Baur'];noWikiID;PERSON;"3"
1386;BAUSINGER;['Bausinger'];noWikiID;PERSON;"8"
1387;BAYER;['Bayer', 'BAYER'];noWikiID;PERSON;"4"
1388;BAYLES_DICTIONNAIRE;['Bayles Dictionnaire'];noWikiID;PERSON;"1"
1389;BE-;['be-'];noWikiID;PERSON;"3"
1390;BEATA_STURM;['Beata Sturm', 'Beata Sturms'];Q813108;PERSON;"6"
1391;BEATE;['Beate'];noWikiID;PERSON;"32"
1392;BEATES;['Beates'];noWikiID;PERSON;"8"
1393;BEATE_HEINOLD;['Beate Heinold'];noWikiID;PERSON;"1"
1394;BEATE_MORGENSTERN;['Beate Morgenstern'];Q813167;PERSON;"1"
1395;BEATE_REITERER;['Beate Reiterer'];noWikiID;PERSON;"1"
1396;BEATLES;['Beatles'];noWikiID;PERSON;"1"
1397;BEATLES-SONG;['Beatles-Song'];noWikiID;PERSON;"1"
1398;BEATRICE;['Beatrice'];noWikiID;PERSON;"7"
1399;BEATRICE_D'_ARAGONA;"[""Beatrice d' Aragona""]";noWikiID;PERSON;"1"
1400;BEATRICE_FEROLLI;['Beatrice Ferolli'];Q813246;PERSON;"1"
1401;BEATRICE_PORTINARI;['Beatrices'];Q232913;PERSON;"2"
1402;BEATRICE_ROHNER;['Rohner'];Q17521521;PERSON;"2"
1403;BEATRICE_SANDBERG;['Beatrice Sandberg'];noWikiID;PERSON;"1"
1404;BEATRICE_VON_MATT;['Beatrice von Matt'];Q19274832;PERSON;"3"
1405;BEATRICE_VON_PORTUGAL;['Beatriz'];Q440112;PERSON;"4"
1406;BEATRICE_WEBB;['Beatrice Webb'];Q242666;PERSON;"1"
1407;BEATRIJS_VON_NAZARETH;['Beatrix von Nazareth'];Q454198;PERSON;"2"
1408;BEATRIX_(NIEDERLANDE);['Beatrix'];Q29574;PERSON;"1"
1409;BEATRIX_VON_N;['Beatrix von N'];noWikiID;PERSON;"1"
1410;BEATRIZ_DE_DIA;['Beatriz de Dia', 'Comtessa de Dia'];Q4498;PERSON;"3"
1411;BEATUS;['Beatus'];Q324548;PERSON;"1"
1412;BEAT_BRECHBÜHL;['Beat Brechbühl'];Q124487;PERSON;"4"
1413;BEAT_LUDWIG_VON_MURALT;['Beat Ludwig von Muralt', 'Beat Ludwig von Muralts'];Q813079;PERSON;"4"
1414;BEAT_STERCHI;['Beat Sterchi'];Q813089;PERSON;"1"
1415;BEAT_STERCHI_BLÖSCH;['Beat Sterchi Blösch'];noWikiID;PERSON;"1"
1416;BEAUVOIR;['Beauvoir'];noWikiID;PERSON;"6"
1417;BEAUVOIR;['Beauvoirs'];noWikiID;PERSON;"4"
1418;BEBAUUNGSPROJEKTS;['Bebauungsprojekts'];noWikiID;PERSON;"1"
1419;BECHERS;['Bechers'];noWikiID;PERSON;"1"
1420;BECKER;['Becker'];noWikiID;PERSON;"4"
1421;BECKET;['Becket'];noWikiID;PERSON;"2"
1422;BECKETS;['Beckets'];noWikiID;PERSON;"1"
1423;BECKETT;['Beckett'];noWikiID;PERSON;"4"
1424;BECKETT;['Becketts'];noWikiID;PERSON;"3"
1425;BECKHS;['Beckhs'];noWikiID;PERSON;"1"
1426;BECK_(KARIKATURIST);['BECK'];Q813654;PERSON;"3"
1427;BECK_(MUSIKER);['Beck'];Q11901;PERSON;"1"
1428;BEDA;['Beda'];noWikiID;PERSON;"1"
1429;BEDA_ANGEHRN;['Beda Angehrn'];Q813787;PERSON;"1"
1430;BEDENKENSWERTEN;['bedenkenswerten'];noWikiID;PERSON;"1"
1431;BEDEUTENDERE;['Bedeutendere'];noWikiID;PERSON;"1"
1432;BEDEUTSAMER;['Bedeutsamer'];noWikiID;PERSON;"5"
1433;BEDEUTSAMSTES;['Bedeutsamstes'];noWikiID;PERSON;"1"
1434;BEDRÜCKENDES;['Bedrückendes'];noWikiID;PERSON;"1"
1435;BEDÜRFNISLAGE;['Bedürfnislage'];noWikiID;PERSON;"5"
1436;BEER;['Beer'];noWikiID;PERSON;"9"
1437;BEERDIGUNGSGEDICHTE;['Beerdigungsgedichte'];noWikiID;PERSON;"1"
1438;BEERS;['Beers', 'BEERS'];noWikiID;PERSON;"3"
1439;BERTHOLD_AUERBACH;['Beethold Auerbachs'];noWikiID;PERSON;"1"
1440;BEETZ;['Beetz'];noWikiID;PERSON;"2"
1441;BEFEHL_HERBERTS;['Befehl Herberts'];noWikiID;PERSON;"1"
1442;BEGBICK;['Begbick'];noWikiID;PERSON;"5"
1443;BEGEGNENDES;['Begegnendes'];noWikiID;PERSON;"2"
1444;BEGRENZUNGSMARKE;['Begrenzungsmarke'];noWikiID;PERSON;"1"
1445;BEGRÄBNISRITUALS;['Begräbnisrituals'];noWikiID;PERSON;"1"
1446;BEGUARDORUM_ET_BEGUINARUM;['Beguardorum et Beguinarum'];noWikiID;PERSON;"1"
1447;BEGUINES;['Beguines'];noWikiID;PERSON;"1"
1448;BEHAIM;['Behaim'];noWikiID;PERSON;"1"
1449;BEHN;['Behn'];noWikiID;PERSON;"2"
1450;BEHUTSAME;['Behutsame'];noWikiID;PERSON;"1"
1451;BEIDEN;['Beiden'];noWikiID;PERSON;"2"
1452;BEIL;['Beil'];noWikiID;PERSON;"2"
1453;BEIL_VND_STANGEN;['Beil vnd Stangen'];noWikiID;PERSON;"1"
1454;BEIMONT;['Beimont'];noWikiID;PERSON;"1"
1455;BEINEBERG;['Beineberg'];noWikiID;PERSON;"1"
1456;BEI_SCHUBERTRING;['bei Schubertring'];noWikiID;PERSON;"1"
1457;BEKENNERIN;['Bekennerin'];noWikiID;PERSON;"1"
1458;BEKLEIDT;['Bekleidt'];noWikiID;PERSON;"1"
1459;BELASTUNGSMATERIAL;['Belastungsmaterial'];noWikiID;PERSON;"1"
1460;BELFONTAINES_VON_DEUTSCHLAND;['Belfontaines von Deutschland'];noWikiID;PERSON;"1"
1461;BELLE_ALLIANCE;['Belle Alliance'];noWikiID;PERSON;"1"
1462;BELLING;['Belling'];noWikiID;PERSON;"1"
1463;BELLT;['Bellt'];noWikiID;PERSON;"1"
1464;BELL_HOOKS;['bell hooks'];noWikiID;PERSON;"1"
1465;BELMONTE;['Belmonte'];noWikiID;PERSON;"3"
1466;BELOVED;['Beloved'];noWikiID;PERSON;"5"
1467;BELRIGUARDO;['Belriguardo'];noWikiID;PERSON;"1"
1468;BEMBO;['Bembo'];noWikiID;PERSON;"1"
1469;BEMDT_VON_VITZEWITZ;['Bemdt von Vitzewitz'];noWikiID;PERSON;"1"
1470;BENDAS;['BENDAS'];noWikiID;PERSON;"1"
1471;BENDAVIDS;['Bendavids'];noWikiID;PERSON;"1"
1472;BENDER;['Bender'];noWikiID;PERSON;"1"
1473;BENEDETTA;['Benedetta'];noWikiID;PERSON;"1"
1474;BENEDETTO_CROCE;['Benedetto Croce'];Q192348;PERSON;"1"
1475;BENEDETTO_VARCHI;['Benedetto Varchi'];Q176833;PERSON;"1"
1476;BENEDICTUS_(BARUCH)_DE_SPINOZA;['Benedictus (Baruch) de Spinoza'];noWikiID;PERSON;"1"
1477;BENEDICTUS_CHELIDONIUS;['Chelidonius'];Q15431268;PERSON;"1"
1478;BENEDICT_NICOLSON;['Benedict'];Q320152;PERSON;"1"
1479;BENEDICT_RANDHARTINGER;['BENEDIKT RANDHARTINGER'];Q816872;PERSON;"1"
1480;BENEDIKTE_NAUBERT;['Christiane Benedikte', 'Nauberts', 'Christiane Benedikte Naubert', 'Naubert'];Q817035;PERSON;"6"
1481;BENEDIKTINE;['Benediktine'];noWikiID;PERSON;"1"
1482;BENEDIKTINERMÖNCHS;['Benediktinermönchs'];noWikiID;PERSON;"1"
1483;BENEDIKTINERPATER_CARLI_DECURTINS;['Benediktinerpater Carli Decurtins'];noWikiID;PERSON;"1"
1484;BENEDIKTINER_P._RUDOLPH_VON_GRASER;['Benediktiner P. RUDOLPH VON GRASER'];noWikiID;PERSON;"1"
1485;BENEDIKT_JESSING;['Benedikt Jeßing'];noWikiID;PERSON;"1"
1486;BENEDIKT_TSCHACHTLAN;['Benedict Tschachtlan'];Q15434007;PERSON;"1"
1487;BENEDIKT_VON_NURSIA;['Benedikt'];Q44265;PERSON;"1"
1488;BENHABIB;['Benhabib'];noWikiID;PERSON;"2"
1489;BENIGNA_KÖNIG;['Benigna König'];noWikiID;PERSON;"3"
1490;BENIGNA_VON_SOLMS-LAUBACH;['Benigna von Solms-Laubach'];noWikiID;PERSON;"1"
1491;BENJAMENTA;['Benjamenta'];noWikiID;PERSON;"2"
1492;BENJAMINSCHER;['Benjaminscher'];noWikiID;PERSON;"1"
1493;BENJAMIN_CONSTANT;['Benjamin Constant'];Q123089;PERSON;"4"
1494;BENJAMIN_CONSTANT;['Benjamin Constants'];noWikiID;PERSON;"1"
1495;BENJAMIN_FRANKLIN;['Benjamin Franklin'];Q34969;PERSON;"1"
1496;BENJAMIN_I.2;['Benjamin I.2'];noWikiID;PERSON;"1"
1497;BENJAMIN_NEUKIRCH;['Benjamin Neukirch', 'Benjamin Neukirchs'];Q106309;PERSON;"13"
1498;BENJAMIN_THAU;['Thau'];Q817712;PERSON;"1"
1499;BENNETT;['Bennett'];noWikiID;PERSON;"2"
1500;BENNINGER;['Benninger'];noWikiID;PERSON;"2"
1501;BENNINGERS;['Benningers'];noWikiID;PERSON;"2"
1502;BENNO_BESSON;['Benno Besson'];Q449296;PERSON;"2"
1503;BENNO_OHNESORG;['Benno Ohnesorg'];Q57489;PERSON;"1"
1504;BENNO_V._WIESES;['Benno v. Wieses'];noWikiID;PERSON;"1"
1505;BENNO_VON_WIESE;['Benno von Wiese'];noWikiID;PERSON;"2"
1506;BENOÎT_ULYSSE_DE_RATTI-MENTON;['Ratti'];Q2660557;PERSON;"1"
1507;BENSON;['Benson'];noWikiID;PERSON;"1"
1508;BENVENUTO_CELLINI;['Benvenuto Cellini'];Q190116;PERSON;"1"
1509;BENYOWSKY;['Benyowsky'];noWikiID;PERSON;"1"
1510;BENYOWSKY;['Benyowskys'];noWikiID;PERSON;"1"
1511;BEN_JOCHAI;['Ben Jochai'];noWikiID;PERSON;"10"
1512;BEN_JOCHAI;['Ben Jochais'];noWikiID;PERSON;"2"
1513;BEN_JONSON;['Ben Jonson'];Q193857;PERSON;"1"
1514;BERCHTA;['Berchta'];noWikiID;PERSON;"1"
1515;BERDOA;['Berdoa'];noWikiID;PERSON;"6"
1516;BERDOA;['Berdoas'];noWikiID;PERSON;"1"
1517;BERESINA;['Beresina'];noWikiID;PERSON;"1"
1518;BERG;['Berg', 'BERG'];noWikiID;PERSON;"5"
1519;BERGBAUUNTERNEHMER;['Bergbauunternehmer'];noWikiID;PERSON;"1"
1520;BERGEMANN;['Bergemann'];noWikiID;PERSON;"1"
1521;BERGHAHN;['Berghahn'];noWikiID;PERSON;"1"
1522;BERGLINGER;['Berglinger'];noWikiID;PERSON;"11"
1523;BERGLINGER;['Berglingers'];noWikiID;PERSON;"4"
1524;BERGMANN;['Bergmann'];noWikiID;PERSON;"3"
1525;BERGMANN;['Bergmanns'];noWikiID;PERSON;"1"
1526;BERIT_KAUFFELDT;['Kauffeldt'];Q92248;PERSON;"1"
1527;BERLE;['Berle'];noWikiID;PERSON;"1"
1528;BERLINERS;['Berliners'];noWikiID;PERSON;"1"
1529;BERLIOZ_ET_L'EUROPE_ROMANTIQUE;"[""Berlioz et l'Europe romantique""]";noWikiID;PERSON;"1"
1530;BERMAN;['Berman'];noWikiID;PERSON;"1"
1531;BERMBACH;['Bermbach'];noWikiID;PERSON;"1"
1532;BERNARDI;['Bernardi'];noWikiID;PERSON;"1"
1533;BERNARDS_EXPERIMENTALPSYCHOLOGIE;['Bernards Experimentalpsychologie'];noWikiID;PERSON;"1"
1534;BERNARDT;['Bernardt'];noWikiID;PERSON;"1"
1535;BERNARD_(BISCHOF_ST._DAVIDS);['Bernard'];Q822215;PERSON;"4"
1536;BERNARD_DE_FONTANELLES;['Bernard de Fontanelles'];noWikiID;PERSON;"1"
1537;BERNARD_GRASSET;['Bernard Grasset'];noWikiID;PERSON;"1"
1538;BERNARD_LAZARES;['Bernard Lazares'];noWikiID;PERSON;"1"
1539;BERNARD_LE_BOVIER_DE_FONTENELLE;['Fontenelles', 'Bernard de Fontenelle', 'Bernard de Fontenelles'];Q310309;PERSON;"7"
1540;BERNARD_MANDEVILLE;['Bernard de Mandeville'];Q379912;PERSON;"1"
1541;BERNARD_VON_BRENTANO;['Bernard von Brentano'];Q76283;PERSON;"2"
1542;BERNDT_VON_VITZEWITZ;['Berndt von Vitzewitz'];noWikiID;PERSON;"4"
1543;BERND_AUEROCHS;['Bernd Auerochs'];Q95319704;PERSON;"1"
1544;BERND_DOLLE-WEINKAUFF;['Dolle-Weinkauff'];Q95226592;PERSON;"1"
1545;BERND_LANDVOIGT;['Bernd'];Q823795;PERSON;"1"
1546;BERND_LUTZ_(VERLEGER);['Bernd Lutz'];Q95246896;PERSON;"1"
1547;BERND_NEUMANN;['Bernd Neumann'];Q78341;PERSON;"1"
1548;BERND_WITTE;['Bernd Witte'];Q93429716;PERSON;"2"
1549;BERNER;['Berner'];noWikiID;PERSON;"2"
1550;BERNHARDS_AMRAS;['BERNHARDS Amras'];noWikiID;PERSON;"1"
1551;BERNHARD_BEIDERLINDEN;['Beider'];Q64734572;PERSON;"1"
1552;BERNHARD_DIEBOLD;['Bernhard Diebold'];Q824888;PERSON;"1"
1553;BERNHARD_ECHTE;['Bernhard Echte'];Q824930;PERSON;"1"
1554;BERNHARD_EHRENTHAL;['Bernhard Ehrenthal'];noWikiID;PERSON;"1"
1555;BERNHARD_GIGER;['Bernhard Giger'];noWikiID;PERSON;"2"
1556;BERNHARD_GREINER;['Bernhard Greiner'];noWikiID;PERSON;"1"
1557;BERNHARD_III._(SACHSEN);['Bernhard'];Q565737;PERSON;"4"
1558;BERNHARD_KELLERMANNS;['Bernhard Kellermanns'];noWikiID;PERSON;"1"
1559;BERNHARD_SPIESS;['Bernhard Spiess'];noWikiID;PERSON;"1"
1560;BERNHARD_SPRÜNGLI;['Bernhard Sprüngli'];noWikiID;PERSON;"1"
1561;BERNHARD_VON_CLAIRVAUX;['Bernhards von Clairvaux'];Q188411;PERSON;"2"
1562;BERNHARD_VON_RICHTHOFEN;['Bernhard von Richthofen'];Q15456005;PERSON;"1"
1563;BERNHARD_WALDENFELS;['Bernhard Waldenfels'];noWikiID;PERSON;"1"
1564;BERNHARD_WYSS;['Bernhard Wyss'];noWikiID;PERSON;"1"
1565;BERNHARD_ZELLER;['Zeller'];Q826209;PERSON;"7"
1566;BERNOULLI;['Bernoulli'];noWikiID;PERSON;"2"
1567;BERNS;['Berns'];noWikiID;PERSON;"8"
1568;BERNSTEIN;['Bernstein'];noWikiID;PERSON;"1"
1569;BERTA;['Berta'];noWikiID;PERSON;"3"
1570;BERTA_FRANZOS;['Franzos'];Q41013360;PERSON;"2"
