,Text,CanonisationScore,NearestNeighbour,SimilarityScore
91,THE_PORTRAIT_OF_A_LADY_Q861017,0.30372380755444,THE_EGOIST_(NOVEL)_Q7731638,0.9046196506630844
92,THE_PORTRAIT_OF_A_LADY_Q861017,0.30372380755444,THE_DUKE'S_CHILDREN_Q7731161,0.8886834624824476
93,THE_PRINCESS_CASAMASSIMA_Q3211932,0.122244604531682,THE_PORTRAIT_OF_A_LADY_Q861017,0.9161036168040092
94,THE_PRINCESS_CASAMASSIMA_Q3211932,0.122244604531682,HESTER_noWikiID,0.9040645471841474
95,THE_PRINCESS_CASAMASSIMA_Q3211932,0.122244604531682,THE_UNCLASSED_Q7771311,0.895670552577616
96,HALF_A_LIFE-TIME_AGO_noWikiID,0.0477757206414661,RUTH_Q80038,0.7943407446990977
97,HALF_A_LIFE-TIME_AGO_noWikiID,0.0477757206414661,NORTH_AND_SOUTH_(GASKELL_NOVEL)_Q1853142,0.7485775634326721
98,HALF_A_LIFE-TIME_AGO_noWikiID,0.0477757206414661,THE_QUIET_HEART_noWikiID,0.7246948144494006
99,THE_HORRORS_OF_OAKENDALE_ABBEY_Q7740333,0.0477757206414661,THE_CHILDREN_OF_THE_ABBEY_Q7722505,0.8934978196552901
100,THE_HORRORS_OF_OAKENDALE_ABBEY_Q7740333,0.0477757206414661,THE_MONK_Q2659564,0.8758239138560179
101,THE_HORRORS_OF_OAKENDALE_ABBEY_Q7740333,0.0477757206414661,MEMOIRS_OF_EMMA_COURTNEY_Q2395365,0.8402895076774004
102,SCENES_OF_CLERICAL_LIFE_Q6544172,0.384640372733741,JOHN_HALIFAX_GENTLEMAN_Q6237289,0.9260718514809838
103,SCENES_OF_CLERICAL_LIFE_Q6544172,0.384640372733741,RUTH_Q80038,0.9012601454928958
104,SCENES_OF_CLERICAL_LIFE_Q6544172,0.384640372733741,THE_HEIR_OF_REDCLYFFE_Q7739314,0.8975071190137203
105,COUSIN_PHILLIS_noWikiID,0.135806373618849,HALF_A_LIFE-TIME_AGO_noWikiID,0.7619996674809517
106,COUSIN_PHILLIS_noWikiID,0.135806373618849,SYLVIAS_LOVERS_Q14566477,0.7519995852871492
107,COUSIN_PHILLIS_noWikiID,0.135806373618849,MY_LADY_LUDLOW_Q16387198,0.7394941126000832
108,THE_MYSTERIES_OF_UDOLPHO_Q2600909,0.520733070723992,THE_ROMANCE_OF_THE_FOREST_Q3406503,0.9310747117170279
109,THE_MYSTERIES_OF_UDOLPHO_Q2600909,0.520733070723992,THE_OLD_MANOR_HOUSE_Q96409526,0.920190876572407
110,THE_MYSTERIES_OF_UDOLPHO_Q2600909,0.520733070723992,CELESTINA_Q583705,0.9148172830647011
111,PETER'S_PENCE_noWikiID,0.0477757206414661,THE_HOUSE_WITH_THE_GREEN_SHUTTERS_Q7740720,0.6292553369973585
112,PETER'S_PENCE_noWikiID,0.0477757206414661,SENTIMENTAL_TOMMY_noWikiID,0.616204034550729
113,PETER'S_PENCE_noWikiID,0.0477757206414661,TALES_OF_MEAN_STREETS_noWikiID,0.6093023995317656
114,THE_CHILDREN_OF_THE_NEW_FOREST_Q7722508,0.049863479389024,THE_SETTLERS_IN_CANADA_Q7763415,0.8712512775262415
115,THE_CHILDREN_OF_THE_NEW_FOREST_Q7722508,0.049863479389024,THE_STRING_OF_PEARLS_Q7767037,0.8617496547328608
116,THE_CHILDREN_OF_THE_NEW_FOREST_Q7722508,0.049863479389024,SYBIL_Q3506752,0.8573737130328108
117,CATRIONA_noWikiID,0.11291791638611,THE_LITTLE_MINISTER_noWikiID,0.8209353534526128
118,CATRIONA_noWikiID,0.11291791638611,KIDNAPPED_(NOVEL)_Q2349094,0.8178307318544146
119,CATRIONA_noWikiID,0.11291791638611,THE_MASTER_OF_BALLANTRAE_Q2615930,0.8145724781643637
120,RED_POTTAGE_noWikiID,0.0543008598413405,THE_BETH_BOOK_noWikiID,0.9091268005175208
121,RED_POTTAGE_noWikiID,0.0543008598413405,THE_CHANGELING_noWikiID,0.8911407795802496
122,RED_POTTAGE_noWikiID,0.0543008598413405,THE_HEAVENLY_TWINS_noWikiID,0.8743752078266561
123,MARRIAGE_noWikiID,0.0543008598413405,EMMA_(NOVEL)_Q223880,0.8997293254257582
124,MARRIAGE_noWikiID,0.0543008598413405,HARRINGTON_noWikiID,0.897188344147127
125,MARRIAGE_noWikiID,0.0543008598413405,PATRONAGE_(NOVEL)_Q7148133,0.879611765608698
126,THE_ADVENTURES_OF_A_BROWNIE_noWikiID,0.11291791638611,AT_THE_BACK_OF_THE_NORTH_WIND_Q1619593,0.8244043557077267
127,THE_ADVENTURES_OF_A_BROWNIE_noWikiID,0.11291791638611,MOPSA_THE_FAIRY_noWikiID,0.7769884589114431
128,THE_ADVENTURES_OF_A_BROWNIE_noWikiID,0.11291791638611,THROUGH_THE_LOOKING-GLASS_Q220331,0.7415412782409458
129,THE_WIDOW_BARNABY_noWikiID,0.117501066676145,THE_VICAR_OF_WREXHILL_noWikiID,0.950775447530717
130,THE_WIDOW_BARNABY_noWikiID,0.117501066676145,HELEN_noWikiID,0.8881151980580858
131,THE_WIDOW_BARNABY_noWikiID,0.117501066676145,THE_CONFESSIONS_OF_HARRY_LORREQUER_noWikiID,0.886047704383633
132,STORIES_OF_RED_HANRAHAN_noWikiID,0.049863479389024,JOHN_BURNET_OF_BARNS_noWikiID,0.6919757795069563
133,STORIES_OF_RED_HANRAHAN_noWikiID,0.049863479389024,THE_SECRET_ROSE_noWikiID,0.6896687185841862
134,STORIES_OF_RED_HANRAHAN_noWikiID,0.049863479389024,THE_UNTILLED_FIELD_noWikiID,0.6790246402509328
135,BLEAK_HOUSE_Q883305,0.958008839727505,DAVID_COPPERFIELD_Q189811,0.9352676854293152
136,BLEAK_HOUSE_Q883305,0.958008839727505,DOMBEY_AND_SON_Q963659,0.908618856731409
137,BLEAK_HOUSE_Q883305,0.958008839727505,SHIRLEY_(NOVEL)_Q615175,0.8692761105119956
138,SONS_AND_LOVERS_Q80771,0.190637850864638,THE_WHITE_PEACOCK_Q7774542,0.8916773621148377
139,SONS_AND_LOVERS_Q80771,0.190637850864638,THE_CROCK_OF_GOLD_(NOVEL)_Q7728134,0.8859950888170587
140,SONS_AND_LOVERS_Q80771,0.190637850864638,THE_FORSYTE_SAGA_Q735319,0.8858803772002893
141,THE_MYSTERY_OF_EDWIN_DROOD_Q1168105,0.285047546124646,NO_THOROUGHFARE_Q7045074,0.8976951584889852
142,THE_MYSTERY_OF_EDWIN_DROOD_Q1168105,0.285047546124646,OUR_MUTUAL_FRIEND_Q1557935,0.8873326813777419
143,THE_MYSTERY_OF_EDWIN_DROOD_Q1168105,0.285047546124646,THE_TENANTS_OF_MALORY_noWikiID,0.8587590851062435
144,THE_ADVENTURES_OF_SHERLOCK_HOLMES_Q392147,0.363586690277014,ROBERT_ELSMERE_Q7344052,0.8534270541994385
145,THE_ADVENTURES_OF_SHERLOCK_HOLMES_Q392147,0.363586690277014,AN_IRISH_COUSIN_noWikiID,0.8529297192313877
146,THE_ADVENTURES_OF_SHERLOCK_HOLMES_Q392147,0.363586690277014,NEW_GRUB_STREET_noWikiID,0.838789315579166
147,A_ROMANCE_OF_TWO_WORLDS_Q4659270,0.049863479389024,KING_SOLOMON'S_MINES_Q1137494,0.8498019955091638
148,A_ROMANCE_OF_TWO_WORLDS_Q4659270,0.049863479389024,THE_PORTRAIT_OF_A_LADY_Q861017,0.8254397550534376
149,A_ROMANCE_OF_TWO_WORLDS_Q4659270,0.049863479389024,HESTER_noWikiID,0.8047570344478534
150,HOWARDS_END_Q1146642,0.16636459934805,TONO-BUNGAY_Q1535422,0.9121939828582958
151,HOWARDS_END_Q1146642,0.16636459934805,THE_LONGEST_JOURNEY_Q15999894,0.9119386652759943
152,HOWARDS_END_Q1146642,0.16636459934805,ANN_VERONICA_Q1247736,0.9075130672097965
153,THE_ENCHANTED_CASTLE_Q2920166,0.0477757206414661,THE_PHOENIX_AND_THE_CARPET_Q3795974,0.8973371099395319
154,THE_ENCHANTED_CASTLE_Q2920166,0.0477757206414661,THE_STORY_OF_THE_AMULET_Q7766831,0.8562356727697217
155,THE_ENCHANTED_CASTLE_Q2920166,0.0477757206414661,A_LITTLE_PRINCESS_Q10483376,0.8491137890958023
156,THE_STORY_OF_A_MODERN_WOMAN_Q7766819,0.049863479389024,THE_HEAVENLY_TWINS_noWikiID,0.8947186509875327
157,THE_STORY_OF_A_MODERN_WOMAN_Q7766819,0.049863479389024,THE_ODD_WOMEN_Q7754692,0.872611619116525
158,THE_STORY_OF_A_MODERN_WOMAN_Q7766819,0.049863479389024,"THE_EXPERIENCES_OF_LOVEDAY_BROOKE,_LADY_DETECTIVE_noWikiID",0.871299319852874
159,A_JOURNEY_FROM_THIS_WORLD_TO_THE_NEXT_noWikiID,0.11291791638611,FORTUNATE_FOUNDLINGS_noWikiID,0.8212502492000703
160,A_JOURNEY_FROM_THIS_WORLD_TO_THE_NEXT_noWikiID,0.11291791638611,JONATHAN_WILD_noWikiID,0.7916076495845038
161,A_JOURNEY_FROM_THIS_WORLD_TO_THE_NEXT_noWikiID,0.11291791638611,THE_ADVENTURES_OF_DAVID_SIMPLE_noWikiID,0.7902263494226742
162,ANNALS_OF_THE_PARISH_Q4767877,0.172694745758032,THE_HEART_OF_MIDLOTHIAN_Q2091094,0.860024922659755
163,ANNALS_OF_THE_PARISH_Q4767877,0.172694745758032,MARRIAGE_noWikiID,0.8213169244677233
164,ANNALS_OF_THE_PARISH_Q4767877,0.172694745758032,THE_BLACK_DWARF_noWikiID,0.817993987356155
165,DANIEL_DERONDA_Q552238,0.69722573995813,THE_WAY_WE_LIVE_NOW_Q7773866,0.9077551916759697
166,DANIEL_DERONDA_Q552238,0.69722573995813,MIDDLEMARCH_Q313129,0.8958264810467574
167,DANIEL_DERONDA_Q552238,0.69722573995813,HE_KNEW_HE_WAS_RIGHT_noWikiID,0.8846934062984693
168,A_CHILD_OF_THE_JAGO_Q4655860,0.158330619297716,TALES_OF_MEAN_STREETS_noWikiID,0.8568216609364394
169,A_CHILD_OF_THE_JAGO_Q4655860,0.158330619297716,ESTHER_WATERS_Q5401319,0.7839071411932991
170,A_CHILD_OF_THE_JAGO_Q4655860,0.158330619297716,SENTIMENTAL_TOMMY_noWikiID,0.7761137186310995
171,THE_STORY_OF_MY_HEART_Q7766776,0.117501066676145,ACROSS_THE_ZODIAC_Q4676516,0.7828665592707263
172,THE_STORY_OF_MY_HEART_Q7766776,0.117501066676145,THE_AUTOBIOGRAPHY_OF_MARK_RUTHERFORD_noWikiID,0.7629984528621523
173,THE_STORY_OF_MY_HEART_Q7766776,0.117501066676145,VRIL_Q510699,0.7607068392682477
174,THE_LITTLE_LAME_PRINCE_AND_HIS_TRAVELLING_CLOAK_Q7747642,0.11291791638611,AT_THE_BACK_OF_THE_NORTH_WIND_Q1619593,0.7836656021496283
175,THE_LITTLE_LAME_PRINCE_AND_HIS_TRAVELLING_CLOAK_Q7747642,0.11291791638611,THE_EUSTACE_DIAMONDS_Q7732627,0.7830348004914591
176,THE_LITTLE_LAME_PRINCE_AND_HIS_TRAVELLING_CLOAK_Q7747642,0.11291791638611,MIDDLEMARCH_Q313129,0.7727311149770589
177,THE_VICAR_OF_WREXHILL_noWikiID,0.11291791638611,THE_PICKWICK_PAPERS_Q460583,0.9137418563039998
178,THE_VICAR_OF_WREXHILL_noWikiID,0.11291791638611,HELEN_noWikiID,0.908002676326705
179,THE_VICAR_OF_WREXHILL_noWikiID,0.11291791638611,ROOKWOOD_(NOVEL)_Q7366231,0.8546001689987
180,TALES_OF_MEAN_STREETS_noWikiID,0.0520374856859669,THE_FIDDLER_OF_THE_REELS_Q2288667,0.7834126825227805
181,TALES_OF_MEAN_STREETS_noWikiID,0.0520374856859669,THE_BEACH_OF_FALESA_Q7715970,0.7153369425192648
182,TALES_OF_MEAN_STREETS_noWikiID,0.0520374856859669,PLAIN_TALES_FROM_THE_HILLS_Q3484772,0.7140240799398065
183,PUCK_OF_POOK'S_HILL_Q4342308,0.117501066676145,LOVE_AMONG_THE_RUINS_noWikiID,0.7753647937369912
184,PUCK_OF_POOK'S_HILL_Q4342308,0.117501066676145,KIM_(NOVEL)_Q589868,0.7713368329781398
185,PUCK_OF_POOK'S_HILL_Q4342308,0.117501066676145,JOHN_BURNET_OF_BARNS_noWikiID,0.7577778115959283
186,THE_MERCENARY_LOVER_noWikiID,0.0477757206414661,SIR_NIGEL_Q1963997,0.8197715220891445
187,THE_MERCENARY_LOVER_noWikiID,0.0477757206414661,ZULEIKA_DOBSON_Q8075113,0.7416097497121055
188,THE_MERCENARY_LOVER_noWikiID,0.0477757206414661,SANDERS_OF_THE_RIVER_noWikiID,0.7368610149895881
189,THE_BLACK_PROPHET_noWikiID,0.0670724962784257,MARTIN_CHUZZLEWIT_Q1903609,0.875979896006989
190,THE_BLACK_PROPHET_noWikiID,0.0670724962784257,FARDOROUGHA_THE_MISER_noWikiID,0.8756158409771658
191,THE_BLACK_PROPHET_noWikiID,0.0670724962784257,VARNEY_THE_VAMPIRE_Q1987925,0.8713937383627148
192,WHAT_MAISIE_KNEW_Q2943614,0.323070787610778,THE_ODD_WOMEN_Q7754692,0.8675902265000989
193,WHAT_MAISIE_KNEW_Q2943614,0.323070787610778,THE_HEAVENLY_TWINS_noWikiID,0.8549130316325909
194,WHAT_MAISIE_KNEW_Q2943614,0.323070787610778,THE_REAL_CHARLOTTE_noWikiID,0.8433529327870838
195,THE_EXPEDITION_OF_HUMPHRY_CLINKER_Q3203413,0.335938753528388,THE_VICAR_OF_WAKEFIELD_Q1196205,0.8683628561374979
196,THE_EXPEDITION_OF_HUMPHRY_CLINKER_Q3203413,0.335938753528388,LIFE_AND_ADVENTURES_OF_PETER_WILKINS_noWikiID,0.8421951286274495
197,THE_EXPEDITION_OF_HUMPHRY_CLINKER_Q3203413,0.335938753528388,MILLENIUM_HALL_Q6858753,0.8077433581196768
198,THE_O'DONOGHUE_noWikiID,0.0477757206414661,THE_TOWER_OF_LONDON_(NOVEL)_Q2414713,0.8636615737668117
199,THE_O'DONOGHUE_noWikiID,0.0477757206414661,DEERBROOK_noWikiID,0.8558801081284151
200,THE_O'DONOGHUE_noWikiID,0.0477757206414661,CONFESSIONS_OF_A_THUG_(NOVEL)_Q5160036,0.8466233872907873
201,THE_PIRATE_(NOVEL)_Q3225628,0.127152048513252,THE_MONASTERY_Q3224650,0.9109380151475991
202,THE_PIRATE_(NOVEL)_Q3225628,0.127152048513252,THE_ABBOT_Q2717772,0.9042362113670228
203,THE_PIRATE_(NOVEL)_Q3225628,0.127152048513252,THE_BRIDE_OF_LAMMERMOOR_Q2659725,0.8688362718738626
204,ROXANA_Q3825485,0.68764997588443,MOLL_FLANDERS_Q612523,0.9064333775420931
205,ROXANA_Q3825485,0.68764997588443,THE_HISTORY_AND_REMARKABLE_LIFE_OF_THE_TRULY_HONOURABLE_COL_noWikiID,0.8630486496691577
206,ROXANA_Q3825485,0.68764997588443,A_JOURNAL_OF_THE_PLAGUE_YEAR_Q1215399,0.7944833586441968
207,THE_HOUSE_ON_THE_BORDERLAND_Q740473,0.117501066676145,THE_FIRST_MEN_IN_THE_MOON_Q1218232,0.8433583867438872
208,THE_HOUSE_ON_THE_BORDERLAND_Q740473,0.117501066676145,THE_HILL_OF_DREAMS_Q1394147,0.8072073862456254
209,THE_HOUSE_ON_THE_BORDERLAND_Q740473,0.117501066676145,TALES_OF_UNREST_noWikiID,0.8046458562731986
210,CECILIA_Q3233990,0.177146178958168,EVELINA_Q1635110,0.9209959049704175
211,CECILIA_Q3233990,0.177146178958168,EMMA_OR_THE_UNFORTUNATE_ATTACHMENT_noWikiID,0.8494777223459646
212,CECILIA_Q3233990,0.177146178958168,THE_TRIUMPH_OF_PRUDENCE_OVER_PASSION_noWikiID,0.8405695175706474
