,mean,std,Q1,Q4,year,num_chunks
22,0.1420866996049881,0.09832274913787842,0.07640109769999981,0.2080199308693409,1710.0,2330.0
23,0.16535469889640808,0.09393032640218735,0.10489078983664513,0.23141716420650482,1711.0,980.0
24,0.0839381068944931,0.08852887153625488,0.025145811960101128,0.14917714893817902,1712.0,405.0
25,0.17181505262851715,0.10339611023664474,0.10034005157649517,0.24774625897407532,1713.0,2080.0
26,0.002787097590044141,0.07402165234088898,-0.04798742104321718,0.04772464372217655,1714.0,80.0
27,0.09297534823417664,0.08114214241504669,0.031162244267761707,0.15266234427690506,1715.0,470.0
28,0.11097443848848343,0.08682075142860413,0.050626274198293686,0.17146407067775726,1716.0,1665.0
29,0.22537046670913696,0.08882971107959747,0.1628158912062645,0.28789329528808594,1717.0,1075.0
30,0.2265443354845047,0.09433869272470474,0.16853337734937668,0.2933366447687149,1718.0,655.0
31,0.1383781135082245,0.07963680475950241,0.08841006457805634,0.18784227967262268,1719.0,165.0
32,0.12429606914520264,0.08723930269479752,0.05985866580158472,0.1820531189441681,1720.0,730.0
33,0.13178810477256775,0.08718175441026688,0.07188897579908371,0.1919737011194229,1721.0,4005.0
34,0.1868962198495865,0.08741313219070435,0.12547219917178154,0.24769198894500732,1722.0,670.0
35,0.11640650033950806,0.08621396869421005,0.05828485731035471,0.17742592841386795,1723.0,1110.0
36,0.0371454581618309,0.08583049476146698,-0.021937995217740536,0.09490562602877617,1724.0,75.0
37,0.17136411368846893,0.0925351083278656,0.1077243722975254,0.2355102002620697,1725.0,1255.0
38,0.15225717425346375,0.09085819870233536,0.08731572329998016,0.2157173752784729,1726.0,3265.0
39,0.1739053726196289,0.08855331689119339,0.10973398387432098,0.23244839906692505,1727.0,415.0
40,0.18707992136478424,0.08819542825222015,0.12657826393842697,0.24712441116571426,1728.0,720.0
41,0.1823493242263794,0.08309952169656754,0.12593631818890572,0.23831812292337418,1729.0,940.0
42,0.09765709936618805,0.07531702518463135,0.04403082747012377,0.1510634571313858,1730.0,160.0
43,0.2059771865606308,0.10484979301691055,0.13505464792251587,0.2852574586868286,1731.0,745.0
44,0.07988262176513672,0.09212199598550797,0.018531788140535355,0.14292124658823013,1732.0,2060.0
45,0.18204833567142487,0.09723559767007828,0.11836150102317333,0.2459939531981945,1733.0,700.0
46,0.039795856922864914,0.0873761847615242,-0.01790822809562087,0.09754223749041557,1734.0,1050.0
47,0.05998975783586502,0.09884484112262726,-0.00796449277549982,0.1278504580259323,1735.0,2050.0
48,0.09600859135389328,0.08926377445459366,0.03460015542805195,0.1555226854979992,1736.0,1480.0
49,0.1628800332546234,0.08492116630077362,0.10710243880748749,0.2189469411969185,1737.0,1500.0
50,0.12724746763706207,0.09339413046836853,0.06271442025899887,0.1908409669995308,1738.0,3515.0
51,0.08408850431442261,0.09814401715993881,0.019656063057482243,0.15419328212738037,1739.0,1490.0
52,0.06123035028576851,0.09394326061010361,-0.001651058904826641,0.12496617622673512,1740.0,980.0
53,0.05643515661358833,0.10002356767654419,-0.017239166423678398,0.12359064444899559,1741.0,435.0
54,0.06427980214357376,0.08346859365701675,0.0034194141626358032,0.12160888314247131,1742.0,445.0
55,0.12305010855197906,0.08175406605005264,0.06739950180053711,0.17845876514911652,1743.0,1405.0
56,0.03435932844877243,0.054720647633075714,-0.000974264636170119,0.06556382402777672,1744.0,60.0
57,0.1547154188156128,0.08946283906698227,0.09540427476167679,0.21883562952280045,1745.0,1875.0
58,0.07195641845464706,0.08414947241544724,0.016297250986099243,0.129159078001976,1746.0,1645.0
59,0.18444256484508514,0.08541426807641983,0.1282820664346218,0.2498147040605545,1747.0,260.0
60,0.11426807940006256,0.04677929729223251,0.08634636737406254,0.1487896405160427,1748.0,10.0
61,0.14138129353523254,0.08840373158454895,0.08253384940326214,0.20048998668789864,1749.0,4240.0
62,0.21155154705047607,0.08874902874231339,0.15192072093486786,0.27242311835289,1750.0,1405.0
63,0.10406456887722015,0.09191127866506577,0.0427636094391346,0.1657593548297882,1751.0,1100.0
64,0.10639519989490509,0.09357708692550659,0.04312324058264494,0.17348098754882812,1752.0,1970.0
65,0.22844816744327545,0.08417003601789474,0.17709805816411972,0.28522738814353943,1753.0,775.0
66,0.129049152135849,0.08974062651395798,0.07282750681042671,0.18973097950220108,1754.0,1890.0
67,0.05339553579688072,0.09552045166492462,-0.009664031211286783,0.11237071081995964,1755.0,135.0
68,0.2491491138935089,0.08304733037948608,0.19613242894411087,0.3024372309446335,1756.0,550.0
69,0.21426446735858917,0.10561736673116684,0.13876906037330627,0.2885197401046753,1757.0,1605.0
70,0.19932730495929718,0.10368923842906952,0.1279701329767704,0.2719729468226433,1758.0,2120.0
71,0.2015361785888672,0.08985646814107895,0.1420038565993309,0.2639114037156105,1759.0,2060.0
72,0.10243924707174301,0.07362793385982513,0.050897423177957535,0.1564316600561142,1760.0,255.0
73,0.15367092192173004,0.08732644468545914,0.09455298632383347,0.2121955305337906,1761.0,2615.0
74,0.25888580083847046,0.08793125301599503,0.20400750637054443,0.319719135761261,1762.0,905.0
75,0.13271941244602203,0.08426325768232346,0.07661366276443005,0.18904011696577072,1763.0,940.0
76,0.13611824810504913,0.0836065411567688,0.08120410889387131,0.19225658476352692,1764.0,545.0
77,0.15013644099235535,0.08888476341962814,0.0863081831485033,0.21004042029380798,1765.0,1590.0
78,0.11232725530862808,0.08805211633443832,0.049085430800914764,0.1758124828338623,1766.0,225.0
79,0.09119072556495667,0.08530477434396744,0.03252037428319454,0.1515693962574005,1767.0,640.0
80,0.15791921317577362,0.08697805553674698,0.10056589916348457,0.2162744142115116,1768.0,1840.0
81,0.10545966774225235,0.0858687311410904,0.04738733172416687,0.1638174131512642,1769.0,610.0
82,0.04266921803355217,0.09449570626020432,-0.02581711206585169,0.10419081896543503,1770.0,135.0
83,0.21749743819236755,0.08600153028964996,0.1600021980702877,0.2793685793876648,1771.0,1610.0
84,0.08574062585830688,0.09132490307092667,0.023743373807519674,0.15094875544309616,1772.0,950.0
85,0.1633557677268982,0.09042187035083771,0.10513930767774582,0.22377394139766693,1773.0,2430.0
86,0.08633306622505188,0.08944270014762878,0.024834068026393652,0.1468212604522705,1774.0,2070.0
87,0.1927628219127655,0.09570077806711197,0.13319488987326622,0.25764093548059464,1775.0,1560.0
88,0.11864704638719559,0.09899082034826279,0.0518120601773262,0.1863342672586441,1776.0,1665.0
89,0.17115050554275513,0.09206406027078629,0.1099721509963274,0.23488451167941093,1777.0,1410.0
90,0.1344342976808548,0.09168540686368942,0.07201648876070976,0.19592082500457764,1778.0,1860.0
91,0.17085891962051392,0.08005866408348083,0.11799752339720726,0.22762518376111984,1779.0,1640.0
92,0.18464906513690948,0.09050167351961136,0.12338273227214813,0.24657101929187775,1780.0,10905.0
93,0.15730249881744385,0.08984921872615814,0.09678640961647034,0.2204606756567955,1781.0,1335.0
94,0.03642171621322632,0.06969573348760605,-0.014552674256265163,0.08560140430927277,1782.0,610.0
95,0.19880728423595428,0.0863737091422081,0.14067209511995316,0.2577177360653877,1783.0,2250.0
96,0.14440536499023438,0.07120795547962189,0.09633229672908783,0.19528844952583313,1784.0,105.0
97,0.12121442705392838,0.09399781376123428,0.05886739492416382,0.1871047019958496,1785.0,1745.0
98,0.1461784392595291,0.08654409646987915,0.08708886802196503,0.20540174841880798,1786.0,2045.0
99,0.12017412483692169,0.09766364842653275,0.052419085055589676,0.1888548508286476,1787.0,2055.0
100,0.22364751994609833,0.08843190968036652,0.16799360141158104,0.2877398729324341,1788.0,440.0
101,0.1452040821313858,0.08273377269506454,0.09021676331758499,0.20018334686756134,1789.0,2105.0
102,0.2410680204629898,0.09703842550516129,0.17949002236127853,0.3097349479794502,1790.0,1710.0
103,0.12350239604711533,0.08479497581720352,0.06855558976531029,0.18334556370973587,1791.0,890.0
104,0.16844555735588074,0.0837322324514389,0.11188201606273651,0.22645363211631775,1792.0,2905.0
105,0.11955685913562775,0.09177026152610779,0.05830076336860657,0.1798843964934349,1793.0,975.0
106,0.10832041501998901,0.08171355724334717,0.0537109375,0.1644175946712494,1794.0,565.0
107,0.17398089170455933,0.08720721304416656,0.11684242635965347,0.23347987979650497,1795.0,2195.0
108,0.09006376564502716,0.0836549699306488,0.033251676708459854,0.14681272208690643,1796.0,845.0
109,0.17791107296943665,0.09042820334434509,0.11546334251761436,0.24304667860269547,1797.0,1980.0
110,0.14387786388397217,0.0924847349524498,0.08244279772043228,0.20720866322517395,1798.0,685.0
111,0.08226454257965088,0.08645354211330414,0.021300416439771652,0.1399759091436863,1799.0,1040.0
112,0.2623642086982727,0.09431654214859009,0.20242856815457344,0.33023586869239807,1800.0,410.0
113,0.13091669976711273,0.09114116430282593,0.06983426213264465,0.19224140048027039,1801.0,1005.0
114,0.1665455847978592,0.09424480050802231,0.1006322018802166,0.23404594510793686,1802.0,1990.0
115,0.15555191040039062,0.08634603768587112,0.0966325644403696,0.2200511246919632,1803.0,800.0
116,0.14437465369701385,0.09814582765102386,0.07973228022456169,0.2138386070728302,1804.0,920.0
117,0.1810270994901657,0.10607467591762543,0.11602082848548889,0.24674400687217712,1805.0,305.0
118,0.14752747118473053,0.09491561353206635,0.08662827871739864,0.21488190814852715,1806.0,750.0
119,0.23872876167297363,0.0822712779045105,0.1832883283495903,0.29340165108442307,1807.0,610.0
120,0.203073188662529,0.09129507094621658,0.13830053061246872,0.2672012224793434,1808.0,1720.0
121,0.21908459067344666,0.09046824276447296,0.1607072800397873,0.2834688052535057,1809.0,930.0
122,0.12649504840373993,0.08537474274635315,0.07272646203637123,0.18431291356682777,1810.0,920.0
123,0.20837342739105225,0.0871390551328659,0.1509324610233307,0.26862630248069763,1811.0,3615.0
124,0.1879289746284485,0.08749155700206757,0.1310170516371727,0.2463315650820732,1812.0,540.0
125,0.18305206298828125,0.08365445584058762,0.1280873864889145,0.24072089791297913,1813.0,2465.0
126,0.2192913293838501,0.11003028601408005,0.14202485978603363,0.30412840843200684,1814.0,145.0
127,0.13679610192775726,0.07591842859983444,0.08606133610010147,0.18715067952871323,1815.0,575.0
128,0.16668234765529633,0.08753659576177597,0.10719862580299377,0.22738349437713623,1816.0,2195.0
129,0.21154320240020752,0.09139519929885864,0.15107818320393562,0.28103984892368317,1817.0,580.0
130,0.11138016730546951,0.07318822294473648,0.06268130987882614,0.1608721762895584,1818.0,765.0
131,0.11069423705339432,0.07277010381221771,0.05652559641748667,0.1565532498061657,1819.0,90.0
132,0.1837412416934967,0.08611802011728287,0.12238387018442154,0.24212995171546936,1820.0,2785.0
133,0.16282981634140015,0.09459690004587173,0.0975331999361515,0.2258470430970192,1821.0,2955.0
134,0.2068483531475067,0.0891125500202179,0.14706546068191528,0.26775461435317993,1822.0,2565.0
135,0.21994729340076447,0.09543012082576752,0.15035519003868103,0.289974182844162,1823.0,825.0
136,0.07688320428133011,0.09133686870336533,0.015994712244719267,0.14495912939310074,1824.0,1260.0
137,0.16133452951908112,0.09169671684503555,0.09820391237735748,0.2244635373353958,1825.0,4305.0
138,0.1264156848192215,0.0854978859424591,0.06745968759059906,0.1837064027786255,1826.0,1665.0
139,0.15209543704986572,0.08621266484260559,0.08910312503576279,0.20896047353744507,1827.0,1155.0
140,0.22231736779212952,0.100552499294281,0.16168755665421486,0.296975776553154,1828.0,260.0
141,0.09830518066883087,0.07287312299013138,0.0457006711512804,0.14927519485354424,1829.0,190.0
142,0.1930786520242691,0.09940734505653381,0.12387576699256897,0.26469361782073975,1830.0,695.0
143,0.17765220999717712,0.0955154299736023,0.11219147592782974,0.243767648935318,1831.0,585.0
144,0.20159204304218292,0.0872170701622963,0.13682150840759277,0.2664160430431366,1832.0,565.0
145,0.20558303594589233,0.08777961134910583,0.1470961570739746,0.2650369107723236,1833.0,1765.0
146,0.20485267043113708,0.0835229679942131,0.14926744252443314,0.2644958347082138,1834.0,1315.0
147,0.1755218505859375,0.08309392631053925,0.12410476803779602,0.23435191810131073,1835.0,465.0
148,0.21434591710567474,0.08343976736068726,0.1582372710108757,0.27206502854824066,1836.0,4195.0
149,0.22475141286849976,0.08498483151197433,0.1667722463607788,0.28407564759254456,1837.0,3780.0
150,0.16431458294391632,0.07913006842136383,0.12018760293722153,0.21753646433353424,1838.0,265.0
151,0.15973107516765594,0.08448508381843567,0.10303384065628052,0.21810677647590637,1839.0,1345.0
152,0.1473558396100998,0.08950614929199219,0.08509677648544312,0.20323239266872406,1840.0,585.0
153,0.1822468638420105,0.07968036830425262,0.13279909268021584,0.23649068176746368,1841.0,800.0
154,0.19905498623847961,0.08474510163068771,0.14465303719043732,0.2587442398071289,1842.0,2025.0
155,0.25061872601509094,0.08880273252725601,0.1917184591293335,0.31208109855651855,1843.0,2145.0
156,0.143270805478096,0.07383299618959427,0.09343883022665977,0.19659524783492088,1844.0,70.0
157,0.1314397007226944,0.0764290988445282,0.0784593690186739,0.1804991066455841,1845.0,360.0
158,0.19170597195625305,0.0898202583193779,0.13384036719799042,0.2556022107601166,1846.0,2225.0
159,0.133170485496521,0.09938632696866989,0.05754512920975685,0.21065005660057068,1847.0,285.0
160,0.19810526072978973,0.09125351905822754,0.1377267688512802,0.2620828375220299,1848.0,1680.0
161,0.19866745173931122,0.08443117886781693,0.14753857254981995,0.25626131892204285,1849.0,830.0
162,0.2012796550989151,0.09404964745044708,0.14117425680160522,0.2675221264362335,1850.0,2210.0
163,0.19030945003032684,0.08936905115842819,0.13292165845632553,0.2531578466296196,1851.0,750.0
164,0.18224433064460754,0.1098768338561058,0.11742359399795532,0.2570306658744812,1852.0,1765.0
165,0.20804400742053986,0.07498929649591446,0.15931964293122292,0.25913406908512115,1853.0,470.0
166,0.20099760591983795,0.09192617982625961,0.13924911618232727,0.2686431109905243,1854.0,725.0
167,0.18489624559879303,0.10838168859481812,0.10202215984463692,0.26644694805145264,1855.0,355.0
168,0.15926483273506165,0.09333649277687073,0.09071692824363708,0.2273954451084137,1856.0,425.0
169,0.22821596264839172,0.08802706748247147,0.1685594730079174,0.28969401866197586,1857.0,1230.0
170,0.19317485392093658,0.09394344687461853,0.1302095539867878,0.25935616344213486,1858.0,4230.0
171,0.22305460274219513,0.08739235252141953,0.1623576171696186,0.2828028053045273,1859.0,1390.0
172,0.22732995450496674,0.08142458647489548,0.17128795385360718,0.28218573331832886,1860.0,1805.0
173,0.2098996937274933,0.08626286685466766,0.1545839160680771,0.2703917324542999,1861.0,1755.0
174,0.2115989476442337,0.09452705085277557,0.15183691680431366,0.2786563113331795,1862.0,1290.0
175,0.21180415153503418,0.08728849142789841,0.15145566314458847,0.2732470631599426,1863.0,3340.0
176,0.15470226109027863,0.09702608734369278,0.093332564458251,0.22477742284536362,1864.0,570.0
177,0.16763058304786682,0.08469495922327042,0.10755158215761185,0.22591868788003922,1865.0,835.0
178,0.20310349762439728,0.08996857702732086,0.14099102467298508,0.26747673749923706,1866.0,1760.0
179,0.1819218397140503,0.09672221541404724,0.11745615303516388,0.25249630212783813,1867.0,1845.0
180,0.19546040892601013,0.08679076284170151,0.13694337010383606,0.2561858892440796,1868.0,2605.0
181,0.20723241567611694,0.09333039075136185,0.1464109644293785,0.2735520824790001,1869.0,2260.0
182,0.20206381380558014,0.09293913841247559,0.1403820849955082,0.2665149047970772,1870.0,3980.0
183,0.22238631546497345,0.08975143730640411,0.16294670850038528,0.2832845449447632,1871.0,3270.0
184,0.15000076591968536,0.0938749834895134,0.08040264993906021,0.22357363253831863,1872.0,495.0
185,0.19115477800369263,0.09075013548135757,0.12954848259687424,0.2520156055688858,1873.0,1575.0
186,0.21862828731536865,0.09203694015741348,0.15548205375671387,0.284904420375824,1874.0,3105.0
187,0.21561048924922943,0.09102573990821838,0.15528073906898499,0.2783045321702957,1875.0,1615.0
188,0.17895260453224182,0.0861261785030365,0.11951031908392906,0.23614776879549026,1876.0,1295.0
189,0.17873620986938477,0.09032193571329117,0.11925026029348373,0.2429533712565899,1877.0,780.0
190,0.2174144983291626,0.1022636815905571,0.15179261565208435,0.29135942459106445,1878.0,3365.0
191,0.19199049472808838,0.09336916357278824,0.13095809891819954,0.2548459991812706,1879.0,1860.0
192,0.2312883883714676,0.08808960020542145,0.1719008982181549,0.2927233576774597,1880.0,1585.0
193,0.1813221126794815,0.09614428877830505,0.11426674202084541,0.2532356232404709,1881.0,1090.0
194,0.2126745730638504,0.0926128700375557,0.14706629514694214,0.2766324281692505,1882.0,2605.0
195,0.17553795874118805,0.09221407026052475,0.11606060713529587,0.23940899968147278,1883.0,355.0
196,0.18798263370990753,0.09184937924146652,0.12689343094825745,0.2547699809074402,1884.0,385.0
197,0.22288978099822998,0.08866850286722183,0.16718602925539017,0.2853979021310806,1885.0,1620.0
198,0.1891663521528244,0.08945669233798981,0.13270441815257072,0.2505953460931778,1886.0,1630.0
199,0.2408253401517868,0.0829010158777237,0.18449527770280838,0.2991257458925247,1887.0,1735.0
200,0.19164064526557922,0.08685170114040375,0.13056640699505806,0.2527417689561844,1888.0,1020.0
201,0.19617047905921936,0.09355349838733673,0.13273847103118896,0.26179593801498413,1889.0,1385.0
202,0.18352803587913513,0.08429443091154099,0.12427708879113197,0.2379574105143547,1890.0,750.0
203,0.19179272651672363,0.08409759402275085,0.13242652267217636,0.2483522854745388,1891.0,160.0
204,0.21495872735977173,0.09391725808382034,0.15169236063957214,0.28021140396595,1892.0,1135.0
205,0.22075770795345306,0.08947400748729706,0.16088706254959106,0.2809896916151047,1893.0,1400.0
206,0.1923166662454605,0.09093926101922989,0.12886429950594902,0.2597346678376198,1894.0,680.0
207,0.20467811822891235,0.08852436393499374,0.15034576505422592,0.26721275597810745,1895.0,370.0
208,0.16443777084350586,0.09730429947376251,0.0987708792090416,0.2356104701757431,1896.0,2185.0
209,0.20924778282642365,0.0976552665233612,0.14109501242637634,0.2796005308628082,1897.0,3245.0
210,0.1382155865430832,0.07191101461648941,0.08338011614978313,0.183243528008461,1898.0,10.0
211,0.16264104843139648,0.09316763281822205,0.1031585093587637,0.22736404091119766,1899.0,490.0
212,0.23540252447128296,0.099668949842453,0.1710398606956005,0.3050762861967087,1900.0,730.0
213,0.21921296417713165,0.09772724658250809,0.15232480317354202,0.28809671103954315,1901.0,1780.0
214,0.22207723557949066,0.09650106728076935,0.15222816914319992,0.29513978958129883,1902.0,1155.0
215,0.18981875479221344,0.0981578603386879,0.12355101108551025,0.2556820213794708,1903.0,845.0
216,0.20317764580249786,0.09503127634525299,0.13686823099851608,0.2710620388388634,1904.0,1000.0
217,0.04746899753808975,0.08426782488822937,-0.009982585674151778,0.10613168403506279,1905.0,140.0
218,0.20578382909297943,0.09299326688051224,0.1412288099527359,0.27128293365240097,1906.0,1480.0
219,0.13076460361480713,0.09471889585256577,0.07484138384461403,0.19971543550491333,1907.0,1015.0
220,0.21801824867725372,0.09195871651172638,0.15182919055223465,0.28581979870796204,1908.0,770.0
221,0.22007615864276886,0.0880981907248497,0.15789677947759628,0.2800177112221718,1909.0,990.0
222,0.2339666187763214,0.09219616651535034,0.17124000564217567,0.3008483424782753,1910.0,750.0
223,0.18607060611248016,0.09530636668205261,0.11260121874511242,0.2547824755311012,1911.0,680.0
224,0.20383165776729584,0.09455395489931107,0.14460774883627892,0.27206458151340485,1912.0,1130.0
225,0.11855699867010117,0.10786227136850357,0.035603173077106476,0.19300686568021774,1913.0,310.0
226,0.16720281541347504,0.0970010831952095,0.0975327119231224,0.23775632679462433,1914.0,580.0
